Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]
1494	16.52	500	0
1495	16.52	500	0
1496	16.52	500	0
1497	16.52	500	0
1498	16.51	500	0
1499	16.51	500	0
1500	16.51	500	0
1501	16.51	500	0
1502	16.51	500	0
1503	16.51	500	0
1504	16.5	500	0
1505	16.5	500	0
1506	16.5	500	0
1507	16.5	500	0
1508	16.5	500	0
1509	16.5	500	0
1510	16.5	500	0
1511	16.49	500	0
1512	16.49	500	0
1513	16.49	500	0
1514	16.49	500	0
1515	16.49	500	0
1516	16.49	500	0
1517	16.49	500	0
1518	16.48	500	0
1519	16.48	500	0
1520	16.48	500	0
1521	16.48	500	0
1522	16.48	500	0
1523	16.48	500	0
1524	16.48	500	0
1525	16.47	500	0
1526	16.47	500	0
1527	16.47	500	0
1528	16.47	500	0
1529	16.47	500	0
1530	16.47	500	0
1531	16.47	500	0
1532	16.46	500	0
1533	16.46	500	0
1534	16.46	500	0
1535	16.46	500	0
1536	16.46	500	0
1537	16.46	500	0
1538	16.46	500	0
1539	16.45	500	0
1540	16.45	500	0
1541	16.45	500	0
1542	16.45	500	0
1543	16.45	500	0
1544	16.45	500	0
1545	16.45	500	0
1546	16.44	500	0
1547	16.44	500	0
1548	16.44	500	0
1549	16.44	500	0
1550	16.44	500	0
1551	16.44	500	0
1552	16.44	500	0
1553	16.44	500	0
1554	16.43	500	0
1555	16.43	500	0
1556	16.43	500	0
1557	16.43	500	0
1558	16.43	500	0
1559	16.43	500	0
1560	16.43	500	0
1561	16.43	500	0
1562	16.42	500	0
1563	16.42	500	0
1564	16.42	500	0
1565	16.42	500	0
1566	16.42	500	0
1567	16.42	500	0
1568	16.42	500	0
1569	16.42	500	0
1570	16.41	500	0
1571	16.41	500	0
1572	16.41	500	0
1573	16.41	500	0
1574	16.41	500	0
1575	16.41	500	0
1576	16.41	500	0
1577	16.41	500	0
1578	16.4	500	0
1579	16.4	500	0
1580	16.4	500	0
1581	16.4	500	0
1582	16.4	500	0
1583	16.4	500	0
1584	16.4	500	0
1585	16.4	500	0
1586	16.39	500	0
1587	16.39	500	0
1588	16.39	500	0
1589	16.39	500	0
1590	16.39	500	0
1591	16.39	500	0
1592	16.39	500	0
1593	16.39	500	0
1594	16.39	500	0
1595	16.38	500	0
1596	16.38	500	0
1597	16.38	500	0
1598	16.38	500	0
1599	16.38	500	0
1600	16.38	500	0
1601	16.38	500	0
1602	16.38	500	0
1603	16.37	500	0
1604	16.37	500	0
1605	16.37	500	0
1606	16.37	500	0
1607	16.37	500	0
1608	16.37	500	0
1609	16.37	500	0
1610	16.37	500	0
1611	16.37	500	0
1612	16.36	500	0
1613	16.36	500	0
1614	16.36	500	0
1615	16.36	500	0
1616	16.36	500	0
1617	16.36	500	0
1618	16.36	500	0
1619	16.36	500	0
1620	16.36	500	0
1621	16.36	500	0
1622	16.35	500	0
1623	16.35	500	0
1624	16.35	500	0
1625	16.35	500	0
1626	16.35	500	0
1627	16.35	500	0
1628	16.35	500	0
1629	16.35	500	0
1630	16.35	500	0
1631	16.34	500	0
1632	16.34	500	0
1633	16.34	500	0
1634	16.34	500	0
1635	16.34	500	0
1636	16.34	500	0
1637	16.34	500	0
1638	16.34	500	0
1639	16.34	500	0
1640	16.34	500	0
1641	16.33	500	0
1642	16.33	500	0
1643	16.33	500	0
1644	16.33	500	0
1645	16.33	500	0
1646	16.33	500	0
1647	16.33	500	0
1648	16.33	500	0
1649	16.33	500	0
1650	16.33	500	0
1651	16.32	500	0
1652	16.32	500	0
1653	16.32	500	0
1654	16.32	500	0
1655	16.32	500	0
1656	16.32	500	0
1657	16.32	500	0
1658	16.32	500	0
1659	16.32	500	0
1660	16.32	500	0
1661	16.32	500	0
1662	16.31	500	0
1663	16.31	500	0
1664	16.31	500	0
1665	16.31	500	0
1666	16.31	500	0
1667	16.31	500	0
1668	16.31	500	0
1669	16.31	500	0
1670	16.31	500	0
1671	16.31	500	0
1672	16.31	500	0
1673	16.3	500	0
1674	16.3	500	0
1675	16.3	500	0
1676	16.3	500	0
1677	16.3	500	0
1678	16.3	500	0
1679	16.3	500	0
1680	16.3	500	0
1681	16.3	500	0
1682	16.3	500	0
1683	16.3	500	0
1684	16.29	500	0
1685	16.29	500	0
1686	16.29	500	0
1687	16.29	500	0
1688	16.29	500	0
1689	16.29	500	0
1690	16.29	500	0
1691	16.29	500	0
1692	16.29	500	0
1693	16.29	500	0
1694	16.29	500	0
1695	16.28	500	0
1696	16.28	500	0
1697	16.28	500	0
1698	16.28	500	0
1699	16.28	500	0
1700	16.28	500	0
1701	16.28	500	0
1702	16.28	500	0
1703	16.28	500	0
1704	12.38	0	0
1705	12.28	0	0
1706	12.21	0	0
1707	12.14	0	0
1708	12.07	0	0
1709	12	0	0
1710	11.93	0	0
1711	11.85	0	0
1712	11.78	0	0
1713	11.71	0	0
1714	11.64	0	0
1715	11.57	0	0
1716	11.5	0	0
1717	11.43	0	0
1718	11.36	0	0
1719	11.29	0	0
1720	11.22	0	0
1721	11.16	0	0
1722	11.09	0	0
1723	11.02	0	0
1724	10.95	0	0
1725	10.88	0	0
1726	10.81	0	0
1727	10.75	0	0
1728	10.68	0	0
1729	10.61	0	0
1730	10.54	0	0
1731	10.48	0	0
1732	10.41	0	0
1733	10.34	0	0
1734	10.28	0	0
1735	10.21	0	0
1736	10.15	0	0
1737	10.08	0	0
1738	10.01	0	0
1739	10	6.81	0
1740	10	14.97	0
1741	10	22.94	0
1742	10	30.75	0
1743	10	38.39	0
1744	10	45.86	0
1745	10	53.17	0
1746	10	60.32	0
1747	10	67.32	0
1748	10	74.17	0
1749	10	80.86	0
1750	10	87.42	0
1751	10	93.83	0
1752	10	100.1	0
1753	10	106.24	0
1754	10	112.24	0
1755	10	118.12	0
1756	10	123.87	0
1757	10	129.49	0
1758	10	134.99	0
1759	10	140.37	0
1760	10	145.64	0
1761	10	150.79	0
1762	10	155.83	0
1763	10	160.77	0
1764	10	165.59	0
1765	10	170.31	0
1766	10	174.93	0
1767	10	179.45	0
1768	10	183.87	0
1769	10	188.2	0
1770	10	192.43	0
1771	10	196.58	0
1772	10	200.63	0
1773	10	204.59	0
1774	10	208.47	0
1775	10	212.27	0
1776	10	215.98	0
1777	10	219.62	0
1778	10	223.17	0
1779	10	226.65	0
1780	10	230.05	0
1781	10	233.38	0
1782	10	236.64	0
1783	10	239.83	0
1784	10	242.95	0
1785	10	246	0
1786	10	248.99	0
1787	10	251.91	0
1788	10	254.77	0
1789	10	257.57	0
1790	10	260.31	0
1791	10	262.99	0
1792	10	265.61	0
1793	10	268.17	0
1794	10	270.68	0
1795	10	273.13	0
1796	10	275.53	0
1797	10	277.88	0
1798	10	280.18	0
1799	10	282.43	0
1800	10	284.63	0
1801	10	286.78	0
1802	10	288.89	0
1803	10	290.95	0
1804	10	292.96	0
1805	10	294.93	0
1806	10	296.86	0
1807	10	298.75	0
1808	10	300.6	0
1809	10	302.41	0
1810	10	304.18	0
1811	10	305.91	0
1812	10	307.6	0
1813	10	309.25	0
1814	10	310.87	0
1815	10	312.46	0
1816	10	314.01	0
1817	10	315.53	0
1818	10	317.01	0
1819	10	318.46	0
1820	10	319.89	0
1821	10	321.28	0
1822	10	322.64	0
1823	10	323.97	0
1824	10	325.27	0
1825	10	326.54	0
1826	10	327.79	0
1827	10	329.01	0
1828	10	330.2	0
1829	10	331.37	0
1830	10	332.51	0
1831	10	333.63	0
1832	10	334.72	0
1833	10	335.79	0
1834	10	336.84	0
1835	10	337.86	0
1836	10	338.86	0
1837	10	339.84	0
1838	10	340.8	0
1839	10	341.74	0
1840	10	342.66	0
1841	10	343.56	0
1842	10	344.43	0
1843	10	345.29	0
1844	10	346.13	0
1845	10	346.96	0
1846	10	347.76	0
1847	10	348.55	0
1848	10	349.32	0
1849	10	350.07	0
1850	10	350.81	0
1851	10	351.53	0
1852	10	352.24	0
1853	10	352.93	0
1854	10	353.6	0
1855	10	354.26	0
1856	10	354.91	0
1857	10	355.54	0
1858	10	356.16	0
1859	10	356.77	0
1860	10	357.36	0
1861	10	357.94	0
1862	10	358.51	0
1863	10	359.06	0
1864	10	359.6	0
1865	10	360.14	0
1866	10	360.65	0
1867	10	361.16	0
1868	10	361.66	0
1869	10	362.15	0
1870	10	362.62	0
1871	10	363.09	0
1872	10	363.54	0
1873	10	363.99	0
1874	10	364.42	0
1875	10	364.85	0
1876	10	365.27	0
1877	10	365.67	0
1878	10	366.07	0
1879	10	366.46	0
1880	10	366.84	0
1881	10	367.22	0
1882	10	367.58	0
1883	10	367.94	0
1884	10	368.29	0
1885	10	368.63	0
1886	10	368.97	0
1887	10	369.29	0
1888	10	369.61	0
1889	10	369.93	0
1890	10	370.23	0
1891	10	370.53	0
1892	10	370.83	0
1893	10	371.12	0
1894	10	371.4	0
1895	10	371.67	0
1896	10	371.94	0
1897	10	372.21	0
1898	10	372.47	0
1899	10	372.72	0
1900	10	372.97	0
1901	10	373.21	0
1902	10	373.44	0
1903	10	373.67	0
1904	10	373.9	0
1905	10	374.12	0
1906	10	374.34	0
1907	10	374.55	0
1908	10	374.76	0
1909	10	374.96	0
1910	10	375.16	0
1911	10	375.36	0
1912	10	375.55	0
1913	10	375.73	0
1914	10	375.91	0
1915	10	376.09	0
1916	10	376.27	0
1917	10	376.44	0
1918	10	376.61	0
1919	10	376.77	0
1920	10	376.93	0
1921	10	377.09	0
1922	10	377.24	0
1923	10	377.39	0
1924	10	377.54	0
1925	10	377.68	0
1926	10	377.82	0
1927	10	377.96	0
1928	10	378.09	0
1929	10	378.22	0
1930	10	378.35	0
1931	10	378.48	0
1932	10	378.6	0
1933	10	378.72	0
1934	10	378.84	0
1935	10	378.96	0
1936	10	379.07	0
1937	10	379.18	0
1938	10	379.29	0
1939	10	379.4	0
1940	10	379.5	0
1941	10	379.6	0
1942	10	379.7	0
1943	10	379.8	0
1944	10	379.89	0
1945	10	379.99	0
1946	10	380.08	0
1947	10	380.17	0
1948	10	380.25	0
1949	10	380.34	0
1950	10	380.42	0
1951	10	380.5	0
1952	10	380.58	0
1953	10	380.66	0
1954	10	380.74	0
1955	10	380.81	0
1956	10	380.89	0
1957	10	380.96	0
1958	10	381.03	0
1959	10	381.1	0
1960	10	381.16	0
1961	10	381.23	0
1962	10	381.29	0
1963	10	381.36	0
1964	10	381.42	0
1965	10	381.48	0
1966	10	381.54	0
1967	10	381.59	0
1968	10	381.65	0
1969	10	381.7	0
1970	10	381.76	0
1971	10	381.81	0
1972	10	381.86	0
1973	10	381.91	0
1974	10	381.96	0
1975	10	382.01	0
1976	10	382.06	0
1977	10	382.1	0
1978	10	382.15	0
1979	10	382.19	0
1980	10	382.24	0
1981	10	382.28	0
1982	10	382.32	0
1983	10	382.36	0
1984	10	382.4	0
1985	10	382.44	0
1986	10	382.48	0
1987	10	382.52	0
1988	10	382.55	0
1989	10	382.59	0
1990	10	382.62	0
1991	10	382.66	0
1992	10	382.69	0
1993	10	382.72	0
1994	10	382.75	0
1995	10	382.79	0
1996	10	382.82	0
1997	10	382.85	0
1998	10	382.88	0
1999	10	382.9	0
2000	10	382.93	0
2001	10	382.96	0
2002	10	382.99	0
2003	10	383.01	0
2004	10	383.04	0
2005	10	383.06	0
2006	10	383.09	0
2007	10	383.11	0
2008	10	383.14	0
2009	10	383.16	0
2010	10	383.18	0
2011	10	383.21	0
2012	10	383.23	0
2013	10	383.25	0
2014	10	383.27	0
2015	10	383.29	0
2016	10	383.31	0
2017	10	383.33	0
2018	10	383.35	0
2019	10	383.37	0
2020	10	383.38	0
2021	10	383.4	0
2022	10	383.42	0
2023	10	383.44	0
2024	10	383.45	0
2025	10	383.47	0
2026	10	383.49	0
2027	10	383.5	0
2028	10	383.52	0
2029	10	383.53	0
2030	10	383.55	0
2031	10	383.56	0
2032	10	383.58	0
2033	10	383.59	0
2034	10	383.6	0
2035	10	383.62	0
2036	10	383.63	0
2037	10	383.64	0
2038	10	383.65	0
2039	10	383.67	0
2040	10	383.68	0
2041	10	383.69	0
2042	10	383.7	0
2043	10	383.71	0
2044	10	383.72	0
2045	10	383.73	0
2046	10	383.74	0
2047	10	383.75	0
2048	10	383.76	0
2049	10	383.77	0
2050	10	383.78	0
2051	10	383.79	0
2052	10	383.8	0
2053	10	383.81	0
2054	10	383.82	0
2055	10	383.83	0
2056	10	383.83	0
2057	10	383.84	0
2058	10	383.85	0
2059	10	383.86	0
2060	10	383.86	0
2061	10	383.87	0
2062	10	383.88	0
2063	10	383.89	0
2064	10	383.89	0
2065	10	383.9	0
2066	10	383.91	0
2067	10	383.91	0
2068	10	383.92	0
2069	10	383.92	0
2070	10	383.93	0
2071	10	383.93	0
2072	10	383.94	0
2073	10	383.95	0
2074	10	383.95	0
2075	10	383.96	0
2076	10	383.96	0
2077	10	383.97	0
2078	10	383.97	0
2079	10	383.98	0
2080	10	383.98	0
2081	10	383.98	0
2082	10	383.99	0
2083	10	383.99	0
2084	10	384	0
2085	10	384	0
2086	10	384.01	0
2087	10	384.01	0
2088	10	384.01	0
2089	10	384.02	0
2090	10	384.02	0
2091	10	384.02	0
2092	10	384.03	0
2093	10	384.03	0
2094	10	384.04	0
2095	10	384.04	0
2096	10	384.04	0
2097	10	384.05	0
2098	10	384.05	0
2099	10	384.05	0
2100	10	384.06	0
2101	10	384.06	0
2102	10	384.06	0
2103	10	384.06	0
2104	10	384.07	0
2105	10	384.07	0
2106	10	384.07	0
2107	10	384.08	0
2108	10	384.08	0
2109	10	384.08	0
2110	10	384.09	0
2111	10	384.09	0
2112	10	384.09	0
2113	10	384.09	0
2114	10	384.1	0
2115	10	384.1	0
2116	10	384.1	0
2117	10	384.1	0
2118	10	384.11	0
2119	10	384.11	0
2120	10	384.11	0
2121	10	384.11	0
2122	10	384.12	0
2123	10	384.12	0
2124	10	384.12	0
2125	10	384.12	0
2126	10	384.12	0
2127	10	384.13	0
2128	10	384.13	0
2129	10	384.13	0
2130	10	384.13	0
2131	10	384.13	0
2132	10	384.13	0
2133	10	384.14	0
2134	10	384.14	0
2135	10	384.14	0
2136	10	384.14	0
2137	10	384.14	0
2138	10	384.14	0
2139	10	384.14	0
2140	10	384.15	0
2141	10	384.15	0
2142	10	384.15	0
2143	10	384.15	0
2144	10	384.15	0
2145	10	384.15	0
2146	10	384.15	0
2147	10	384.15	0
2148	10	384.16	0
2149	10	384.16	0
2150	10	384.16	0
2151	10	384.16	0
2152	10	384.16	0
2153	10	384.16	0
2154	10	384.16	0
2155	10	384.16	0
2156	10	384.16	0
2157	10	384.17	0
2158	10	384.17	0
2159	10	384.17	0
2160	10	384.17	0
2161	10	384.17	0
2162	10	384.17	0
2163	10	384.17	0
2164	10	384.17	0
2165	10	384.17	0
2166	10	384.17	0
2167	10	384.18	0
2168	10	384.18	0
2169	10	384.18	0
2170	10	384.18	0
2171	10	384.18	0
2172	10	384.18	0
2173	10	384.18	0
2174	10	384.18	0
2175	10	384.18	0
2176	10	384.18	0
2177	10	384.18	0
2178	10	384.18	0
2179	10	384.18	0
2180	10	384.19	0
2181	10	384.19	0
2182	10	384.19	0
2183	10	384.19	0
2184	10	384.19	0
2185	10	384.19	0
2186	10	384.19	0
2187	10	384.19	0
2188	10	384.19	0
2189	10	384.19	0
2190	10	384.19	0
2191	10	384.19	0
2192	10	384.19	0
2193	10	384.19	0
2194	10	384.19	0
2195	10	384.19	0
2196	10	384.19	0
2197	10	384.19	0
2198	10	384.19	0
2199	10	384.2	0
2200	10	384.2	0
2201	10	384.2	0
2202	10	384.2	0
2203	10	384.2	0
2204	10	384.2	0
2205	10	384.2	0
2206	10	384.2	0
2207	10	384.2	0
2208	10	384.2	0
2209	10	384.2	0
2210	10	384.2	0
2211	10	384.2	0
2212	10	384.2	0
2213	10	384.2	0
2214	10	384.2	0
2215	10	384.2	0
2216	10	384.2	0
2217	10	384.2	0
2218	10	384.2	0
2219	10	384.2	0
2220	10	384.2	0
2221	10	384.2	0
2222	10	384.2	0
2223	10	384.2	0
2224	10	384.2	0
2225	10	384.2	0
2226	10	384.2	0
2227	10	384.2	0
2228	10	384.2	0
2229	10	384.21	0
2230	10	384.21	0
2231	10	384.21	0
2232	10	384.21	0
2233	10	384.21	0
2234	10	384.21	0
2235	10	384.21	0
2236	10	384.21	0
2237	10	384.21	0
2238	10	384.21	0
2239	10	384.21	0
2240	10	384.21	0
2241	10	384.21	0
2242	10	384.21	0
2243	10	384.21	0
2244	10	384.21	0
2245	10	384.21	0
2246	10	384.21	0
2247	10	384.21	0
2248	10	384.21	0
2249	10	384.21	0
2250	10	384.21	0
2251	10	384.21	0
2252	10	384.21	0
2253	10	384.21	0
2254	10	384.21	0
2255	10	384.21	0
2256	10	384.21	0
2257	10	384.21	0
2258	10	384.21	0
2259	10	384.21	0
2260	10	384.21	0
2261	10	384.21	0
2262	10	384.21	0
2263	10	384.21	0
2264	10	384.21	0
2265	10	384.21	0
2266	10	384.21	0
2267	10	384.21	0
2268	10	384.21	0
2269	10	384.21	0
2270	10	384.21	0
2271	10	384.21	0
2272	10	384.21	0
2273	10	384.21	0
2274	10	384.21	0
2275	10	384.21	0
2276	10	384.21	0
2277	10	384.21	0
2278	10	384.21	0
2279	10	384.21	0
2280	10	384.21	0
2281	10	384.21	0
2282	10	384.21	0
2283	10	384.21	0
2284	10	384.21	0
2285	10	384.21	0
2286	10	384.21	0
2287	10	384.22	0
2288	10	384.22	0
2289	10	384.22	0
2290	10	384.22	0
2291	10	384.22	0
2292	10	384.22	0
2293	10	384.22	0
2294	10	384.22	0
2295	10	384.22	0
2296	10	384.22	0
2297	10	384.22	0
2298	10	384.22	0
2299	10	384.22	0
2300	10	384.22	0
2301	10	384.22	0
2302	10	384.22	0
2303	10	384.22	0
2304	10	384.22	0
2305	10	384.22	0
2306	10	384.22	0
2307	10	384.22	0
2308	10	384.22	0
2309	10	384.22	0
2310	10	384.22	0
2311	10	384.22	0
2312	10	384.22	0
2313	10	384.22	0
2314	10	384.22	0
2315	10	384.22	0
2316	10	384.22	0
2317	10	384.22	0
2318	10	384.22	0
2319	10	384.22	0
2320	10	384.22	0
2321	10	384.22	0
2322	10	384.22	0
2323	10	384.22	0
2324	10	384.22	0
2325	10	384.22	0
2326	10	384.22	0
2327	10	384.22	0
2328	10	384.22	0
2329	10	384.22	0
2330	10	384.22	0
2331	10	384.22	0
2332	10	384.22	0
2333	10	384.22	0
2334	10	384.22	0
2335	10	384.22	0
2336	10	384.22	0
2337	10	384.22	0
2338	10	384.22	0
2339	10	384.22	0
2340	10	384.22	0
2341	10	384.22	0
2342	10	384.22	0
2343	10	384.21	0
2344	10	384.21	0
2345	10	384.21	0
2346	10	384.21	0
2347	10	384.21	0
2348	10	384.21	0
2349	10	384.21	0
2350	10	384.21	0
2351	10	384.21	0
2352	10	384.21	0
2353	10	384.21	0
2354	10	384.21	0
2355	10	384.21	0
2356	10	384.21	0
2357	10	384.21	0
2358	10	384.21	0
2359	10	384.21	0
2360	10	384.21	0
2361	10	384.21	0
2362	10	384.21	0
2363	10	384.21	0
2364	10	384.21	0
2365	10	384.21	0
2366	10	384.21	0
2367	10	384.21	0
2368	10	384.21	0
2369	10	384.21	0
2370	10	384.21	0
2371	10	384.21	0
2372	10	384.21	0
2373	10	384.21	0
2374	10	384.21	0
2375	10	384.21	0
2376	10	384.21	0
2377	10	384.21	0
2378	10	384.21	0
2379	10	384.21	0
2380	10	384.21	0
2381	10	384.21	0
2382	10	384.21	0
2383	10	384.21	0
2384	10	384.21	0
2385	10	384.21	0
2386	10	384.21	0
2387	10	384.21	0
2388	10	384.21	0
2389	10	384.21	0
2390	10	384.21	0
2391	10	384.21	0
2392	10	384.21	0
2393	10	384.21	0
2394	10	384.21	0
2395	10	384.21	0
2396	10	384.21	0
2397	10	384.21	0
2398	10	384.21	0
2399	10	384.21	0
2400	10	384.21	0
2401	10	384.21	0
2402	10	384.21	0
2403	10	384.21	0
2404	10	384.21	0
2405	10	384.21	0
2406	10	384.21	0
2407	10	384.21	0
2408	10	384.21	0
2409	10	384.21	0
2410	10	384.21	0
2411	10	384.21	0
2412	10	384.21	0
2413	10	384.21	0
2414	10	384.21	0
2415	10	384.21	0
2416	10	384.21	0
2417	10	384.21	0
2418	10	384.21	0
2419	10	384.21	0
2420	10	384.21	0
2421	10	384.21	0
2422	10	384.21	0
2423	10	384.21	0
2424	10	384.21	0
2425	10	384.21	0
2426	10	384.21	0
2427	10	384.21	0
2428	10	384.21	0
2429	10	384.21	0
2430	10	384.21	0
2431	10	384.21	0
2432	10	384.21	0
2433	10	384.21	0
2434	10	384.21	0
2435	10	384.21	0
2436	10	384.21	0
2437	10	384.21	0
2438	10	384.21	0
2439	10	384.21	0
2440	10	384.21	0
2441	10	384.21	0
2442	10	384.21	0
2443	10	384.21	0
2444	10	384.21	0
2445	10	384.21	0
2446	10	384.21	0
2447	10	384.21	0
2448	10	384.21	0
2449	10	384.21	0
2450	10	384.21	0
2451	10	384.21	0
2452	10	384.21	0
2453	10	384.21	0
2454	10	384.21	0
2455	10	384.21	0
2456	10	384.21	0
2457	10	384.21	0
2458	10	384.21	0
2459	10	384.21	0
2460	10	384.21	0
2461	10	384.21	0
2462	10	384.21	0
2463	10	384.21	0
2464	10	384.21	0
2465	10	384.21	0
2466	10	384.21	0
2467	10	384.21	0
2468	10	384.21	0
2469	10	384.21	0
2470	10	384.21	0
2471	10	384.21	0
2472	10	384.21	0
2473	10	384.21	0
2474	10	384.21	0
2475	10	384.21	0
2476	10	384.21	0
2477	10	384.21	0
2478	10	384.21	0
2479	10	384.21	0
2480	10	384.21	0
2481	10	384.21	0
2482	10	384.21	0
2483	10	384.21	0
2484	10	384.21	0
2485	10	384.21	0
2486	10	384.21	0
2487	10	384.21	0
2488	10	384.21	0
2489	10	384.21	0
2490	10	384.21	0
2491	10	384.21	0
2492	10	384.21	0
2493	10	384.21	0
2494	10	384.21	0
2495	10	384.21	0
2496	10	384.21	0
2497	10	384.21	0
2498	10	384.21	0
2499	10	384.21	0
2500	10	384.21	0
2501	10	384.21	0
2502	10	384.21	0
2503	10	384.21	0
2504	10	384.21	0
2505	10	384.21	0
2506	10	384.21	0
2507	10	384.21	0
2508	10	384.21	0
2509	10	384.21	0
2510	10	384.21	0
2511	10	384.21	0
2512	10	384.21	0
2513	10	384.21	0
2514	10	384.21	0
2515	10	384.21	0
2516	10	384.21	0
2517	10	384.21	0
2518	10	384.21	0
2519	10	384.21	0
2520	10	384.21	0
2521	10	384.21	0
2522	10	384.21	0
2523	10	384.21	0
2524	10	384.21	0
2525	10	384.21	0
2526	10	384.21	0
2527	10	384.21	0
2528	10	384.21	0
2529	10	384.21	0
2530	10	384.21	0
2531	10	384.21	0
2532	10	384.21	0
2533	10	384.21	0
2534	10	384.21	0
2535	10	384.21	0
2536	10	384.21	0
2537	10	384.21	0
2538	10	384.21	0
2539	10	384.21	0
2540	10	384.21	0
2541	10	384.21	0
2542	10	384.21	0
2543	10	384.21	0
2544	10	384.21	0
2545	10	384.21	0
2546	10	384.21	0
2547	10	384.21	0
2548	10	384.21	0
2549	10	384.21	0
2550	10	384.21	0
2551	10	384.21	0
2552	10	384.21	0
2553	10	384.21	0
2554	10	384.21	0
2555	10	384.21	0
2556	10	384.21	0
2557	10	384.21	0
2558	10	384.21	0
2559	10	384.21	0
2560	10	384.21	0
2561	10	384.21	0
2562	10	384.21	0
2563	10	384.21	0
2564	10	384.21	0
2565	10	384.21	0
2566	10	384.21	0
2567	10	384.21	0
2568	10	384.21	0
2569	10	384.21	0
2570	10	384.21	0
2571	10	384.21	0
2572	10	384.21	0
2573	10	384.21	0
2574	10	384.21	0
2575	10	384.21	0
2576	10	384.21	0
2577	10	384.21	0
2578	10	384.21	0
2579	10	384.21	0
2580	10	384.21	0
2581	10	384.21	0
2582	10	384.21	0
2583	10	384.21	0
2584	10	384.21	0
2585	10	384.21	0
2586	10	384.21	0
2587	10	384.21	0
2588	10	384.21	0
2589	10	384.21	0
2590	10	384.21	0
2591	10	384.21	0
2592	10	384.21	0
2593	10	384.21	0
2594	10	384.21	0
2595	10	384.21	0
2596	10	384.21	0
2597	10	384.21	0
2598	10	384.21	0
2599	10	384.21	0
2600	10	384.21	0
2601	10	384.21	0
2602	10	384.21	0
2603	10	384.21	0
2604	10	384.21	0
2605	10	384.21	0
2606	10	384.21	0
2607	10	384.21	0
2608	10	384.21	0
2609	10	384.21	0
2610	10	384.21	0
2611	10	384.21	0
2612	10	384.21	0
2613	10	384.21	0
2614	10	384.21	0
2615	10	384.21	0
2616	10	384.21	0
2617	10	384.21	0
2618	10	384.21	0
2619	10	384.21	0
2620	10	384.21	0
2621	10	384.21	0
2622	10	384.21	0
2623	10	384.21	0
2624	10	384.21	0
2625	10	384.21	0
2626	10	384.21	0
2627	10	384.21	0
2628	10	384.21	0
2629	10	384.21	0
2630	10	384.21	0
2631	10	384.21	0
2632	10	384.21	0
2633	10	384.21	0
2634	10	384.21	0
2635	10	384.21	0
2636	10	384.21	0
2637	10	384.21	0
2638	10	384.21	0
2639	10	384.21	0
2640	10	384.21	0
2641	10	384.21	0
2642	10	384.21	0
2643	10	384.21	0
2644	10	384.21	0
2645	10	384.21	0
2646	10	384.21	0
2647	10	384.21	0
2648	10	384.21	0
2649	10	384.21	0
2650	10	384.21	0
2651	10	384.21	0
2652	10	384.21	0
2653	10	384.21	0
2654	10	384.21	0
2655	10	384.21	0
2656	10	384.21	0
2657	10	384.21	0
2658	10	384.21	0
2659	10	384.21	0
2660	10	384.21	0
2661	10	384.21	0
2662	10	384.21	0
2663	10	384.21	0
2664	10	384.21	0
2665	10	384.21	0
2666	10	384.21	0
2667	10	384.21	0
2668	10	384.21	0
2669	10	384.21	0
2670	10	384.21	0
2671	10	384.21	0
2672	10	384.21	0
2673	10	384.21	0
2674	10	384.21	0
2675	10	384.21	0
2676	10	384.21	0
2677	10	384.21	0
2678	10	384.21	0
2679	10	384.21	0
2680	10	384.21	0
2681	10	384.21	0
2682	10	384.21	0
2683	10	384.21	0
2684	10	384.21	0
2685	10	384.21	0
2686	10	384.21	0
2687	10	384.21	0
2688	10	384.21	0
2689	10	384.21	0
2690	10	384.21	0
2691	10	384.21	0
2692	10	384.21	0
2693	10	384.21	0
2694	10	384.21	0
2695	10	384.21	0
2696	10	384.21	0
2697	10	384.21	0
2698	10	384.21	0
2699	10	384.21	0
2700	10	384.21	0
2701	10	384.21	0
2702	10	384.21	0
2703	10	384.21	0
2704	10	384.21	0
2705	10	384.21	0
2706	10	384.21	0
2707	10	384.21	0
2708	10	384.21	0
2709	10	384.21	0
2710	10	384.21	0
2711	10	384.21	0
2712	10	384.21	0
2713	10	384.21	0
2714	10	384.21	0
2715	10	384.21	0
2716	10	384.21	0
2717	10	384.21	0
2718	10	384.21	0
2719	10	384.21	0
2720	10	384.21	0
2721	10	384.21	0
2722	10	384.21	0
2723	10	384.21	0
2724	10	384.21	0
2725	10	384.21	0
2726	10	384.21	0
2727	10	384.21	0
2728	10	384.21	0
2729	10	384.21	0
2730	10	384.21	0
2731	10	384.21	0
2732	10	384.21	0
2733	10	384.21	0
2734	10	384.21	0
2735	10	384.21	0
2736	10	384.21	0
2737	10	384.21	0
2738	10	384.21	0
2739	10	384.21	0
2740	10	384.21	0
2741	10	384.21	0
2742	10	384.21	0
2743	10	384.21	0
2744	10	384.21	0
2745	10	384.21	0
2746	10	384.21	0
2747	10	384.21	0
2748	10	384.21	0
2749	10	384.21	0
2750	10	384.21	0
2751	10	384.21	0
2752	10	384.21	0
2753	10	384.21	0
2754	10	384.21	0
2755	10	384.21	0
2756	10	384.21	0
2757	10	384.21	0
2758	10	384.21	0
2759	10	384.21	0
