Zeit [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]	Variante 10.3 Raumlufttemperatur [C]	Variante 10.3 Heizleistung [W]	Variante 10.3 Kühlleistung [W]	Variante 10.3 Rücklauftemperatur [C]	Variante 10.3 Innentemperatur.Dach [C]	Variante 10.3 Innentemperatur.Boden [C]	Variante 10.3 Innentemperatur.Wand.Nord [C]	Variante 10.3 Innentemperatur.Wand.Ost [C]	Variante 10.3 Innentemperatur.Wand.Süd [C]	Variante 10.3 Innentemperatur.Wand.West [C]	Variante 10.4 Raumlufttemperatur [C]	Variante 10.4 Heizleistung [W]	Variante 10.4 Kühlleistung [W]	Variante 10.4 Rücklauftemperatur [C]	Variante 10.4 Innentemperatur.Dach [C]	Variante 10.4 Innentemperatur.Boden [C]	Variante 10.4 Innentemperatur.Wand.Nord [C]	Variante 10.4 Innentemperatur.Wand.Ost [C]	Variante 10.4 Innentemperatur.Wand.Süd [C]	Variante 10.4 Innentemperatur.Wand.West [C]	Variante 10.5 Raumlufttemperatur [C]	Variante 10.5 Heizleistung [W]	Variante 10.5 Kühlleistung [W]	Variante 10.5 Rücklauftemperatur [C]	Variante 10.5 Innentemperatur.Dach [C]	Variante 10.5 Innentemperatur.Boden [C]	Variante 10.5 Innentemperatur.Wand.Nord [C]	Variante 10.5 Innentemperatur.Wand.Ost [C]	Variante 10.5 Innentemperatur.Wand.Süd [C]	Variante 10.5 Innentemperatur.Wand.West [C]	Variante 10.6 Raumlufttemperatur [C]	Variante 10.6 Heizleistung [W]	Variante 10.6 Kühlleistung [W]	Variante 10.6 Rücklauftemperatur [C]	Variante 10.6 Innentemperatur.Dach [C]	Variante 10.6 Innentemperatur.Boden [C]	Variante 10.6 Innentemperatur.Wand.Nord [C]	Variante 10.6 Innentemperatur.Wand.Ost [C]	Variante 10.6 Innentemperatur.Wand.Süd [C]	Variante 10.6 Innentemperatur.Wand.West [C]
4190	29.9617	383.476	0	29.7237	407.642	-319.351	34.5124	27.2671	32.9171	27.2671	27.2671	27.2671	27.2671	30.9667	448.856	-169.428	34.4631	29.6711	32.6609	29.6652	29.66	29.6652	29.66	20.0897	0.000110203	-69.2514	21.0529	19.5677	20.7949	19.5677	19.5677	19.5677	19.5677	20.1231	1.13E-04	-34.4399	20.7462	19.8692	20.4785	19.8684	19.8664	19.8684	19.8664	23.3354	-651.42	0.0183704	20.9341	31.6266	30.625	31.6266	30.625	31.6266	30.625
4191	29.9617	383.476	0	29.7239	407.629	-319.339	34.5124	27.2674	32.9172	27.2674	27.2674	27.2674	27.2674	30.9667	448.854	-169.427	34.4631	29.6711	32.6609	29.6652	29.6601	29.6652	29.6601	20.0678	0.000110733	-66.052	20.9892	19.5686	20.7389	19.5686	19.5686	19.5686	19.5686	20.1048	1.13E-04	-32.0809	20.6875	19.8671	20.4344	19.8664	19.8644	19.8664	19.8644	23.1432	-733.766	0.0123435	20.3939	32.9005	30.617	32.9005	30.617	32.9005	30.617
4192	29.9617	383.476	0	29.7241	407.616	-319.326	34.5124	27.2677	32.9173	27.2677	27.2677	27.2677	27.2677	30.9667	448.851	-169.426	34.4631	29.6712	32.661	29.6653	29.6601	29.6653	29.6601	20.0498	0.000111216	-63.0041	20.9303	19.5726	20.6886	19.5726	19.5726	19.5726	19.5726	20.0904	1.14E-04	-29.8865	20.6347	19.868	20.3963	19.8674	19.8655	19.8674	19.8655	22.9972	-492.883	0.00580263	20.8352	33.9586	30.6122	33.9586	30.6122	33.9586	30.6122
4193	29.9617	383.476	0	29.7243	407.604	-319.314	34.5124	27.268	32.9173	27.268	27.268	27.268	27.268	30.9668	448.848	-169.424	34.4631	29.6712	32.661	29.6653	29.6602	29.6653	29.6602	20.0343	0.000111669	-60.0872	20.8748	19.5785	20.6427	19.5785	19.5785	19.5785	19.5785	20.0786	1.14E-04	-27.8341	20.5861	19.8709	20.3627	19.8704	19.8684	19.8704	19.8684	23.1997	-0.196122	-0.00131822	21.4575	34.6108	30.6114	34.6108	30.6114	34.6108	30.6114
4194	29.9617	383.476	0	29.7245	407.591	-319.301	34.5125	27.2683	32.9174	27.2683	27.2683	27.2683	27.2683	30.9668	448.845	-169.423	34.4631	29.6712	32.661	29.6654	29.6602	29.6654	29.6602	20.02	0.0001121	-57.3045	20.8214	19.5852	20.6001	19.5852	19.5852	19.5852	19.5852	20.0681	1.14E-04	-25.9204	20.5403	19.8745	20.3325	19.8741	19.8722	19.8741	19.8722	23.3538	0.172101	-0.00851441	21.8248	34.9507	30.6144	34.9507	30.6144	34.9507	30.6144
4195	29.9617	383.476	0	29.7247	407.579	-319.289	34.5125	27.2686	32.9175	27.2686	27.2686	27.2686	27.2686	30.9668	448.843	-169.422	34.4631	29.6713	32.661	29.6654	29.6602	29.6654	29.6602	20.0057	0.00011252	-54.6464	20.7683	19.5914	20.5594	19.5914	19.5914	19.5914	19.5914	20.0574	1.15E-04	-24.134	20.4955	19.8777	20.3042	19.8773	19.8755	19.8773	19.8755	23.4635	0.0446431	-0.014968	22.0836	34.9228	30.621	34.9228	30.621	34.9228	30.621
4196	29.9617	383.476	0	29.7249	407.566	-319.277	34.5125	27.2688	32.9176	27.2688	27.2688	27.2688	27.2688	30.9668	448.84	-169.421	34.4631	29.6713	32.661	29.6654	29.6603	29.6654	29.6603	21.2547	2641.61	-115.34	24.9821	19.6143	21.5579	19.6143	19.6143	19.6143	19.6143	20.0454	1.15E-04	-22.468	20.4509	19.879	20.2762	19.8787	19.8769	19.8787	19.8769	23.5491	0.00528512	-0.0201119	22.286	34.4389	30.6305	34.4389	30.6305	34.4389	30.6305
4197	29.9617	383.476	0	29.7251	407.554	-319.265	34.5125	27.2691	32.9176	27.2691	27.2691	27.2691	27.2691	30.9669	448.838	-169.419	34.4631	29.6713	32.6611	29.6655	29.6603	29.6655	29.6603	21.2593	-0.521243	-213.459	23.508	19.7196	23.4959	19.7196	19.7196	19.7196	19.7196	20.0315	1.15E-04	-20.9097	20.4064	19.8779	20.2477	19.8776	19.8759	19.8776	19.8759	23.6214	0.00601811	-0.0235455	22.4565	33.4266	30.6421	33.4266	30.6421	33.4266	30.6421
4198	29.9617	383.476	0	29.7253	407.542	-319.253	34.5125	27.2694	32.9177	27.2694	27.2694	27.2694	27.2694	30.9669	448.835	-169.418	34.4631	29.6714	32.6611	29.6655	29.6604	29.6655	29.6604	21.0047	-0.0565609	-174.373	22.9661	19.7629	22.8677	19.7629	19.7629	19.7629	19.7629	20.0155	1.16E-04	-19.4601	20.3618	19.8739	20.2183	19.8737	19.8719	19.8737	19.8719	23.6855	0.000241636	-0.0248278	22.6063	32.5282	30.6547	32.5282	30.6547	32.5282	30.6547
4199	29.9617	383.476	0	29.7255	407.53	-319.242	34.5125	27.2697	32.9178	27.2697	27.2697	27.2697	27.2697	30.9669	448.833	-169.417	34.4631	29.6714	32.6611	29.6655	29.6604	29.6655	29.6604	20.8375	0.00176666	-146.721	22.6254	19.7733	22.3821	19.7733	19.7733	19.7733	19.7733	20.0212	8.12E+02	-18.4385	23.9652	19.8671	20.1918	19.867	19.8653	19.867	19.8653	23.7435	-5.81E-05	-0.0236465	22.7412	31.72	30.667	31.72	30.667	31.72	30.667
4200	29.9617	383.476	0	29.7257	407.519	-319.23	34.5125	27.27	32.9179	27.27	27.27	27.27	27.27	30.9669	448.83	-169.416	34.4631	29.6715	32.6611	29.6656	29.6604	29.6656	29.6604	20.7258	0.000650648	-129.423	22.3889	19.7737	22.0722	19.7737	19.7737	19.7737	19.7737	21.4384	2.17E+03	-128.649	24.1754	19.9551	22.1191	19.9542	19.952	19.9542	19.952	23.7962	-1.69E-05	-0.0206486	22.8639	30.8994	30.6779	30.8994	30.6779	30.8994	30.6779
4201	29.9617	383.476	0	29.7258	407.507	-319.219	34.5126	27.2702	32.9179	27.2702	27.2702	27.2702	27.2702	30.967	448.828	-169.415	34.4631	29.6715	32.6611	29.6656	29.6605	29.6656	29.6605	20.6453	0.00015978	-117.938	22.2093	19.7703	21.8631	19.7703	19.7703	19.7703	19.7703	21.1307	-3.19E-01	-151.001	23.0005	20.1158	22.808	20.1138	20.111	20.1138	20.111	23.8442	-1.72E-05	-0.0166707	22.9764	30.1597	30.6866	30.1597	30.6866	30.1597	30.6866
4202	29.9617	383.476	0	29.726	407.495	-319.207	34.5126	27.2705	32.918	27.2705	27.2705	27.2705	27.2705	30.967	448.825	-169.414	34.4631	29.6715	32.6611	29.6656	29.6605	29.6656	29.6605	20.5824	9.67E-05	-109.534	22.0624	19.7654	21.7082	19.7654	19.7654	19.7654	19.7654	20.8848	1.05E-03	-109.423	22.4215	20.14	22.0919	20.138	20.1353	20.138	20.1353	23.8879	-1.43E-05	-0.0121452	23.0796	29.3934	30.693	29.3934	30.693	29.3934	30.693
4203	29.9617	383.476	0	29.7262	407.484	-319.196	34.5126	27.2708	32.9181	27.2708	27.2708	27.2708	27.2708	30.967	448.823	-169.413	34.4631	29.6715	32.6611	29.6657	29.6605	29.6657	29.6605	20.5295	0.000106492	-102.91	21.9342	19.7596	21.5845	19.7596	19.7596	19.7596	19.7596	20.7333	-2.03E-03	-86.1581	22.0725	20.1316	21.6648	20.1299	20.1273	20.1299	20.1273	23.9274	-1.16E-05	-0.00737955	23.1744	28.5839	30.6968	28.5839	30.6968	28.5839	30.6968
4204	29.9617	383.476	0	29.7264	407.473	-319.185	34.5126	27.271	32.9181	27.271	27.271	27.271	27.271	30.967	448.821	-169.412	34.4631	29.6716	32.6611	29.6657	29.6606	29.6657	29.6606	20.4821	0.000103599	-97.331	21.8178	19.7531	21.4788	19.7531	19.7531	19.7531	19.7531	20.6339	1.03E-04	-72.6427	21.838	20.1167	21.4069	20.1152	20.1127	20.1152	20.1127	23.9631	-9.48E-06	-0.00248047	23.2613	27.9522	30.698	27.9522	30.698	27.9522	30.698
4205	29.9617	383.476	0	29.7266	407.461	-319.174	34.5126	27.2713	32.9182	27.2713	27.2713	27.2713	27.2713	30.9671	448.818	-169.411	34.4631	29.6716	32.6612	29.6657	29.6606	29.6657	29.6606	20.438	0.000104906	-92.3949	21.7094	19.7457	21.3838	19.7457	19.7457	19.7457	19.7457	20.5624	1.05E-04	-64.001	21.6634	20.1011	21.2365	20.0998	20.0973	20.0998	20.0973	23.9951	-6.50E-06	0.00255584	23.3407	27.1987	30.6966	27.1987	30.6966	27.1987	30.6966
4206	29.9617	383.476	0	29.7267	407.45	-319.163	34.5126	27.2716	32.9183	27.2716	27.2716	27.2716	27.2716	30.9671	448.816	-169.41	34.4631	29.6716	32.6612	29.6658	29.6606	29.6658	29.6606	20.3962	0.000105678	-87.8899	21.6072	19.7376	21.2959	19.7376	19.7376	19.7376	19.7376	20.5063	1.06E-04	-57.8495	21.5218	20.0864	21.1119	20.0852	20.0828	20.0852	20.0828	23.9881	-98.0352	0.0074976	23.2108	26.4226	30.6926	26.4226	30.6926	26.4226	30.6926
4207	29.9617	383.476	0	29.7269	407.439	-319.152	34.5126	27.2718	32.9183	27.2718	27.2718	27.2718	27.2718	30.9671	448.814	-169.409	34.4631	29.6717	32.6612	29.6658	29.6607	29.6658	29.6607	20.3562	0.000106474	-83.7002	21.5101	19.7291	21.2131	19.7291	19.7291	19.7291	19.7291	20.459	0.000107256	-53.0325	21.3998	20.0727	21.0124	20.0716	20.0693	20.0716	20.0693	23.966	-117.975	0.0124307	23.1105	26.2206	30.6861	26.2206	30.6861	26.2206	30.6861
4208	29.9617	383.476	0	29.7271	407.428	-319.142	34.5127	27.2721	32.9184	27.2721	27.2721	27.2721	27.2721	30.9671	448.812	-169.407	34.4631	29.6717	32.6612	29.6658	29.6607	29.6658	29.6607	20.3178	0.000107225	-79.7608	21.4176	19.7203	21.1345	19.7203	19.7203	19.7203	19.7203	20.4172	0.000108168	-48.9821	21.2907	20.0598	20.9276	20.0588	20.0566	20.0588	20.0566	23.8889	-293.293	0.0173714	22.6538	27.0938	30.6772	27.0938	30.6772	27.0938	30.6772
4209	29.9617	383.476	0	29.7273	407.418	-319.131	34.5127	27.2723	32.9185	27.2723	27.2723	27.2723	27.2723	30.9672	448.81	-169.406	34.4631	29.6717	32.6612	29.6659	29.6607	29.6659	29.6607	20.281	0.000107939	-76.0343	21.3298	19.7115	21.0596	19.7115	19.7115	19.7115	19.7115	20.3792	0.000108992	-45.4194	21.1915	20.0476	20.8521	20.0467	20.0445	20.0467	20.0445	23.7119	-511.875	0.021295	22.0077	28.8936	30.6659	28.8936	30.6659	28.8936	30.6659
4210	29.9617	383.476	0	29.7274	407.407	-319.12	34.5127	27.2726	32.9186	27.2726	27.2726	27.2726	27.2726	30.9672	448.808	-169.405	34.4631	29.6718	32.6612	29.6659	29.6608	29.6659	29.6608	20.2464	0.000108612	-72.4988	21.2477	19.7031	20.9884	19.7031	19.7031	19.7031	19.7031	20.3448	0.000109741	-42.2049	21.1015	20.0363	20.7837	20.0354	20.0333	20.0354	20.0333	23.4843	-672.246	0.0224137	21.3032	30.7602	30.6536	30.7602	30.6536	30.7602	30.6536
4211	29.9617	383.476	0	29.7276	407.397	-319.11	34.5127	27.2728	32.9186	27.2728	27.2728	27.2728	27.2728	30.9672	448.805	-169.405	34.4631	29.6718	32.6612	29.6659	29.6608	29.6659	29.6608	20.215	0.000109238	-69.1393	21.172	19.6961	20.9218	19.6961	19.6961	19.6961	19.6961	20.3144	0.000110418	-39.2642	21.0206	20.0267	20.7219	20.0259	20.0238	20.0259	20.0238	23.2354	-795.218	0.0195706	20.5874	32.5465	30.6422	32.5465	30.6422	32.5465	30.6422
4212	29.9617	383.476	0	29.7278	407.386	-319.1	34.5127	27.2731	32.9187	27.2731	27.2731	27.2731	27.2731	30.9672	448.803	-169.404	34.4631	29.6718	32.6613	29.6659	29.6608	29.6659	29.6608	20.1878	0.000109809	-65.9434	21.1037	19.6916	20.8604	19.6916	19.6916	19.6916	19.6916	20.2886	0.000111022	-36.5525	20.9491	20.0197	20.6666	20.019	20.0169	20.019	20.0169	23.0022	-676.223	0.0133248	20.7192	34.2069	30.6337	34.2069	30.6337	34.2069	30.6337
4213	29.9617	383.476	0	29.7279	407.376	-319.09	34.5127	27.2733	32.9187	27.2733	27.2733	27.2733	27.2733	30.9672	448.801	-169.403	34.4632	29.6719	32.6613	29.666	29.6608	29.666	29.6608	20.166	0.000110315	-62.9034	21.0444	19.6908	20.8054	19.6908	19.6908	19.6908	19.6908	20.2687	0.000111546	-34.0441	20.8884	20.0164	20.6186	20.0157	20.0137	20.0157	20.0137	23.1809	0.0284306	0.00489317	21.4785	35.6863	30.6294	35.6863	30.6294	35.6863	30.6294
4214	29.9617	383.476	0	29.7281	407.365	-319.08	34.5127	27.2736	32.9188	27.2736	27.2736	27.2736	27.2736	30.9673	448.799	-169.402	34.4632	29.6719	32.6613	29.666	29.6609	29.666	29.6609	20.1509	0.000110751	-60.0096	20.9935	19.6952	20.7581	19.6952	19.6952	19.6952	19.6952	20.2557	0.000111987	-31.7183	20.8375	20.0182	20.5788	20.0177	20.0157	20.0177	20.0157	23.3473	-4.07E-05	-0.00461581	21.8769	36.9125	30.6301	36.9125	30.6301	36.9125	30.6301
4215	29.9617	383.476	0	29.7282	407.355	-319.07	34.5127	27.2738	32.9189	27.2738	27.2738	27.2738	27.2738	30.9673	448.798	-169.401	34.4632	29.6719	32.6613	29.666	29.6609	29.666	29.6609	20.1417	0.000111127	-57.2479	20.9492	19.7048	20.7184	19.7048	19.7048	19.7048	19.7048	20.2487	0.000112359	-29.5526	20.7943	20.0254	20.5473	20.0249	20.0229	20.0249	20.0229	23.4646	-2.97E-05	-0.0144145	22.1495	37.8019	30.636	37.8019	30.636	37.8019	30.636
4216	29.9617	383.476	0	29.7284	407.345	-319.06	34.5127	27.274	32.9189	27.274	27.274	27.274	27.274	30.9673	448.796	-169.4	34.4632	29.6719	32.6613	29.6661	29.6609	29.6661	29.6609	20.137	0.000111455	-54.6099	20.9103	19.7186	20.6851	19.7186	19.7186	19.7186	19.7186	20.2464	0.000112674	-27.5329	20.7577	20.0366	20.5225	20.0362	20.0343	20.0362	20.0343	23.5559	-3.39E-05	-0.023818	22.3594	38.4619	30.6469	38.4619	30.6469	38.4619	30.6469
4217	29.9617	383.476	0	29.7286	407.336	-319.05	34.5128	27.2743	32.919	27.2743	27.2743	27.2743	27.2743	30.9673	448.794	-169.399	34.4632	29.672	32.6613	29.6661	29.6609	29.6661	29.6609	20.1359	0.000111745	-52.0926	20.8758	19.7354	20.6572	19.7354	19.7354	19.7354	19.7354	20.2477	0.000112942	-25.6494	20.7264	20.0509	20.5033	20.0506	20.0487	20.0506	20.0487	23.6346	-3.52E-05	-0.0322492	22.5362	38.9791	30.6624	38.9791	30.6624	38.9791	30.6624
4218	29.9617	383.476	0	29.7287	407.326	-319.041	34.5128	27.2745	32.919	27.2745	27.2745	27.2745	27.2745	30.9674	448.792	-169.398	34.4632	29.672	32.6613	29.6661	29.661	29.6661	29.661	20.137	0.000112007	-49.6871	20.8439	19.7542	20.6332	19.7542	19.7542	19.7542	19.7542	20.2515	0.000113175	-23.8915	20.6986	20.0672	20.4883	20.0669	20.0651	20.0669	20.0651	23.7072	-3.66E-05	-0.0394459	22.6944	39.2504	30.6817	39.2504	30.6817	39.2504	30.6817
4219	29.9617	383.476	0	29.7289	407.316	-319.031	34.5128	27.2747	32.9191	27.2747	27.2747	27.2747	27.2747	30.9674	448.79	-169.397	34.4632	29.672	32.6613	29.6661	29.661	29.6661	29.661	20.1392	0.000112253	-47.3853	20.8135	19.7738	20.612	19.7738	19.7738	19.7738	19.7738	20.2562	0.000113386	-22.2497	20.6729	20.0843	20.4763	20.084	20.0822	20.084	20.0822	23.7769	-3.78E-05	-0.0454022	22.8409	39.1619	30.7042	39.1619	30.7042	39.1619	30.7042
4220	29.9617	383.476	0	29.729	407.306	-319.022	34.5128	27.275	32.9192	27.275	27.275	27.275	27.275	30.9674	448.788	-169.396	34.4632	29.672	32.6613	29.6662	29.661	29.6662	29.661	20.1411	0.000112492	-45.1875	20.7835	19.7928	20.5921	19.7928	19.7928	19.7928	19.7928	20.2608	0.000113585	-20.7167	20.6482	20.1007	20.4657	20.1005	20.0988	20.1005	20.0988	23.845	-3.89E-05	-0.0500512	22.9789	38.5308	30.7292	38.5308	30.7292	38.5308	30.7292
4221	29.9617	383.476	0	29.7292	407.297	-319.012	34.5128	27.2752	32.9192	27.2752	27.2752	27.2752	27.2752	30.9674	448.786	-169.396	34.4632	29.6721	32.6614	29.6662	29.6611	29.6662	29.6611	20.1419	0.000112731	-43.0887	20.7529	19.8103	20.5726	19.8103	19.8103	19.8103	19.8103	20.2641	0.00011378	-19.2856	20.6234	20.1156	20.4554	20.1155	20.1137	20.1155	20.1137	23.9117	-4.00E-05	-0.0530532	23.1093	37.3557	30.7558	37.3557	30.7558	37.3557	30.7558
4222	29.9617	383.476	0	29.7293	407.288	-319.003	34.5128	27.2754	32.9193	27.2754	27.2754	27.2754	27.2754	30.9674	448.784	-169.395	34.4632	29.6721	32.6614	29.6662	29.6611	29.6662	29.6611	20.1405	0.00011298	-41.0834	20.7204	19.8253	20.5523	19.8253	19.8253	19.8253	19.8253	20.2653	0.000113981	-17.9488	20.5972	20.128	20.4444	20.1279	20.1263	20.1279	20.1263	23.9766	-4.10E-05	-0.05383	23.232	36.2174	30.7829	36.2174	30.7829	36.2174	30.7829
4223	29.9617	383.476	0	29.7295	407.278	-318.994	34.5128	27.2756	32.9193	27.2756	27.2756	27.2756	27.2756	30.9674	448.783	-169.394	34.4632	29.6721	32.6614	29.6663	29.6611	29.6663	29.6611	20.1358	0.000113247	-39.1674	20.6855	19.8368	20.5301	19.8368	19.8368	19.8368	19.8368	20.2633	0.000114196	-16.6999	20.5689	20.1369	20.4316	20.1369	20.1353	20.1369	20.1353	23.5948	-1211.31	-0.0519832	20.7868	35.3704	30.8093	35.3704	30.8093	35.3704	30.8093
4224	29.9617	383.476	0	29.7296	407.269	-318.985	34.5128	27.2758	32.9194	27.2758	27.2758	27.2758	27.2758	30.9675	448.781	-169.393	34.4632	29.6722	32.6614	29.6663	29.6611	29.6663	29.6611	20.1274	0.000113534	-37.3382	20.6479	19.8441	20.5053	19.8441	19.8441	19.8441	19.8441	20.2575	0.00011443	-15.5345	20.5383	20.1416	20.416	20.1417	20.1401	20.1417	20.1401	23.205	-952.489	-0.0481224	20.3184	34.6735	30.8337	34.6735	30.8337	34.6735	30.8337
4225	29.9617	383.476	0	29.7298	407.26	-318.976	34.5129	27.276	32.9194	27.276	27.276	27.276	27.276	30.9675	448.779	-169.392	34.4632	29.6722	32.6614	29.6663	29.6612	29.6663	29.6612	20.1152	0.000113842	-35.5935	20.6078	19.8469	20.4776	19.8469	19.8469	19.8469	19.8469	20.2479	0.000114682	-14.4485	20.5054	20.142	20.3975	20.1421	20.1405	20.1421	20.1405	23.0803	-657.627	-0.0434244	20.3072	33.8016	30.8555	33.8016	30.8555	33.8016	30.8555
4226	29.9617	383.476	0	29.7299	407.251	-318.967	34.5129	27.2763	32.9195	27.2763	27.2763	27.2763	27.2763	30.9675	448.778	-169.392	34.4632	29.6722	32.6614	29.6663	29.6612	29.6663	29.6612	20.0994	0.000114169	-33.93	20.5655	19.8454	20.4469	19.8454	19.8454	19.8454	19.8454	20.2346	0.00011495	-13.4373	20.4705	20.1379	20.3759	20.1381	20.1365	20.1381	20.1365	23.0871	-419.987	-0.0385791	20.5938	32.6703	30.8745	32.6703	30.8745	32.6703	30.8745
4227	29.9617	383.476	0	29.73	407.242	-318.959	34.5129	27.2765	32.9196	27.2765	27.2765	27.2765	27.2765	30.9675	448.776	-169.391	34.4632	29.6722	32.6614	29.6664	29.6612	29.6664	29.6612	20.0802	0.000114512	-32.3446	20.5211	19.8398	20.4135	19.8398	19.8398	19.8398	19.8398	20.2179	0.000115235	-12.4962	20.4336	20.1298	20.3515	20.13	20.1285	20.13	20.1285	23.1794	-218.129	-0.0334718	21.0092	31.2171	30.8907	31.2171	30.8907	31.2171	30.8907
4228	29.9617	383.476	0	29.7302	407.233	-318.95	34.5129	27.2767	32.9196	27.2767	27.2767	27.2767	27.2767	30.9675	448.774	-169.39	34.4632	29.6722	32.6614	29.6664	29.6612	29.6664	29.6612	20.0579	0.000114871	-30.8331	20.4748	19.8304	20.3776	19.8304	19.8304	19.8304	19.8304	20.198	0.000115534	-11.6201	20.395	20.118	20.3244	20.1182	20.1167	20.1182	20.1167	23.3027	-94.5016	-0.0276371	21.4086	29.9086	30.9039	29.9086	30.9039	29.9086	30.9039
4229	29.9617	383.476	0	29.7303	407.224	-318.941	34.5129	27.2769	32.9197	27.2769	27.2769	27.2769	27.2769	30.9676	448.773	-169.389	34.4632	29.6723	32.6614	29.6664	29.6612	29.6664	29.6612	20.0328	0.000115243	-29.3927	20.4273	19.8175	20.3395	19.8175	19.8175	19.8175	19.8175	20.1753	0.000115845	-10.8048	20.3552	20.1027	20.295	20.1029	20.1015	20.1029	20.1015	23.4474	61.6097	-0.0206857	21.9852	28.5524	30.9136	28.5524	30.9136	28.5524	30.9136
4230	29.9617	383.476	0	29.7305	407.216	-318.933	34.5129	27.2771	32.9197	27.2771	27.2771	27.2771	27.2771	30.9676	448.771	-169.388	34.4632	29.6723	32.6615	29.6664	29.6613	29.6664	29.6613	20.0055	0.000115622	-28.0214	20.3793	19.8016	20.2995	19.8016	19.8016	19.8016	19.8016	20.1505	0.000116163	-10.0479	20.3149	20.0844	20.2635	20.0847	20.0833	20.0847	20.0833	23.623	162.05	-0.0129415	22.4529	27.0451	30.9193	27.0451	30.9193	27.0451	30.9193
4231	29.9617	383.476	0	29.7306	407.207	-318.924	34.5129	27.2773	32.9198	27.2773	27.2773	27.2773	27.2773	30.9676	448.769	-169.388	34.4632	29.6723	32.6615	29.6664	29.6613	29.6664	29.6613	21.2676	2645.37	-91.9824	24.5412	19.8027	21.332	19.8027	19.8027	19.8027	19.8027	20.1242	0.000116482	-9.34546	20.2748	20.064	20.2309	20.0644	20.0629	20.0644	20.0629	23.7365	78.2574	-0.00464036	22.5679	26.5554	30.9208	26.5554	30.9208	26.5554	30.9208
4232	29.9617	383.476	0	29.7307	407.199	-318.916	34.5129	27.2775	32.9198	27.2775	27.2775	27.2775	27.2775	30.9676	448.768	-169.387	34.4632	29.6723	32.6615	29.6665	29.6613	29.6665	29.6613	21.2332	-0.36355	-189.276	23.1281	19.8873	23.2387	19.8873	19.8873	19.8873	19.8873	20.0972	0.000116795	-8.69422	20.2359	20.0422	20.1976	20.0426	20.0412	20.0426	20.0412	23.696	-254.405	0.00406175	21.9766	27.7747	30.9179	27.7747	30.9179	27.7747	30.9179
4233	29.9617	383.476	0	29.7309	407.19	-318.908	34.5129	27.2777	32.9199	27.2777	27.2777	27.2777	27.2777	30.9676	448.766	-169.386	34.4632	29.6724	32.6615	29.6665	29.6613	29.6665	29.6613	20.9707	0.0105519	-151.095	22.5994	19.911	22.6046	19.911	19.911	19.911	19.911	20.071	0.000117093	-8.09258	20.2001	20.0201	20.1649	20.0206	20.0192	20.0206	20.0192	23.4682	-614.817	0.0113131	21.1007	30.506	30.9107	30.506	30.9107	30.506	30.9107
4234	29.9617	383.476	0	29.731	407.182	-318.9	34.5129	27.2779	32.9199	27.2779	27.2779	27.2779	27.2779	30.9676	448.765	-169.386	34.4632	29.6724	32.6615	29.6665	29.6614	29.6665	29.6614	20.7999	-0.0128706	-124.669	22.2758	19.9066	22.1255	19.9066	19.9066	19.9066	19.9066	20.0473	0.000117357	-7.53959	20.1695	19.9994	20.1342	19.9999	19.9985	19.9999	19.9985	23.1695	-833.25	0.0141261	20.1994	33.0608	30.9012	33.0608	30.9012	33.0608	30.9012
4235	29.9617	383.476	0	29.7311	407.174	-318.892	34.5129	27.2781	32.92	27.2781	27.2781	27.2781	27.2781	30.9677	448.764	-169.385	34.4632	29.6724	32.6615	29.6665	29.6614	29.6665	29.6614	20.6902	-0.00222718	-108.469	22.062	19.8981	21.8256	19.8981	19.8981	19.8981	19.8981	20.028	0.000117575	-7.0324	20.1452	19.982	20.1075	19.9825	19.9811	19.9825	19.9811	22.9916	-442.924	0.0106343	20.8034	35.1578	30.8925	35.1578	30.8925	35.1578	30.8925
4236	29.9617	383.476	0	29.7313	407.166	-318.884	34.513	27.2783	32.92	27.2783	27.2783	27.2783	27.2783	30.9677	448.762	-169.384	34.4632	29.6724	32.6615	29.6666	29.6614	29.6666	29.6614	20.6184	0.000224151	-97.9754	21.9111	19.8925	21.6316	19.8925	19.8925	19.8925	19.8925	20.0143	0.00011774	-6.56507	20.1278	19.9694	20.0863	19.97	19.9686	19.97	19.9686	23.1869	0.276875	0.00223052	21.3762	36.7682	30.8877	36.7682	30.8877	36.7682	30.8877
4237	29.9617	383.476	0	29.7314	407.158	-318.876	34.513	27.2784	32.9201	27.2784	27.2784	27.2784	27.2784	30.9677	448.761	-169.384	34.4632	29.6725	32.6615	29.6666	29.6614	29.6666	29.6614	20.5706	0.00010393	-90.5589	21.7983	19.8925	21.4984	19.8925	19.8925	19.8925	19.8925	20.0066	0.000117851	-6.13238	20.117	19.9624	20.0713	19.963	19.9617	19.963	19.9617	23.3313	0.409558	-0.00856818	21.733	38.185	30.8885	38.185	30.8885	38.185	30.8885
