Stunde im Jahr [h]	Variante 10.1 Raumlufttemperatur [C]	Variante 10.1 Heizleistung [W]	Variante 10.1 Kühlleistung [W]	Variante 10.2 Raumlufttemperatur [C]	Variante 10.2 Heizleistung [W]	Variante 10.2 Kühlleistung [W]	Variante 10.2 Rücklauftemperatur [C]	Variante 10.2 Innentemperatur.Dach [C]	Variante 10.2 Innentemperatur.Boden [C]	Variante 10.2 Innentemperatur.Wand.Nord [C]	Variante 10.2 Innentemperatur.Wand.Ost [C]	Variante 10.2 Innentemperatur.Wand.Süd [C]	Variante 10.2 Innentemperatur.Wand.West [C]
5633	25.1894	0	300	22.0601	0	290.581	17.8873	24.2954	19.1544	24.2954	24.2954	24.2954	24.2954
5634	25.1867	0	300	22.0599	0	290.569	17.8873	24.2951	19.1543	24.2951	24.2951	24.2951	24.2951
5635	25.1841	0	300	22.0597	0	290.557	17.8873	24.2948	19.1542	24.2948	24.2948	24.2948	24.2948
5636	25.1815	0	300	22.0594	0	290.545	17.8872	24.2945	19.1541	24.2945	24.2945	24.2945	24.2945
5637	25.1788	0	300	22.0592	0	290.534	17.8872	24.2942	19.154	24.2942	24.2942	24.2942	24.2942
5638	25.1762	0	300	22.059	0	290.522	17.8872	24.2939	19.1539	24.2939	24.2939	24.2939	24.2939
5639	25.1736	0	300	22.0589	0	290.51	17.8871	24.2936	19.1538	24.2936	24.2936	24.2936	24.2936
5640	25.171	0	300	22.0587	0	290.499	17.8871	24.2934	19.1538	24.2934	24.2934	24.2934	24.2934
5641	25.1684	0	300	22.0585	0	290.488	17.8871	24.2931	19.1537	24.2931	24.2931	24.2931	24.2931
5642	25.1658	0	300	22.0583	0	290.476	17.8871	24.2928	19.1536	24.2928	24.2928	24.2928	24.2928
5643	25.1633	0	300	22.0581	0	290.465	17.887	24.2925	19.1535	24.2925	24.2925	24.2925	24.2925
5644	25.1607	0	300	22.0579	0	290.454	17.887	24.2923	19.1535	24.2923	24.2923	24.2923	24.2923
5645	25.1582	0	300	22.0577	0	290.444	17.887	24.292	19.1534	24.292	24.292	24.292	24.292
5646	25.1556	0	300	22.0575	0	290.433	17.8869	24.2917	19.1533	24.2917	24.2917	24.2917	24.2917
5647	25.1531	0	300	22.0574	0	290.422	17.8869	24.2915	19.1532	24.2915	24.2915	24.2915	24.2915
5648	25.1505	0	300	22.0572	0	290.412	17.8869	24.2912	19.1532	24.2912	24.2912	24.2912	24.2912
5649	25.148	0	300	22.057	0	290.401	17.8869	24.2909	19.1531	24.2909	24.2909	24.2909	24.2909
5650	25.1455	0	300	22.0568	0	290.391	17.8868	24.2907	19.153	24.2907	24.2907	24.2907	24.2907
5651	25.143	0	300	22.0567	0	290.381	17.8868	24.2904	19.153	24.2904	24.2904	24.2904	24.2904
5652	25.1405	0	300	22.0565	0	290.371	17.8868	24.2902	19.1529	24.2902	24.2902	24.2902	24.2902
5653	25.138	0	300	22.0563	0	290.361	17.8868	24.29	19.1528	24.29	24.29	24.29	24.29
5654	25.1355	0	300	22.0562	0	290.351	17.8868	24.2897	19.1527	24.2897	24.2897	24.2897	24.2897
5655	25.1331	0	300	22.056	0	290.341	17.8867	24.2895	19.1527	24.2895	24.2895	24.2895	24.2895
5656	25.1306	0	300	22.0558	0	290.331	17.8867	24.2892	19.1526	24.2892	24.2892	24.2892	24.2892
5657	25.1281	0	300	22.0557	0	290.322	17.8867	24.289	19.1525	24.289	24.289	24.289	24.289
5658	25.1257	0	300	22.0555	0	290.312	17.8867	24.2888	19.1525	24.2888	24.2888	24.2888	24.2888
5659	25.1232	0	300	22.0554	0	290.303	17.8866	24.2885	19.1524	24.2885	24.2885	24.2885	24.2885
5660	25.1208	0	300	22.0552	0	290.294	17.8866	24.2883	19.1523	24.2883	24.2883	24.2883	24.2883
5661	25.1184	0	300	22.055	0	290.284	17.8866	24.2881	19.1523	24.2881	24.2881	24.2881	24.2881
5662	25.116	0	300	22.0549	0	290.275	17.8866	24.2878	19.1522	24.2878	24.2878	24.2878	24.2878
5663	25.1136	0	300	22.0547	0	290.266	17.8865	24.2876	19.1521	24.2876	24.2876	24.2876	24.2876
5664	25.1112	0	300	22.0546	0	290.257	17.8865	24.2874	19.1521	24.2874	24.2874	24.2874	24.2874
5665	25.1088	0	300	22.0544	0	290.248	17.8865	24.2872	19.152	24.2872	24.2872	24.2872	24.2872
5666	25.1064	0	300	22.0543	0	290.24	17.8865	24.287	19.152	24.287	24.287	24.287	24.287
5667	25.104	0	300	22.0541	0	290.231	17.8865	24.2868	19.1519	24.2868	24.2868	24.2868	24.2868
5668	25.1016	0	300	22.054	0	290.222	17.8864	24.2865	19.1518	24.2865	24.2865	24.2865	24.2865
5669	25.0993	0	300	22.0539	0	290.214	17.8864	24.2863	19.1518	24.2863	24.2863	24.2863	24.2863
5670	25.0969	0	300	22.0537	0	290.205	17.8864	24.2861	19.1517	24.2861	24.2861	24.2861	24.2861
5671	25.0946	0	300	22.0536	0	290.197	17.8864	24.2859	19.1517	24.2859	24.2859	24.2859	24.2859
5672	25.0922	0	300	22.0534	0	290.189	17.8864	24.2857	19.1516	24.2857	24.2857	24.2857	24.2857
5673	25.0899	0	300	22.0533	0	290.181	17.8863	24.2855	19.1516	24.2855	24.2855	24.2855	24.2855
5674	25.0876	0	300	22.0531	0	290.173	17.8863	24.2853	19.1515	24.2853	24.2853	24.2853	24.2853
5675	25.0853	0	300	22.053	0	290.165	17.8863	24.2851	19.1514	24.2851	24.2851	24.2851	24.2851
5676	25.083	0	300	22.0529	0	290.157	17.8863	24.2849	19.1514	24.2849	24.2849	24.2849	24.2849
5677	25.0807	0	300	22.0527	0	290.149	17.8863	24.2847	19.1513	24.2847	24.2847	24.2847	24.2847
5678	25.0784	0	300	22.0526	0	290.141	17.8862	24.2845	19.1513	24.2845	24.2845	24.2845	24.2845
5679	25.0761	0	300	22.0525	0	290.134	17.8862	24.2843	19.1512	24.2843	24.2843	24.2843	24.2843
5680	25.0738	0	300	22.0524	0	290.126	17.8862	24.2842	19.1512	24.2842	24.2842	24.2842	24.2842
5681	25.0715	0	300	22.0522	0	290.118	17.8862	24.284	19.1511	24.284	24.284	24.284	24.284
5682	25.0693	0	300	22.0521	0	290.111	17.8862	24.2838	19.1511	24.2838	24.2838	24.2838	24.2838
5683	25.067	0	300	22.052	0	290.103	17.8862	24.2836	19.151	24.2836	24.2836	24.2836	24.2836
5684	25.0648	0	300	22.0519	0	290.096	17.8861	24.2834	19.151	24.2834	24.2834	24.2834	24.2834
5685	25.0626	0	300	22.0517	0	290.089	17.8861	24.2832	19.1509	24.2832	24.2832	24.2832	24.2832
5686	25.0603	0	300	22.0516	0	290.082	17.8861	24.2831	19.1509	24.2831	24.2831	24.2831	24.2831
5687	25.0581	0	300	22.0515	0	290.075	17.8861	24.2829	19.1508	24.2829	24.2829	24.2829	24.2829
5688	25.0559	0	300	22.0514	0	290.068	17.8861	24.2827	19.1508	24.2827	24.2827	24.2827	24.2827
5689	25.0537	0	300	22.0513	0	290.061	17.8861	24.2826	19.1507	24.2826	24.2826	24.2826	24.2826
5690	25.0515	0	300	22.0511	0	290.054	17.886	24.2824	19.1507	24.2824	24.2824	24.2824	24.2824
5691	25.0493	0	300	22.051	0	290.047	17.886	24.2822	19.1506	24.2822	24.2822	24.2822	24.2822
5692	25.0471	0	300	22.0509	0	290.04	17.886	24.282	19.1506	24.282	24.282	24.282	24.282
5693	25.0449	0	300	22.0508	0	290.034	17.886	24.2819	19.1505	24.2819	24.2819	24.2819	24.2819
5694	25.0427	0	300	22.0507	0	290.027	17.886	24.2817	19.1505	24.2817	24.2817	24.2817	24.2817
5695	25.0405	0	300	22.0506	0	290.021	17.886	24.2816	19.1504	24.2816	24.2816	24.2816	24.2816
5696	25.0384	0	300	22.0505	0	290.014	17.8859	24.2814	19.1504	24.2814	24.2814	24.2814	24.2814
5697	25.0362	0	300	22.0504	0	290.008	17.8859	24.2812	19.1503	24.2812	24.2812	24.2812	24.2812
5698	25.0341	0	300	22.0503	0	290.001	17.8859	24.2811	19.1503	24.2811	24.2811	24.2811	24.2811
5699	25.0319	0	300	22.0501	0	289.995	17.8859	24.2809	19.1502	24.2809	24.2809	24.2809	24.2809
5700	25.0298	0	300	22.05	0	289.989	17.8859	24.2808	19.1502	24.2808	24.2808	24.2808	24.2808
5701	25.0277	0	300	22.0499	0	289.983	17.8859	24.2806	19.1502	24.2806	24.2806	24.2806	24.2806
5702	25.0256	0	300	22.0498	0	289.977	17.8858	24.2805	19.1501	24.2805	24.2805	24.2805	24.2805
5703	25.0235	0	300	22.0497	0	289.971	17.8858	24.2803	19.1501	24.2803	24.2803	24.2803	24.2803
5704	25.0214	0	300	22.0496	0	289.965	17.8858	24.2802	19.15	24.2802	24.2802	24.2802	24.2802
5705	25.0193	0	300	22.0495	0	289.959	17.8858	24.28	19.15	24.28	24.28	24.28	24.28
5706	25.0172	0	300	22.0494	0	289.953	17.8858	24.2799	19.15	24.2799	24.2799	24.2799	24.2799
5707	25.0151	0	300	22.0493	0	289.947	17.8858	24.2797	19.1499	24.2797	24.2797	24.2797	24.2797
5708	25.013	0	300	22.0492	0	289.941	17.8858	24.2796	19.1499	24.2796	24.2796	24.2796	24.2796
5709	25.0109	0	300	22.0492	0	289.936	17.8857	24.2795	19.1498	24.2795	24.2795	24.2795	24.2795
5710	25.0089	0	300	22.0491	0	289.93	17.8857	24.2793	19.1498	24.2793	24.2793	24.2793	24.2793
5711	25.0068	0	300	22.049	0	289.925	17.8857	24.2792	19.1498	24.2792	24.2792	24.2792	24.2792
5712	25.0048	0	300	22.0489	0	289.919	17.8857	24.2791	19.1497	24.2791	24.2791	24.2791	24.2791
5713	25.0027	0	300	22.0488	0	289.914	17.8857	24.2789	19.1497	24.2789	24.2789	24.2789	24.2789
5714	25.0007	0	300	22.0487	0	289.908	17.8857	24.2788	19.1497	24.2788	24.2788	24.2788	24.2788
5715	24.9987	0	300	22.0486	0	289.903	17.8857	24.2786	19.1496	24.2786	24.2786	24.2786	24.2786
5716	24.9966	0	300	22.0485	0	289.898	17.8856	24.2785	19.1496	24.2785	24.2785	24.2785	24.2785
5717	24.9946	0	300	22.0484	0	289.892	17.8856	24.2784	19.1495	24.2784	24.2784	24.2784	24.2784
5718	24.9926	0	300	22.0483	0	289.887	17.8856	24.2783	19.1495	24.2783	24.2783	24.2783	24.2783
5719	24.9906	0	300	22.0482	0	289.882	17.8856	24.2781	19.1495	24.2781	24.2781	24.2781	24.2781
5720	24.9886	0	300	22.0482	0	289.877	17.8856	24.278	19.1494	24.278	24.278	24.278	24.278
5721	24.9866	0	300	22.0481	0	289.872	17.8856	24.2779	19.1494	24.2779	24.2779	24.2779	24.2779
5722	24.9846	0	300	22.048	0	289.867	17.8856	24.2778	19.1494	24.2778	24.2778	24.2778	24.2778
5723	24.9827	0	300	22.0479	0	289.862	17.8856	24.2777	19.1493	24.2777	24.2777	24.2777	24.2777
5724	24.9807	0	300	22.0478	0	289.857	17.8855	24.2775	19.1493	24.2775	24.2775	24.2775	24.2775
5725	24.9787	0	300	22.0477	0	289.852	17.8855	24.2774	19.1493	24.2774	24.2774	24.2774	24.2774
5726	24.9768	0	300	22.0477	0	289.848	17.8855	24.2773	19.1492	24.2773	24.2773	24.2773	24.2773
5727	24.9748	0	300	22.0476	0	289.843	17.8855	24.2772	19.1492	24.2772	24.2772	24.2772	24.2772
5728	24.9729	0	300	22.0475	0	289.838	17.8855	24.2771	19.1492	24.2771	24.2771	24.2771	24.2771
5729	24.9709	0	300	22.0474	0	289.834	17.8855	24.2769	19.1491	24.2769	24.2769	24.2769	24.2769
5730	24.969	0	300	22.0474	0	289.829	17.8855	24.2768	19.1491	24.2768	24.2768	24.2768	24.2768
5731	24.9671	0	300	22.0473	0	289.825	17.8855	24.2767	19.1491	24.2767	24.2767	24.2767	24.2767
5732	24.9652	0	300	22.0472	0	289.82	17.8855	24.2766	19.149	24.2766	24.2766	24.2766	24.2766
5733	24.9633	0	300	22.0471	0	289.815	17.8854	24.2765	19.149	24.2765	24.2765	24.2765	24.2765
5734	24.9613	0	300	22.047	0	289.811	17.8854	24.2764	19.149	24.2764	24.2764	24.2764	24.2764
5735	24.9595	0	300	22.047	0	289.807	17.8854	24.2763	19.1489	24.2763	24.2763	24.2763	24.2763
5736	24.9576	0	300	22.0469	0	289.802	17.8854	24.2762	19.1489	24.2762	24.2762	24.2762	24.2762
5737	24.9557	0	300	22.0468	0	289.798	17.8854	24.2761	19.1489	24.2761	24.2761	24.2761	24.2761
5738	24.9538	0	300	22.0467	0	289.794	17.8854	24.276	19.1488	24.276	24.276	24.276	24.276
5739	24.9519	0	300	22.0467	0	289.79	17.8854	24.2759	19.1488	24.2759	24.2759	24.2759	24.2759
5740	24.9501	0	300	22.0466	0	289.786	17.8854	24.2758	19.1488	24.2758	24.2758	24.2758	24.2758
5741	24.9482	0	300	22.0465	0	289.781	17.8854	24.2757	19.1488	24.2757	24.2757	24.2757	24.2757
5742	24.9463	0	300	22.0465	0	289.777	17.8854	24.2756	19.1487	24.2756	24.2756	24.2756	24.2756
5743	24.9445	0	300	22.0464	0	289.773	17.8853	24.2755	19.1487	24.2755	24.2755	24.2755	24.2755
5744	24.9426	0	300	22.0463	0	289.769	17.8853	24.2754	19.1487	24.2754	24.2754	24.2754	24.2754
5745	24.9408	0	300	22.0463	0	289.765	17.8853	24.2753	19.1486	24.2753	24.2753	24.2753	24.2753
5746	24.939	0	300	22.0462	0	289.762	17.8853	24.2752	19.1486	24.2752	24.2752	24.2752	24.2752
5747	24.9371	0	300	22.0461	0	289.758	17.8853	24.2751	19.1486	24.2751	24.2751	24.2751	24.2751
5748	24.9353	0	300	22.0461	0	289.754	17.8853	24.275	19.1486	24.275	24.275	24.275	24.275
5749	24.9335	0	300	22.046	0	289.75	17.8853	24.2749	19.1485	24.2749	24.2749	24.2749	24.2749
5750	24.9317	0	300	22.046	0	289.746	17.8853	24.2748	19.1485	24.2748	24.2748	24.2748	24.2748
5751	24.9299	0	300	22.0459	0	289.743	17.8853	24.2747	19.1485	24.2747	24.2747	24.2747	24.2747
5752	24.9281	0	300	22.0458	0	289.739	17.8853	24.2746	19.1485	24.2746	24.2746	24.2746	24.2746
5753	24.9263	0	300	22.0458	0	289.735	17.8853	24.2745	19.1484	24.2745	24.2745	24.2745	24.2745
5754	24.9245	0	300	22.0457	0	289.732	17.8852	24.2744	19.1484	24.2744	24.2744	24.2744	24.2744
5755	24.9227	0	300	22.0456	0	289.728	17.8852	24.2743	19.1484	24.2743	24.2743	24.2743	24.2743
5756	24.921	0	300	22.0456	0	289.725	17.8852	24.2743	19.1484	24.2743	24.2743	24.2743	24.2743
5757	24.9192	0	300	22.0455	0	289.721	17.8852	24.2742	19.1483	24.2742	24.2742	24.2742	24.2742
5758	24.9174	0	300	22.0455	0	289.718	17.8852	24.2741	19.1483	24.2741	24.2741	24.2741	24.2741
5759	24.9157	0	300	22.0454	0	289.714	17.8852	24.274	19.1483	24.274	24.274	24.274	24.274
5760	24.9139	0	300	22.0453	0	289.711	17.8852	24.2739	19.1483	24.2739	24.2739	24.2739	24.2739
5761	24.9122	0	300	22.0453	0	289.708	17.8852	24.2738	19.1483	24.2738	24.2738	24.2738	24.2738
5762	24.9105	0	300	22.0452	0	289.704	17.8852	24.2738	19.1482	24.2738	24.2738	24.2738	24.2738
5763	24.9087	0	300	22.0452	0	289.701	17.8852	24.2737	19.1482	24.2737	24.2737	24.2737	24.2737
5764	24.907	0	300	22.0451	0	289.698	17.8852	24.2736	19.1482	24.2736	24.2736	24.2736	24.2736
5765	24.9053	0	300	22.0451	0	289.695	17.8852	24.2735	19.1482	24.2735	24.2735	24.2735	24.2735
5766	24.9036	0	300	22.045	0	289.691	17.8851	24.2734	19.1481	24.2734	24.2734	24.2734	24.2734
5767	24.9018	0	300	22.045	0	289.688	17.8851	24.2734	19.1481	24.2734	24.2734	24.2734	24.2734
5768	24.9002	0	300	22.0449	0	289.685	17.8851	24.2733	19.1481	24.2733	24.2733	24.2733	24.2733
5769	24.8985	0	300	22.0449	0	289.682	17.8851	24.2732	19.1481	24.2732	24.2732	24.2732	24.2732
5770	24.8968	0	300	22.0448	0	289.679	17.8851	24.2731	19.1481	24.2731	24.2731	24.2731	24.2731
5771	24.8951	0	300	22.0448	0	289.676	17.8851	24.2731	19.148	24.2731	24.2731	24.2731	24.2731
5772	24.8934	0	300	22.0447	0	289.673	17.8851	24.273	19.148	24.273	24.273	24.273	24.273
5773	24.8917	0	300	22.0447	0	289.67	17.8851	24.2729	19.148	24.2729	24.2729	24.2729	24.2729
5774	24.89	0	300	22.0446	0	289.667	17.8851	24.2728	19.148	24.2728	24.2728	24.2728	24.2728
5775	24.8884	0	300	22.0446	0	289.664	17.8851	24.2728	19.1479	24.2728	24.2728	24.2728	24.2728
5776	24.8867	0	300	22.0445	0	289.661	17.8851	24.2727	19.1479	24.2727	24.2727	24.2727	24.2727
5777	24.8851	0	300	22.0445	0	289.658	17.8851	24.2726	19.1479	24.2726	24.2726	24.2726	24.2726
5778	24.8834	0	300	22.0444	0	289.656	17.8851	24.2726	19.1479	24.2726	24.2726	24.2726	24.2726
5779	24.8818	0	300	22.0444	0	289.653	17.885	24.2725	19.1479	24.2725	24.2725	24.2725	24.2725
5780	24.8801	0	300	22.0443	0	289.65	17.885	24.2724	19.1478	24.2724	24.2724	24.2724	24.2724
5781	24.8785	0	300	22.0443	0	289.647	17.885	24.2723	19.1478	24.2723	24.2723	24.2723	24.2723
5782	24.8769	0	300	22.0442	0	289.645	17.885	24.2723	19.1478	24.2723	24.2723	24.2723	24.2723
5783	24.8753	0	300	22.0442	0	289.642	17.885	24.2722	19.1478	24.2722	24.2722	24.2722	24.2722
5784	24.8736	0	300	22.0441	0	289.639	17.885	24.2721	19.1478	24.2721	24.2721	24.2721	24.2721
5785	24.872	0	300	22.0441	0	289.637	17.885	24.2721	19.1477	24.2721	24.2721	24.2721	24.2721
5786	24.8704	0	300	22.044	0	289.634	17.885	24.272	19.1477	24.272	24.272	24.272	24.272
5787	24.8688	0	300	22.044	0	289.631	17.885	24.272	19.1477	24.272	24.272	24.272	24.272
5788	24.8672	0	300	22.044	0	289.629	17.885	24.2719	19.1477	24.2719	24.2719	24.2719	24.2719
5789	24.8656	0	300	22.0439	0	289.626	17.885	24.2718	19.1477	24.2718	24.2718	24.2718	24.2718
5790	24.864	0	300	22.0439	0	289.624	17.885	24.2718	19.1477	24.2718	24.2718	24.2718	24.2718
5791	24.8625	0	300	22.0438	0	289.621	17.885	24.2717	19.1476	24.2717	24.2717	24.2717	24.2717
5792	24.8609	0	300	22.0438	0	289.619	17.885	24.2717	19.1476	24.2717	24.2717	24.2717	24.2717
5793	24.8593	0	300	22.0438	0	289.616	17.885	24.2716	19.1476	24.2716	24.2716	24.2716	24.2716
5794	24.8577	0	300	22.0437	0	289.614	17.885	24.2715	19.1476	24.2715	24.2715	24.2715	24.2715
5795	24.8562	0	300	22.0437	0	289.612	17.8849	24.2715	19.1476	24.2715	24.2715	24.2715	24.2715
5796	24.8546	0	300	22.0436	0	289.609	17.8849	24.2714	19.1476	24.2714	24.2714	24.2714	24.2714
5797	24.8531	0	300	22.0436	0	289.607	17.8849	24.2714	19.1475	24.2714	24.2714	24.2714	24.2714
5798	24.8515	0	300	22.0436	0	289.605	17.8849	24.2713	19.1475	24.2713	24.2713	24.2713	24.2713
5799	24.85	0	300	22.0435	0	289.603	17.8849	24.2712	19.1475	24.2712	24.2712	24.2712	24.2712
5800	24.8485	0	300	22.0435	0	289.6	17.8849	24.2712	19.1475	24.2712	24.2712	24.2712	24.2712
5801	24.8469	0	300	22.0434	0	289.598	17.8849	24.2711	19.1475	24.2711	24.2711	24.2711	24.2711
5802	24.8454	0	300	22.0434	0	289.596	17.8849	24.2711	19.1475	24.2711	24.2711	24.2711	24.2711
5803	24.8439	0	300	22.0434	0	289.594	17.8849	24.271	19.1474	24.271	24.271	24.271	24.271
5804	24.8424	0	300	22.0433	0	289.591	17.8849	24.271	19.1474	24.271	24.271	24.271	24.271
5805	24.8409	0	300	22.0433	0	289.589	17.8849	24.2709	19.1474	24.2709	24.2709	24.2709	24.2709
5806	24.8394	0	300	22.0433	0	289.587	17.8849	24.2709	19.1474	24.2709	24.2709	24.2709	24.2709
5807	24.8379	0	300	22.0432	0	289.585	17.8849	24.2708	19.1474	24.2708	24.2708	24.2708	24.2708
5808	24.8364	0	300	22.0432	0	289.583	17.8849	24.2708	19.1474	24.2708	24.2708	24.2708	24.2708
5809	24.8349	0	300	22.0431	0	289.581	17.8847	24.2707	19.1473	24.2707	24.2707	24.2707	24.2707
5810	24.833	0	300	22.0428	0	289.575	17.8839	24.2705	19.1472	24.2705	24.2705	24.2705	24.2705
5811	24.8299	0	300	22.0414	0	289.553	17.882	24.2694	19.1466	24.2694	24.2694	24.2694	24.2694
5812	24.8249	0	300	22.0386	0	289.488	17.879	24.2666	19.1452	24.2666	24.2666	24.2666	24.2666
5813	24.8175	0	300	22.0339	0	289.364	17.875	24.2618	19.1427	24.2618	24.2618	24.2618	24.2618
5814	24.8072	0	300	22.0272	0	289.164	17.87	24.2545	19.1391	24.2545	24.2545	24.2545	24.2545
5815	24.794	0	300	22.0184	0	288.867	17.8643	24.2443	19.1342	24.2443	24.2443	24.2443	24.2443
5816	24.7777	0	300	22.0074	0	288.472	17.8578	24.2311	19.1282	24.2311	24.2311	24.2311	24.2311
5817	24.7583	0	300	21.9943	0	287.977	17.8506	24.2151	19.1211	24.2151	24.2151	24.2151	24.2151
5818	24.7357	0	300	21.979	0	287.375	17.8428	24.1961	19.1129	24.1961	24.1961	24.1961	24.1961
5819	24.7099	0	300	21.9617	0	286.664	17.8345	24.1741	19.1037	24.1741	24.1741	24.1741	24.1741
5820	24.6809	0	300	21.9422	0	285.843	17.8257	24.1492	19.0935	24.1492	24.1492	24.1492	24.1492
5821	24.6488	0	300	21.9207	0	284.911	17.8164	24.1214	19.0824	24.1214	24.1214	24.1214	24.1214
5822	24.6135	0	300	21.8972	0	283.867	17.8067	24.0907	19.0703	24.0907	24.0907	24.0907	24.0907
5823	24.575	0	300	21.8716	0	282.712	17.7966	24.0571	19.0573	24.0571	24.0571	24.0571	24.0571
5824	24.5333	0	300	21.8441	0	281.446	17.7862	24.0207	19.0434	24.0207	24.0207	24.0207	24.0207
5825	24.4885	0	300	21.8147	0	280.069	17.7754	23.9815	19.0287	23.9815	23.9815	23.9815	23.9815
5826	24.4406	0	300	21.7833	0	278.582	17.7642	23.9395	19.0131	23.9395	23.9395	23.9395	23.9395
5827	24.3895	0	300	21.75	0	276.987	17.7528	23.8947	18.9968	23.8947	23.8947	23.8947	23.8947
5828	24.3353	0	300	21.7148	0	275.286	17.741	23.8474	18.9796	23.8474	23.8474	23.8474	23.8474
5829	24.2781	0	300	21.6778	0	273.472	17.7291	23.7971	18.9617	23.7971	23.7971	23.7971	23.7971
5830	24.2181	0	300	21.6392	0	271.553	17.7176	23.7445	18.943	23.7445	23.7445	23.7445	23.7445
5831	24.1562	0	300	21.5998	0	269.548	17.7069	23.69	18.9241	23.69	23.69	23.69	23.69
5832	24.0931	0	300	21.5601	0	267.474	17.6969	23.6344	18.9052	23.6344	23.6344	23.6344	23.6344
5833	24.0295	0	300	21.5204	0	265.357	17.6878	23.5784	18.8867	23.5784	23.5784	23.5784	23.5784
5834	23.9655	0	300	21.481	0	263.216	17.6792	23.5224	18.8685	23.5224	23.5224	23.5224	23.5224
5835	23.9015	0	300	21.442	0	261.063	17.6713	23.4666	18.8509	23.4666	23.4666	23.4666	23.4666
5836	23.8376	0	300	21.4034	0	258.906	17.6639	23.4113	18.8336	23.4113	23.4113	23.4113	23.4113
5837	23.7738	0	300	21.3653	0	256.752	17.6568	23.3564	18.8168	23.3564	23.3564	23.3564	23.3564
5838	23.7101	0	300	21.3276	0	254.605	17.6501	23.302	18.8004	23.302	23.302	23.302	23.302
5839	23.6466	0	300	21.2903	0	252.468	17.6437	23.2481	18.7842	23.2481	23.2481	23.2481	23.2481
5840	23.5833	0	300	21.2535	0	250.343	17.6376	23.1947	18.7684	23.1947	23.1947	23.1947	23.1947
5841	23.5201	0	300	21.2171	0	248.233	17.6316	23.1419	18.7529	23.1419	23.1419	23.1419	23.1419
5842	23.4572	0	300	21.181	0	246.138	17.6259	23.0896	18.7376	23.0896	23.0896	23.0896	23.0896
5843	23.3945	0	300	21.1454	0	244.06	17.6203	23.0378	18.7226	23.0378	23.0378	23.0378	23.0378
5844	23.332	0	300	21.1102	0	241.999	17.6148	22.9865	18.7078	22.9865	22.9865	22.9865	22.9865
5845	23.2697	0	300	21.0753	0	239.955	17.6095	22.9358	18.6931	22.9358	22.9358	22.9358	22.9358
5846	23.2076	0	300	21.0408	0	237.93	17.6043	22.8855	18.6787	22.8855	22.8855	22.8855	22.8855
5847	23.1457	0	300	21.0067	0	235.923	17.5992	22.8358	18.6645	22.8358	22.8358	22.8358	22.8358
5848	23.084	0	300	20.9729	0	233.934	17.5941	22.7866	18.6504	22.7866	22.7866	22.7866	22.7866
5849	23.0225	0	300	20.9394	0	231.964	17.5892	22.7379	18.6365	22.7379	22.7379	22.7379	22.7379
5850	22.9612	0	300	20.9063	0	230.013	17.5843	22.6896	18.6227	22.6896	22.6896	22.6896	22.6896
5851	22.9001	0	300	20.8736	0	228.081	17.5795	22.6419	18.6091	22.6419	22.6419	22.6419	22.6419
5852	22.8392	0	300	20.8412	0	226.168	17.5748	22.5946	18.5957	22.5946	22.5946	22.5946	22.5946
5853	22.7785	0	300	20.8091	0	224.273	17.5701	22.5478	18.5824	22.5478	22.5478	22.5478	22.5478
5854	22.718	0	300	20.7774	0	222.397	17.5654	22.5015	18.5692	22.5015	22.5015	22.5015	22.5015
5855	22.6577	0	300	20.7459	0	220.539	17.5609	22.4556	18.5562	22.4556	22.4556	22.4556	22.4556
5856	22.5976	0	300	20.7148	0	218.7	17.5563	22.4102	18.5434	22.4102	22.4102	22.4102	22.4102
5857	22.5377	0	300	20.684	0	216.879	17.5519	22.3653	18.5306	22.3653	22.3653	22.3653	22.3653
5858	22.478	0	300	20.6535	0	215.076	17.5475	22.3208	18.518	22.3208	22.3208	22.3208	22.3208
5859	22.4185	0	300	20.6234	0	213.291	17.5431	22.2768	18.5055	22.2768	22.2768	22.2768	22.2768
5860	22.3592	0	300	20.5935	0	211.524	17.5388	22.2332	18.4932	22.2332	22.2332	22.2332	22.2332
5861	22.3001	0	300	20.5639	0	209.774	17.5345	22.19	18.4809	22.19	22.19	22.19	22.19
5862	22.2412	0	300	20.5346	0	208.042	17.5303	22.1473	18.4688	22.1473	22.1473	22.1473	22.1473
5863	22.1825	0	300	20.5057	0	206.328	17.5261	22.105	18.4569	22.105	22.105	22.105	22.105
5864	22.1239	0	300	20.477	0	204.631	17.522	22.0632	18.445	22.0632	22.0632	22.0632	22.0632
5865	22.0656	0	300	20.4486	0	202.95	17.5178	22.0217	18.4333	22.0217	22.0217	22.0217	22.0217
5866	22.0074	0	300	20.4205	0	201.287	17.5138	21.9807	18.4216	21.9807	21.9807	21.9807	21.9807
5867	21.9495	0	300	20.3927	0	199.64	17.5098	21.9401	18.4102	21.9401	21.9401	21.9401	21.9401
5868	21.8917	0	300	20.3651	0	198.01	17.5058	21.8999	18.3988	21.8999	21.8999	21.8999	21.8999
5869	21.8342	0	300	20.3378	0	196.397	17.5019	21.8601	18.3875	21.8601	21.8601	21.8601	21.8601
5870	21.7768	0	300	20.3109	0	194.799	17.498	21.8207	18.3763	21.8207	21.8207	21.8207	21.8207
5871	21.7196	0	300	20.2841	0	193.218	17.4941	21.7817	18.3653	21.7817	21.7817	21.7817	21.7817
