Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
7746	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7747	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7748	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7749	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7750	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7751	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7752	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7753	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7754	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7755	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7756	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7757	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7758	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7759	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7760	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7761	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7762	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7763	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7764	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7765	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7766	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7767	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7768	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7769	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7770	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7771	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7772	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7773	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7774	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7775	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7776	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7777	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7778	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7779	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7780	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7781	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7782	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7783	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7784	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7785	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7786	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7787	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7788	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7789	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7790	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7791	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7792	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7793	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7794	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7795	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7796	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7797	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7798	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7799	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7800	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7801	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7802	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7803	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7804	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7805	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7806	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7807	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7808	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7809	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7810	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7811	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7812	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7813	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7814	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7815	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7816	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7817	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7818	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7819	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7820	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7821	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7822	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7823	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7824	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7825	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7826	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7827	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7828	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7829	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7830	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7831	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7832	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7833	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7834	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7835	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7836	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7837	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7838	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7839	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7840	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7841	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7842	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7843	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7844	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7845	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7846	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7847	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7848	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7849	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7850	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7851	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7852	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7853	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7854	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7855	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7856	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7857	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7858	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7859	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7860	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7861	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7862	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7863	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7864	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7865	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7866	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7867	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7868	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7869	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7870	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7871	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7872	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7873	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7874	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7875	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7876	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7877	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7878	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7879	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7880	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7881	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7882	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7883	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7884	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7885	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7886	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7887	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7888	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7889	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7890	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7891	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7892	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7893	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7894	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7895	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7896	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7897	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7898	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7899	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7900	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7901	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7902	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7903	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7904	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7905	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7906	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7907	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7908	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7909	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7910	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7911	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7912	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7913	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7914	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7915	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7916	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7917	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7918	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7919	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7920	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7921	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7922	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7923	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7924	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7925	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7926	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7927	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7928	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7929	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7930	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7931	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7932	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7933	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7934	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7935	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7936	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7937	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7938	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7939	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7940	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7941	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7942	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7943	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7944	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7945	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7946	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7947	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7948	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7949	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7950	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7951	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7952	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7953	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7954	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7955	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7956	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7957	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7958	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7959	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7960	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7961	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7962	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7963	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7964	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7965	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7966	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7967	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7968	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7969	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7970	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7971	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7972	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7973	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7974	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7975	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
7976	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
7977	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
7978	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
7979	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
7980	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
7981	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
7982	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
7983	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
7984	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
7985	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
7986	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
7987	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
7988	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
7989	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
7990	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
7991	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
7992	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
7993	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
7994	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
7995	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
7996	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
7997	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
7998	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
7999	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
8000	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
8001	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
8002	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
8003	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
8004	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
8005	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
8006	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
8007	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
8008	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
8009	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
8010	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
8011	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
8012	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
8013	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
8014	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
8015	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
8016	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
8017	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
8018	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
8019	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
8020	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
8021	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
8022	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
8023	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
8024	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
8025	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
8026	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
8027	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
8028	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
8029	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
8030	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
8031	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
8032	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
8033	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
8034	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
8035	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
8036	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
8037	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
8038	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
8039	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
8040	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
8041	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
8042	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
8043	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
8044	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
8045	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
8046	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
8047	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
8048	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
8049	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
8050	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
8051	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
8052	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
8053	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
8054	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
8055	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
8056	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
8057	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
8058	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
8059	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
8060	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
8061	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
8062	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
8063	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
8064	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
8065	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
8066	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
8067	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
8068	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
8069	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
8070	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
8071	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
8072	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
8073	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
8074	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
8075	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
8076	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
8077	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
8078	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
8079	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
8080	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
8081	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
8082	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
8083	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
8084	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
8085	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
8086	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
8087	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
8088	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
8089	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
8090	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
8091	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
8092	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
8093	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
8094	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
8095	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
8096	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
8097	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
8098	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
8099	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
8100	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
8101	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
8102	40.82	0	0	38.239	0	0	41.0775	0	0	35.723	0	0
8103	40.82	0	0	38.239	0	0	41.15	0	0	35.7955	0	0
8104	40.82	0	0	38.239	0	0	40.2975	0	0	35.7495	0	0
8105	40.82	0	0	38.239	0	0	38.2055	0	0	35.528	0	0
8106	40.82	0	0	38.239	0	0	36.07	0	0	35.264	0	0
8107	40.82	0	0	38.239	0	0	35.1135	0	0	35.114	0	0
8108	40.82	0	0	38.239	0	0	35.064	0	0	35.064	0	0
8109	40.82	0	0	38.239	0	0	35.0145	0	0	35.0145	0	0
8110	40.82	0	0	38.239	0	0	34.965	0	0	34.9655	0	0
8111	40.82	0	0	38.239	0	0	34.9155	0	0	34.9165	0	0
8112	40.82	0	0	38.239	0	0	34.8665	0	0	34.8675	0	0
8113	40.82	0	0	38.239	0	0	34.818	0	0	34.8185	0	0
8114	40.82	0	0	38.239	0	0	34.7695	0	0	34.7695	0	0
8115	40.82	0	0	38.239	0	0	34.721	0	0	34.721	0	0
8116	40.82	0	0	38.239	0	0	34.6725	0	0	34.673	0	0
8117	40.82	0	0	38.239	0	0	34.624	0	0	34.6245	0	0
8118	40.82	0	0	38.239	0	0	35.5015	0	0	34.695	0	0
8119	40.82	0	0	38.239	0	0	37.6185	0	0	34.941	0	0
8120	40.82	0	0	38.239	0	0	39.7775	0	0	35.2295	0	0
8121	40.82	0	0	38.239	0	0	40.758	0	0	35.4035	0	0
8122	40.82	0	0	38.239	0	0	40.832	0	0	35.477	0	0
8123	40.82	0	0	38.239	0	0	40.3135	0	0	35.4745	0	0
8124	40.82	0	0	38.239	0	0	39.7825	0	0	35.46	0	0
8125	40.82	0	0	38.239	0	0	40.424	0	0	35.586	0	0
