Zeit [h]	Variante 11.1 Raumlufttemperatur [C]	Variante 11.1 Strahlungstemperatur [C]	Variante 11.1 Trans.Strahlung.Fenster [W]	Variante 11.2 Raumlufttemperatur [C]	Variante 11.2 Strahlungstemperatur [C]	Variante 11.2 Heizleistung [W]	Variante 11.2 Trans.Strahlung.Fenster [W]	Variante 11.3 Raumlufttemperatur [C]	Variante 11.3 Strahlungstemperatur [C]	Variante 11.3 Heizleistung [W]	Variante 11.3 Trans.Strahlung.Fenster [W]	Variante 11.4 Raumlufttemperatur [C]	Variante 11.4 Strahlungstemperatur [C]	Variante 11.4 Heizleistung [W]	Variante 11.4 Trans.Strahlung.Fenster [W]	Variante 11.5 Raumlufttemperatur [C]	Variante 11.5 Strahlungstemperatur [C]	Variante 11.5 Heizleistung [W]	Variante 11.5 Trans.Strahlung.Fenster [W]
253	3.44	0	112.3	21	0	503.09	112.3	21	0	508.83	112.3	21	0	387.88	112.3	21	0	518.49	112.3
254	3.42	0	90.46	21	0	503.61	90.46	21	0	509.21	90.46	21	0	361.74	90.46	21	0	491.84	90.46
255	3.39	0	60.83	21	0	505.71	60.83	21	0	511.18	60.83	21	0	363.27	60.83	21	0	492.35	60.83
256	3.35	0	26.51	21	0	509.39	26.51	21	0	514.73	26.51	21	0	366.45	26.51	21	0	494.51	26.51
257	3.3	0	0	21	0	513.9	0	21	0	519.12	0	21	0	411.67	0	21	0	539.22	0
258	3.27	0	0	21	0	515.91	0	21	0	521.01	0	21	0	467.98	0	21	0	594.51	0
259	3.23	0	0	21	0	518.24	0	21	0	523.23	0	21	0	511.86	0	21	0	638.39	0
260	3.18	0	0	21	0	521.76	0	21	0	526.63	0	21	0	515.97	0	21	0	644.02	0
261	3.18	0	0	21	0	519.17	0	21	0	523.93	0	21	0	513.75	0	21	0	637.73	0
262	3.2	0	0	21	0	514.2	0	21	0	518.85	0	21	0	509.04	0	21	0	626.89	0
263	3.21	0	0	21	0	510.1	0	21	0	514.64	0	21	0	505.13	0	21	0	617.89	0
264	3.21	0	0	21	0	508.45	0	21	0	512.89	0	21	0	503.65	0	21	0	613.85	0
265	3.2	0	0	21	0	506.55	0	21	0	510.89	0	21	0	501.89	0	21	0	609.54	0
266	3.19	0	0	21	0	505.95	0	21	0	510.18	0	21	0	501.4	0	21	0	608.04	0
267	3.17	0	0	21	0	506.68	0	21	0	510.81	0	21	0	502.25	0	21	0	609.39	0
268	3.16	0	0	21	0	506.67	0	21	0	510.71	0	21	0	502.34	0	21	0	609.49	0
269	3.14	0	0	21	0	505.96	0	21	0	509.9	0	21	0	501.74	0	21	0	608.37	0
270	3.13	0	0	21	0	505.68	0	21	0	509.53	0	21	0	501.56	0	21	0	608.19	0
271	3.12	0	0	21	0	505.34	0	21	0	509.11	0	21	0	460.16	0	21	0	566.79	0
272	3.1	0	0	21	0	504.97	0	21	0	508.65	0	21	0	405.16	0	21	0	511.79	0
273	3.11	0	12.48	21	0	502.38	12.48	21	0	505.98	12.48	21	0	360.7	12.48	21	0	466.31	12.48
274	3.11	0	38.99	21	0	499.56	38.99	21	0	503.07	38.99	21	0	356.98	38.99	21	0	463.11	38.99
275	3.13	0	48.35	21	0	495.19	48.35	21	0	498.62	48.35	21	0	351.94	48.35	21	0	456.54	48.35
276	3.14	0	60.83	21	0	492.11	60.83	21	0	495.46	60.83	21	0	374.66	60.83	21	0	479.25	60.83
277	3.13	0	34.31	21	0	492.36	34.31	21	0	495.63	34.31	21	0	374.68	34.31	21	0	479.28	34.31
278	3.11	0	29.63	21	0	492.63	29.63	21	0	495.82	29.63	21	0	348.35	29.63	21	0	453.46	29.63
279	3.1	0	17.16	21	0	492.04	17.16	21	0	495.16	17.16	21	0	347.25	17.16	21	0	451.33	17.16
280	3.09	0	4.68	21	0	492.38	4.68	21	0	495.43	4.68	21	0	347.15	4.68	21	0	450.72	4.68
281	3.07	0	0	21	0	492.34	0	21	0	495.32	0	21	0	387.87	0	21	0	490.93	0
282	3.05	0	0	21	0	493.4	0	21	0	496.32	0	21	0	443.28	0	21	0	547.36	0
283	3.04	0	0	21	0	493.21	0	21	0	496.06	0	21	0	484.69	0	21	0	588.77	0
284	3.03	0	0	21	0	492.9	0	21	0	495.68	0	21	0	485.02	0	21	0	589.1	0
285	3.01	0	0	21	0	493.07	0	21	0	495.79	0	21	0	485.61	0	21	0	590.2	0
286	3	0	0	21	0	493.24	0	21	0	495.89	0	21	0	486.08	0	21	0	591.18	0
287	2.99	0	0	21	0	492.87	0	21	0	495.46	0	21	0	485.95	0	21	0	591.06	0
288	2.97	0	0	21	0	493.04	0	21	0	495.57	0	21	0	486.33	0	21	0	591.95	0
289	2.96	0	0	21	0	492.71	0	21	0	495.19	0	21	0	486.19	0	21	0	591.8	0
290	2.95	0	0	21	0	492.41	0	21	0	494.82	0	21	0	486.05	0	21	0	591.66	0
291	2.94	0	0	21	0	492.65	0	21	0	495.01	0	21	0	486.45	0	21	0	592.57	0
292	2.93	0	0	21	0	492.4	0	21	0	494.7	0	21	0	486.34	0	21	0	592.47	0
293	2.91	0	0	21	0	493.23	0	21	0	495.48	0	21	0	487.31	0	21	0	594.46	0
294	2.9	0	0	21	0	492.49	0	21	0	494.69	0	21	0	486.71	0	21	0	593.35	0
295	2.88	0	0	21	0	493.36	0	21	0	495.51	0	21	0	446.56	0	21	0	554.22	0
296	2.87	0	0	21	0	493.75	0	21	0	495.85	0	21	0	392.35	0	21	0	500.52	0
297	2.85	0	12.48	21	0	494.1	12.48	21	0	496.15	12.48	21	0	350.87	12.48	21	0	460.56	12.48
298	2.86	0	51.47	21	0	490.49	51.47	21	0	492.5	51.47	21	0	346.4	51.47	21	0	456.61	51.47
299	2.91	0	99.82	21	0	482.43	99.82	21	0	484.38	99.82	21	0	337.71	99.82	21	0	446.38	99.82
300	2.96	0	138.81	21	0	473.74	138.81	21	0	475.65	138.81	21	0	354.84	138.81	21	0	461.99	138.81
301	2.98	0	112.3	21	0	469.7	112.3	21	0	471.57	112.3	21	0	350.62	112.3	21	0	455.72	112.3
302	2.96	0	56.15	21	0	472.58	56.15	21	0	474.4	56.15	21	0	326.93	56.15	21	0	432.04	56.15
303	2.97	0	68.63	21	0	470.2	68.63	21	0	471.99	68.63	21	0	324.07	68.63	21	0	427.64	68.63
304	2.92	0	12.48	21	0	476.04	12.48	21	0	477.78	12.48	21	0	329.5	12.48	21	0	434.6	12.48
305	2.88	0	0	21	0	479.69	0	21	0	481.39	0	21	0	373.93	0	21	0	480.06	0
306	2.86	0	0	21	0	481.4	0	21	0	483.06	0	21	0	430.02	0	21	0	536.65	0
307	2.84	0	0	21	0	482.57	0	21	0	484.19	0	21	0	472.82	0	21	0	579.96	0
308	2.82	0	0	21	0	484.01	0	21	0	485.6	0	21	0	474.93	0	21	0	583.1	0
309	2.79	0	0	21	0	485.34	0	21	0	486.89	0	21	0	476.71	0	21	0	585.89	0
310	2.78	0	0	21	0	486.1	0	21	0	487.61	0	21	0	477.8	0	21	0	587.49	0
311	2.76	0	0	21	0	486.85	0	21	0	488.32	0	21	0	478.82	0	21	0	589.02	0
312	2.74	0	0	21	0	488.15	0	21	0	489.6	0	21	0	480.36	0	21	0	591.58	0
313	2.7	0	0	21	0	491.64	0	21	0	493.05	0	21	0	484.05	0	21	0	598.33	0
314	2.65	0	0	21	0	496.8	0	21	0	498.18	0	21	0	489.4	0	21	0	608.27	0
315	2.61	0	0	21	0	501.54	0	21	0	502.89	0	21	0	494.32	0	21	0	617.28	0
316	2.56	0	0	21	0	505.36	0	21	0	506.68	0	21	0	498.32	0	21	0	624.33	0
317	2.52	0	0	21	0	508.31	0	21	0	509.59	0	21	0	501.43	0	21	0	629.49	0
318	2.49	0	0	21	0	510.4	0	21	0	511.66	0	21	0	503.68	0	21	0	632.76	0
319	2.45	0	0	21	0	513.77	0	21	0	514.99	0	21	0	466.04	0	21	0	597.16	0
320	2.41	0	0	21	0	517.85	0	21	0	519.05	0	21	0	415.56	0	21	0	549.23	0
321	2.4	0	38.99	21	0	516.44	38.99	21	0	517.61	38.99	21	0	372.33	38.99	21	0	506.51	38.99
322	2.86	0	772.23	21	0	447.1	772.23	21	0	475.89	463.43	21	0	329.8	463.43	21	0	460.41	463.43
323	3.08	0	662.57	21	0	420.2	662.57	21	0	458.21	398.26	21	0	311.53	398.26	21	0	436.53	398.26
324	3.4	0	917.8	21	0	376.43	917.8	21	0	430.78	551.07	21	0	309.98	551.07	21	0	430.38	551.07
325	3.99	0	1420.84	21	0	295.6	1420.84	21	0	378.11	852.16	21	0	257.15	852.16	21	0	365.83	852.16
326	4.2	0	1221.2	21	0	276.24	1221.2	21	0	368.71	732.56	21	0	221.24	732.56	21	0	333.99	732.56
327	3.82	0	301.38	21	0	338.61	301.38	21	0	397.47	301.38	21	0	249.56	301.38	21	0	366.39	301.38
328	3.83	0	563.11	21	0	334.97	563.11	21	0	401.84	337.85	21	0	253.56	337.85	21	0	371.92	337.85
329	3.49	0	0	21	0	387.13	0	21	0	436.82	0	21	0	329.36	0	21	0	452.32	0
330	3.32	0	0	21	0	407.93	0	21	0	450.7	0	21	0	397.66	0	21	0	521.64	0
331	3.22	0	0	21	0	419.63	0	21	0	458.37	0	21	0	447	0	21	0	570.98	0
332	3.14	0	0	21	0	429.59	0	21	0	465.73	0	21	0	455.07	0	21	0	581.09	0
333	3.07	0	0	21	0	438.02	0	21	0	472.35	0	21	0	462.16	0	21	0	590.73	0
334	3.01	0	0	21	0	444.75	0	21	0	477.72	0	21	0	467.91	0	21	0	598.51	0
335	2.97	0	0	21	0	449.23	0	21	0	481.11	0	21	0	471.6	0	21	0	602.72	0
336	2.92	0	0	21	0	454.95	0	21	0	485.9	0	21	0	476.66	0	21	0	609.82	0
337	2.89	0	0	21	0	457.32	0	21	0	487.44	0	21	0	478.44	0	21	0	610.58	0
338	2.85	0	0	21	0	461.17	0	21	0	490.52	0	21	0	481.75	0	21	0	614.4	0
339	2.82	0	0	21	0	464.43	0	21	0	493.08	0	21	0	484.51	0	21	0	617.16	0
340	2.75	0	0	21	0	472.97	0	21	0	500.93	0	21	0	492.57	0	21	0	630.32	0
341	2.7	0	0	21	0	477.81	0	21	0	505.11	0	21	0	496.94	0	21	0	636.22	0
342	2.66	0	0	21	0	481.54	0	21	0	508.2	0	21	0	500.22	0	21	0	640.02	0
343	2.62	0	0	21	0	485.83	0	21	0	511.87	0	21	0	462.93	0	21	0	603.74	0
344	2.58	0	0	21	0	489.66	0	21	0	515.09	0	21	0	411.6	0	21	0	552.92	0
345	2.57	0	38.99	21	0	488.38	38.99	21	0	513.22	38.99	21	0	367.94	38.99	21	0	508.25	38.99
346	3.16	0	998.68	21	0	399.9	998.68	21	0	459.93	599.04	21	0	313.84	599.04	21	0	450.07	599.04
347	3.88	0	1589.97	21	0	302.44	1589.97	21	0	399.88	953.27	21	0	253.21	953.27	21	0	383.31	953.27
348	4.62	0	1982.22	21	0	206.5	1982.22	21	0	339.33	1188.15	21	0	218.53	1188.15	21	0	339.45	1188.15
349	5.25	0	2107.04	21	0	130.44	2107.04	21	0	290.55	1262.89	21	0	169.59	1262.89	21	0	281.33	1262.89
350	5.56	0	1921	21	0	100.65	1921	21	0	274.43	1151.47	21	0	126.96	1151.47	21	0	241.76	1151.47
351	5.64	0	1528.01	21	0	102.27	1528.01	21	0	275.94	916.12	21	0	128.03	916.12	21	0	243.33	916.12
352	5.55	0	1145.08	21	0	123.48	1145.08	21	0	289.65	686.74	21	0	141.36	686.74	21	0	258.71	686.74
353	4.87	0	0	21	0	230.21	0	21	0	355.63	0	21	0	248.17	0	21	0	370.11	0
354	4.53	0	0	21	0	274.56	0	21	0	383.1	0	21	0	330.06	0	21	0	454.04	0
355	4.33	0	0	21	0	301.38	0	21	0	400.06	0	21	0	388.69	0	21	0	514.71	0
356	4.18	0	0	21	0	321.3	0	21	0	413.56	0	21	0	402.89	0	21	0	532.49	0
357	4.07	0	0	21	0	335.03	0	21	0	422.77	0	21	0	412.59	0	21	0	544.23	0
358	4	0	0	21	0	345.61	0	21	0	429.95	0	21	0	420.14	0	21	0	553.3	0
359	3.92	0	0	21	0	355.78	0	21	0	437.37	0	21	0	427.87	0	21	0	563.58	0
360	3.86	0	0	21	0	365.14	0	21	0	444.38	0	21	0	435.14	0	21	0	573.4	0
361	3.79	0	0	21	0	374.04	0	21	0	451.18	0	21	0	442.18	0	21	0	583	0
362	3.75	0	0	21	0	380.04	0	21	0	455.24	0	21	0	446.46	0	21	0	587.28	0
363	3.69	0	0	21	0	387.48	0	21	0	460.86	0	21	0	452.29	0	21	0	594.63	0
364	3.66	0	0	21	0	392.2	0	21	0	463.83	0	21	0	455.47	0	21	0	596.79	0
365	3.59	0	0	21	0	401.1	0	21	0	471.05	0	21	0	462.88	0	21	0	607.26	0
366	3.54	0	0	21	0	408.39	0	21	0	476.7	0	21	0	468.72	0	21	0	614.64	0
367	3.49	0	0	21	0	414.01	0	21	0	480.73	0	21	0	431.78	0	21	0	577.69	0
368	3.44	0	0	21	0	420.63	0	21	0	485.8	0	21	0	382.3	0	21	0	529.24	0
369	3.42	0	38.99	21	0	422.09	38.99	21	0	485.75	38.99	21	0	340.47	38.99	21	0	486.9	38.99
370	4.03	0	1018.27	21	0	331.87	1018.27	21	0	430.53	610.77	21	0	284.44	610.77	21	0	424.74	610.77
371	4.73	0	1567.48	21	0	238.83	1567.48	21	0	372.87	939.78	21	0	226.19	939.78	21	0	359.86	939.78
372	5.41	0	1884.3	21	0	151.7	1884.3	21	0	317.11	1129.51	21	0	196.3	1129.51	21	0	319.77	1129.51
373	5.99	0	1946.33	21	0	82.87	1946.33	21	0	270.87	1166.66	21	0	149.92	1166.66	21	0	260.13	1166.66
374	5.46	0	498.63	21	0	176.26	498.63	21	0	330.14	299.46	21	0	182.67	299.46	21	0	300.02	299.46
375	5.01	0	56.15	21	0	242.26	56.15	21	0	367.73	56.15	21	0	219.82	56.15	21	0	336.65	56.15
376	4.76	0	17.16	21	0	276.44	17.16	21	0	388.48	17.16	21	0	240.19	17.16	21	0	356.52	17.16
377	4.59	0	0	21	0	299.38	0	21	0	403.17	0	21	0	295.71	0	21	0	413.06	0
378	4.49	0	0	21	0	313.54	0	21	0	411.73	0	21	0	358.69	0	21	0	476.04	0
379	4.42	0	0	21	0	323.63	0	21	0	417.7	0	21	0	406.33	0	21	0	523.68	0
380	4.37	0	0	21	0	330.31	0	21	0	421.14	0	21	0	410.48	0	21	0	526.8	0
381	4.33	0	0	21	0	336.12	0	21	0	424.24	0	21	0	414.05	0	21	0	529.87	0
382	4.31	0	0	21	0	340.55	0	21	0	426.27	0	21	0	416.46	0	21	0	531.26	0
383	4.28	0	0	21	0	344.95	0	21	0	428.48	0	21	0	418.97	0	21	0	533.26	0
384	4.26	0	0	21	0	348.96	0	21	0	430.44	0	21	0	421.2	0	21	0	534.97	0
385	4.24	0	0	21	0	352.15	0	21	0	431.68	0	21	0	422.68	0	21	0	535.43	0
386	4.22	0	0	21	0	354.58	0	21	0	432.22	0	21	0	423.45	0	21	0	534.67	0
387	4.21	0	0	21	0	357.33	0	21	0	433.16	0	21	0	424.6	0	21	0	534.8	0
388	4.19	0	0	21	0	360.45	0	21	0	434.51	0	21	0	426.14	0	21	0	535.84	0
389	4.17	0	0	21	0	363.39	0	21	0	435.73	0	21	0	427.56	0	21	0	536.75	0
390	4.15	0	0	21	0	367.77	0	21	0	438.43	0	21	0	430.45	0	21	0	540.66	0
391	4.12	0	0	21	0	370.96	0	21	0	439.99	0	21	0	391.04	0	21	0	501.24	0
392	4.1	0	0	21	0	374.56	0	21	0	441.99	0	21	0	338.49	0	21	0	449.21	0
393	4.09	0	48.35	21	0	375.83	48.35	21	0	441.7	48.35	21	0	296.42	48.35	21	0	409.69	48.35
394	4.33	0	424.3	21	0	340.8	424.3	21	0	420.35	255.26	21	0	274.26	255.26	21	0	385.49	255.26
395	4.62	0	663.8	21	0	302.21	663.8	21	0	396	398.99	21	0	249.32	398.99	21	0	358	398.99
396	5.03	0	960.79	21	0	249.08	960.79	21	0	361.12	577.21	21	0	240.31	577.21	21	0	342.36	577.21
397	5.43	0	1134.99	21	0	198.95	1134.99	21	0	327.75	681.65	21	0	206.79	681.65	21	0	301.7	681.65
398	5.17	0	305.05	21	0	247.86	305.05	21	0	347.27	305.05	21	0	199.8	305.05	21	0	298.28	305.05
399	4.99	0	177.73	21	0	274.6	177.73	21	0	363.08	177.73	21	0	215.16	177.73	21	0	315.68	177.73
400	5.07	0	450.87	21	0	262.63	450.87	21	0	360.93	270.67	21	0	212.65	270.67	21	0	314.69	270.67
401	4.82	0	0	21	0	303.76	0	21	0	389.31	0	21	0	281.85	0	21	0	390.01	0
402	4.68	0	0	21	0	322.67	0	21	0	402.72	0	21	0	349.68	0	21	0	461.93	0
403	4.61	0	0	21	0	331.92	0	21	0	408.31	0	21	0	396.94	0	21	0	509.19	0
404	4.54	0	0	21	0	341.29	0	21	0	414.91	0	21	0	404.25	0	21	0	519.05	0
405	4.5	0	0	21	0	346.75	0	21	0	418.09	0	21	0	407.91	0	21	0	522.71	0
406	4.45	0	0	21	0	354.13	0	21	0	423.49	0	21	0	413.68	0	21	0	531.03	0
407	4.42	0	0	21	0	358.5	0	21	0	426.06	0	21	0	416.56	0	21	0	533.9	0
408	4.38	0	0	21	0	363.68	0	21	0	429.56	0	21	0	420.32	0	21	0	538.69	0
409	4.36	0	0	21	0	367.14	0	21	0	431.44	0	21	0	422.44	0	21	0	540.29	0
410	4.34	0	0	21	0	369.43	0	21	0	432.21	0	21	0	423.43	0	21	0	539.76	0
411	4.32	0	0	21	0	372.69	0	21	0	434	0	21	0	425.43	0	21	0	541.25	0
412	4.3	0	0	21	0	375.34	0	21	0	435.21	0	21	0	426.85	0	21	0	541.65	0
413	4.28	0	0	21	0	378.93	0	21	0	437.41	0	21	0	429.24	0	21	0	544.04	0
414	4.26	0	0	21	0	381.87	0	21	0	438.99	0	21	0	431.02	0	21	0	545.3	0
415	4.23	0	0	21	0	386.27	0	21	0	442.08	0	21	0	393.13	0	21	0	508.43	0
416	4.2	0	0	21	0	388.99	0	21	0	443.5	0	21	0	340	0	21	0	454.8	0
417	4.22	0	48.35	21	0	385.6	48.35	21	0	438.86	48.35	21	0	293.58	48.35	21	0	406.33	48.35
418	4.44	0	362.87	21	0	354.03	362.87	21	0	406.05	362.87	21	0	259.96	362.87	21	0	368.63	362.87
419	4.54	0	271.09	21	0	343.69	271.09	21	0	394.51	271.09	21	0	247.83	271.09	21	0	350.38	271.09
420	4.6	0	229.27	21	0	337.47	229.27	21	0	387.12	229.27	21	0	266.31	229.27	21	0	363.25	229.27
421	4.65	0	229.27	21	0	332.22	229.27	21	0	380.72	229.27	21	0	259.76	229.27	21	0	353.14	229.27
422	4.56	0	82.66	21	0	346.45	82.66	21	0	393.82	82.66	21	0	246.35	82.66	21	0	342.27	82.66
423	4.46	0	34.31	21	0	361.18	34.31	21	0	407.46	34.31	21	0	259.55	34.31	21	0	361.08	34.31
424	4.39	0	9.36	21	0	370.72	9.36	21	0	415.93	9.36	21	0	267.64	9.36	21	0	371.73	9.36
425	4.35	0	0	21	0	376.73	0	21	0	420.9	0	21	0	313.44	0	21	0	418.55	0
426	4.32	0	0	21	0	379.65	0	21	0	422.8	0	21	0	369.76	0	21	0	474.36	0
427	4.3	0	0	21	0	382.47	0	21	0	424.62	0	21	0	413.25	0	21	0	517.85	0
428	4.29	0	0	21	0	383.91	0	21	0	425.08	0	21	0	414.42	0	21	0	517.99	0
429	4.27	0	0	21	0	386.2	0	21	0	426.43	0	21	0	416.25	0	21	0	519.82	0
430	4.26	0	0	21	0	388.37	0	21	0	427.66	0	21	0	417.85	0	21	0	521.42	0
431	4.24	0	0	21	0	390.42	0	21	0	428.8	0	21	0	419.3	0	21	0	522.87	0
432	4.23	0	0	21	0	392.38	0	21	0	429.88	0	21	0	420.63	0	21	0	524.21	0
433	4.21	0	0	21	0	394.27	0	21	0	430.9	0	21	0	421.9	0	21	0	525.47	0
434	4.19	0	0	21	0	396.63	0	21	0	432.41	0	21	0	423.63	0	21	0	527.72	0
435	4.17	0	0	21	0	399.48	0	21	0	434.44	0	21	0	425.87	0	21	0	530.97	0
436	4.14	0	0	21	0	403.37	0	21	0	437.52	0	21	0	429.15	0	21	0	536.3	0
437	4.13	0	0	21	0	404.59	0	21	0	437.95	0	21	0	429.78	0	21	0	536.42	0
438	4.1	0	0	21	0	407.39	0	21	0	439.98	0	21	0	432	0	21	0	539.65	0
439	4.09	0	0	21	0	408.09	0	21	0	439.92	0	21	0	390.98	0	21	0	497.61	0
440	4.08	0	0	21	0	410.37	0	21	0	441.47	0	21	0	337.98	0	21	0	445.12	0
441	4.09	0	26.51	21	0	407.6	26.51	21	0	437.98	26.51	21	0	292.7	26.51	21	0	397.8	26.51
442	4.17	0	116.98	21	0	396.22	116.98	21	0	425.9	116.98	21	0	279.81	116.98	21	0	381.34	116.98
443	4.2	0	95.14	21	0	391.92	95.14	21	0	420.91	95.14	21	0	274.23	95.14	21	0	372.7	95.14
444	4.21	0	65.51	21	0	391	65.51	21	0	419.33	65.51	21	0	298.52	65.51	21	0	394.44	65.51
445	4.22	0	77.98	21	0	389.9	77.98	21	0	417.57	77.98	21	0	296.62	77.98	21	0	392.03	77.98
446	4.21	0	43.67	21	0	391.65	43.67	21	0	418.68	43.67	21	0	271.21	43.67	21	0	365.6	43.67
447	4.2	0	34.31	21	0	393.1	34.31	21	0	419.5	34.31	21	0	271.58	34.31	21	0	365.47	34.31
448	4.19	0	21.84	21	0	394.17	21.84	21	0	419.97	21.84	21	0	271.68	21.84	21	0	364.54	21.84
449	4.18	0	0	21	0	396.21	0	21	0	421.41	0	21	0	313.96	0	21	0	405.8	0
450	4.15	0	0	21	0	399.48	0	21	0	424.09	0	21	0	371.05	0	21	0	464.42	0
451	4.14	0	0	21	0	401.18	0	21	0	425.23	0	21	0	413.86	0	21	0	507.74	0
452	4.12	0	0	21	0	403.13	0	21	0	426.62	0	21	0	415.96	0	21	0	510.86	0
453	4.11	0	0	21	0	403.88	0	21	0	426.83	0	21	0	416.65	0	21	0	511.55	0
454	4.11	0	0	21	0	404.01	0	21	0	426.43	0	21	0	416.62	0	21	0	511.01	0
455	4.1	0	0	21	0	404.11	0	21	0	426.01	0	21	0	416.51	0	21	0	510.38	0
456	4.09	0	0	21	0	405.26	0	21	0	426.65	0	21	0	417.41	0	21	0	511.8	0
457	4.09	0	0	21	0	404.79	0	21	0	425.69	0	21	0	416.69	0	21	0	510.06	0
458	4.12	0	0	21	0	401.07	0	21	0	421.49	0	21	0	412.71	0	21	0	502	0
459	4.09	0	0	21	0	405.81	0	21	0	425.75	0	21	0	417.18	0	21	0	510.55	0
460	4.06	0	0	21	0	408.45	0	21	0	427.93	0	21	0	419.57	0	21	0	514.98	0
461	4.08	0	0	21	0	405.69	0	21	0	424.72	0	21	0	416.56	0	21	0	508.91	0
462	4.07	0	0	21	0	406.6	0	21	0	425.19	0	21	0	417.21	0	21	0	510.07	0
463	4.07	0	0	21	0	406.48	0	21	0	424.64	0	21	0	375.7	0	21	0	468.05	0
464	4.07	0	0	21	0	405.81	0	21	0	423.56	0	21	0	320.06	0	21	0	411.39	0
465	4.1	0	29.63	21	0	401.89	29.63	21	0	419.22	29.63	21	0	273.94	29.63	21	0	363.74	29.63
466	4.2	0	199.13	21	0	386.73	199.13	21	0	403.66	199.13	21	0	257.57	199.13	21	0	348.39	199.13
467	4.54	0	587.65	21	0	337.89	587.65	21	0	375.38	353.12	21	0	228.7	353.12	21	0	313.4	353.12
468	4.72	0	527.14	21	0	317.7	527.14	21	0	362.71	317.03	21	0	241.91	317.03	21	0	323.55	317.03
469	4.71	0	266.51	21	0	324.03	266.51	21	0	355.93	266.51	21	0	234.98	266.51	21	0	313.56	266.51
470	4.56	0	65.51	21	0	348	65.51	21	0	375.35	65.51	21	0	227.88	65.51	21	0	312.57	65.51
471	4.48	0	34.31	21	0	358.78	34.31	21	0	383.6	34.31	21	0	235.69	34.31	21	0	321.91	34.31
472	4.44	0	21.84	21	0	363.59	21.84	21	0	386.79	21.84	21	0	238.51	21.84	21	0	324.23	21.84
473	4.41	0	0	21	0	368.28	0	21	0	390.35	0	21	0	282.9	0	21	0	368.61	0
474	4.39	0	0	21	0	371.29	0	21	0	392.51	0	21	0	339.47	0	21	0	425.7	0
475	4.37	0	0	21	0	373.39	0	21	0	393.92	0	21	0	382.55	0	21	0	469.29	0
476	4.38	0	0	21	0	372.87	0	21	0	392.8	0	21	0	382.14	0	21	0	467.34	0
477	4.39	0	0	21	0	371.5	0	21	0	390.91	0	21	0	380.73	0	21	0	463.89	0
478	4.39	0	0	21	0	371.55	0	21	0	390.46	0	21	0	380.65	0	21	0	463.31	0
479	4.39	0	0	21	0	372	0	21	0	390.46	0	21	0	380.96	0	21	0	463.61	0
480	4.4	0	0	21	0	371.28	0	21	0	389.3	0	21	0	380.06	0	21	0	461.69	0
481	4.4	0	0	21	0	370.44	0	21	0	388.04	0	21	0	379.04	0	21	0	459.65	0
482	4.45	0	0	21	0	364.73	0	21	0	381.91	0	21	0	373.13	0	21	0	448.14	0
483	4.46	0	0	21	0	364.19	0	21	0	380.97	0	21	0	372.41	0	21	0	446.9	0
484	4.46	0	0	21	0	364.65	0	21	0	381.05	0	21	0	372.69	0	21	0	447.69	0
485	4.46	0	0	21	0	364.46	0	21	0	380.47	0	21	0	372.31	0	21	0	447.31	0
486	4.47	0	0	21	0	364.13	0	21	0	379.78	0	21	0	371.81	0	21	0	446.81	0
487	4.48	0	0	21	0	362.67	0	21	0	377.95	0	21	0	329.01	0	21	0	402.99	0
488	4.5	0	0	21	0	361.68	0	21	0	376.62	0	21	0	273.12	0	21	0	346.59	0
489	4.51	0	29.63	21	0	360.12	29.63	21	0	374.7	29.63	21	0	229.43	29.63	21	0	304.43	29.63
490	4.58	0	73.31	21	0	351.21	73.31	21	0	365.46	73.31	21	0	219.37	73.31	21	0	291.31	73.31
491	4.63	0	82.66	21	0	344.9	82.66	21	0	358.82	82.66	21	0	212.14	82.66	21	0	282.05	82.66
492	4.66	0	60.83	21	0	342.28	60.83	21	0	355.88	60.83	21	0	235.07	60.83	21	0	303.44	60.83
493	4.68	0	68.63	21	0	340.49	68.63	21	0	353.77	68.63	21	0	232.82	68.63	21	0	301.7	68.63
494	4.68	0	29.63	21	0	342.55	29.63	21	0	355.52	29.63	21	0	208.05	29.63	21	0	277.44	29.63
495	4.67	0	21.84	21	0	344.06	21.84	21	0	356.73	21.84	21	0	208.82	21.84	21	0	279.23	21.84
496	4.7	0	9.36	21	0	341.08	9.36	21	0	353.46	9.36	21	0	205.18	9.36	21	0	272.02	9.36
497	4.74	0	0	21	0	336.4	0	21	0	348.5	0	21	0	241.04	0	21	0	302.78	0
498	4.77	0	0	21	0	333.56	0	21	0	345.38	0	21	0	292.34	0	21	0	351.53	0
499	4.78	0	0	21	0	334.11	0	21	0	345.65	0	21	0	334.28	0	21	0	394.49	0
500	4.78	0	0	21	0	334.41	0	21	0	345.69	0	21	0	335.02	0	21	0	396.25	0
501	4.79	0	0	21	0	335.03	0	21	0	346.05	0	21	0	335.87	0	21	0	398.63	0
502	4.79	0	0	21	0	335.55	0	21	0	346.31	0	21	0	336.5	0	21	0	400.79	0
503	4.78	0	0	21	0	337.65	0	21	0	348.17	0	21	0	338.66	0	21	0	406.01	0
504	4.79	0	0	21	0	337.69	0	21	0	347.96	0	21	0	338.72	0	21	0	407.09	0
505	4.8	0	0	21	0	337.27	0	21	0	347.31	0	21	0	338.31	0	21	0	407.19	0
506	4.81	0	0	21	0	336.44	0	21	0	346.24	0	21	0	337.46	0	21	0	406.34	0
