Stunde im Jahr [h]	Var07.1.Raumlufttemperatur [C]	Var07.1.Trans.Strahlung.Fenster [W/m2]	Var07.1.Wärmeleitung.Fenster [W/m2]	Var07.2.Raumlufttemperatur [C]	Var07.2.Trans.Strahlung.Fenster [W/m2]	Var07.2.Wärmeleitung.Fenster [W/m2]	Var07.3.Raumlufttemperatur [C]	Var07.3.Trans.Strahlung.Fenster [W/m2]	Var07.3.Wärmeleitung.Fenster [W/m2]
5195	24.31	0	-6.03	0	0	0	20.28	0	0.3
5196	24.32	0	-6.02	0	0	0	20.28	0	0.3
5197	24.34	0	-6.01	0	0	0	20.28	0	0.3
5198	24.35	0	-5.99	0	0	0	20.28	0	0.3
5199	24.37	0	-5.97	0	0	0	20.28	0	0.3
5200	24.39	0	-5.95	0	0	0	20.27	0	0.3
5201	24.41	0	-5.92	0	0	0	20.27	0	0.3
5202	24.44	0	-5.9	0	0	0	20.27	0	0.29
5203	24.1	0	4.36	0	0	0	20.27	0	0.29
5204	24.07	0	4.33	0	0	0	20.27	0	0.29
5205	24.07	0	4.33	0	0	0	20.27	0	0.29
5206	24.07	0	4.33	0	0	0	20.27	0	0.29
5207	24.07	0	4.32	0	0	0	20.27	0	0.29
5208	24.06	0	4.31	0	0	0	20.27	0	0.29
5209	24.04	0	4.3	0	0	0	20.26	0	0.29
5210	24.03	0	4.28	0	0	0	20.26	0	0.29
5211	24.01	0	4.27	0	0	0	20.26	0	0.28
5212	24	0	4.25	0	0	0	20.26	0	0.28
5213	23.98	0	4.23	0	0	0	20.26	0	0.28
5214	23.97	0	4.22	0	0	0	20.26	0	0.28
5215	23.95	0	4.2	0	0	0	20.26	0	0.28
5216	23.93	0	4.18	0	0	0	20.26	0	0.28
5217	24.28	0	-6.07	0	0	0	20.26	0	0.28
5218	24.31	0	-6.04	0	0	0	20.25	0	0.28
5219	24.31	0	-6.03	0	0	0	20.25	0	0.27
5220	24.32	0	-6.02	0	0	0	20.25	0	0.27
5221	24.34	0	-6.01	0	0	0	20.25	0	0.27
5222	24.35	0	-5.99	0	0	0	20.25	0	0.27
5223	24.37	0	-5.97	0	0	0	20.25	0	0.27
5224	24.39	0	-5.95	0	0	0	20.25	0	0.27
5225	24.41	0	-5.92	0	0	0	20.25	0	0.27
5226	24.44	0	-5.9	0	0	0	20.25	0	0.27
5227	24.1	0	4.36	0	0	0	20.24	0	0.27
5228	24.07	0	4.33	0	0	0	20.24	0	0.26
5229	24.07	0	4.33	0	0	0	20.24	0	0.26
5230	24.07	0	4.33	0	0	0	20.24	0	0.26
5231	24.07	0	4.32	0	0	0	20.24	0	0.26
5232	24.06	0	4.31	0	0	0	20.24	0	0.26
5233	24.04	0	4.3	0	0	0	20.24	0	0.26
5234	24.03	0	4.28	0	0	0	20.24	0	0.26
5235	24.01	0	4.27	0	0	0	20.24	0	0.26
5236	24	0	4.25	0	0	0	20.24	0	0.26
5237	23.98	0	4.23	0	0	0	20.23	0	0.25
5238	23.97	0	4.22	0	0	0	20.23	0	0.25
5239	23.95	0	4.2	0	0	0	20.23	0	0.25
5240	23.93	0	4.18	0	0	0	20.23	0	0.25
5241	24.28	0	-6.07	0	0	0	20.23	0	0.25
5242	24.31	0	-6.04	0	0	0	20.23	0	0.25
5243	24.31	0	-6.03	0	0	0	20.23	0	0.25
5244	24.32	0	-6.02	0	0	0	20.23	0	0.25
5245	24.34	0	-6.01	0	0	0	20.23	0	0.25
5246	24.35	0	-5.99	0	0	0	20.23	0	0.25
5247	24.37	0	-5.97	0	0	0	20.23	0	0.24
5248	24.39	0	-5.95	0	0	0	20.22	0	0.24
5249	24.41	0	-5.92	0	0	0	20.22	0	0.24
5250	24.44	0	-5.9	0	0	0	20.22	0	0.24
5251	24.1	0	4.36	0	0	0	20.22	0	0.24
5252	24.07	0	4.33	0	0	0	20.22	0	0.24
5253	24.07	0	4.33	0	0	0	20.22	0	0.24
5254	24.07	0	4.33	0	0	0	20.22	0	0.24
5255	24.07	0	4.32	0	0	0	20.22	0	0.24
5256	24.06	0	4.31	0	0	0	20.22	0	0.24
5257	24.04	0	4.3	0	0	0	20.22	0	0.23
5258	24.03	0	4.28	0	0	0	20.21	0	0.23
5259	24.01	0	4.27	0	0	0	20.21	0	0.23
5260	24	0	4.25	0	0	0	20.21	0	0.23
5261	23.98	0	4.23	0	0	0	20.21	0	0.23
5262	23.97	0	4.22	0	0	0	20.21	0	0.23
5263	23.95	0	4.2	0	0	0	20.21	0	0.23
5264	23.93	0	4.18	0	0	0	20.21	0	0.23
5265	24.28	0	-6.07	0	0	0	20.21	0	0.23
5266	24.31	0	-6.04	0	0	0	20.21	0	0.23
5267	24.31	0	-6.03	0	0	0	20.21	0	0.22
5268	24.32	0	-6.02	0	0	0	20.21	0	0.22
5269	24.34	0	-6.01	0	0	0	20.2	0	0.22
5270	24.35	0	-5.99	0	0	0	20.2	0	0.22
5271	24.37	0	-5.97	0	0	0	20.2	0	0.22
5272	24.39	0	-5.95	0	0	0	20.2	0	0.22
5273	24.41	0	-5.92	0	0	0	20.2	0	0.22
5274	24.44	0	-5.9	0	0	0	20.2	0	0.22
5275	24.1	0	4.36	0	0	0	20.2	0	0.22
5276	24.07	0	4.33	0	0	0	20.2	0	0.22
5277	24.07	0	4.33	0	0	0	20.2	0	0.22
5278	24.07	0	4.33	0	0	0	20.2	0	0.21
5279	24.07	0	4.32	0	0	0	20.2	0	0.21
5280	24.06	0	4.31	0	0	0	20.2	0	0.21
5281	24.04	0	4.3	0	0	0	20.19	0	0.21
5282	24.03	0	4.28	0	0	0	20.19	0	0.21
5283	24.01	0	4.27	0	0	0	20.19	0	0.21
5284	24	0	4.25	0	0	0	20.19	0	0.21
5285	23.98	0	4.23	0	0	0	20.19	0	0.21
5286	23.97	0	4.22	0	0	0	20.19	0	0.21
5287	23.95	0	4.2	0	0	0	20.19	0	0.21
5288	23.93	0	4.18	0	0	0	20.19	0	0.21
5289	24.28	0	-6.07	0	0	0	20.19	0	0.2
5290	24.31	0	-6.04	0	0	0	20.19	0	0.2
5291	24.31	0	-6.03	0	0	0	20.19	0	0.2
5292	24.32	0	-6.02	0	0	0	20.19	0	0.2
5293	24.34	0	-6.01	0	0	0	20.18	0	0.2
5294	24.35	0	-5.99	0	0	0	20.18	0	0.2
5295	24.37	0	-5.97	0	0	0	20.18	0	0.2
5296	24.39	0	-5.95	0	0	0	20.18	0	0.2
5297	24.41	0	-5.92	0	0	0	20.18	0	0.2
5298	24.44	0	-5.9	0	0	0	20.18	0	0.2
5299	24.1	0	4.36	0	0	0	20.18	0	0.2
5300	24.07	0	4.33	0	0	0	20.18	0	0.2
5301	24.07	0	4.33	0	0	0	20.18	0	0.19
5302	24.07	0	4.33	0	0	0	20.18	0	0.19
5303	24.07	0	4.32	0	0	0	20.18	0	0.19
5304	24.06	0	4.31	0	0	0	20.18	0	0.19
5305	24.04	0	4.3	0	0	0	20.18	0	0.19
5306	24.03	0	4.28	0	0	0	20.17	0	0.19
5307	24.01	0	4.27	0	0	0	20.17	0	0.19
5308	24	0	4.25	0	0	0	20.17	0	0.19
5309	23.98	0	4.23	0	0	0	20.17	0	0.19
5310	23.97	0	4.22	0	0	0	20.17	0	0.19
5311	23.95	0	4.2	0	0	0	20.17	0	0.19
5312	23.93	0	4.18	0	0	0	20.17	0	0.19
5313	24.28	0	-6.07	0	0	0	20.17	0	0.19
5314	24.31	0	-6.04	0	0	0	20.17	0	0.18
5315	24.31	0	-6.03	0	0	0	20.17	0	0.18
5316	24.32	0	-6.02	0	0	0	20.17	0	0.18
5317	24.34	0	-6.01	0	0	0	20.17	0	0.18
5318	24.35	0	-5.99	0	0	0	20.17	0	0.18
5319	24.37	0	-5.97	0	0	0	20.17	0	0.18
5320	24.39	0	-5.95	0	0	0	20.16	0	0.18
5321	24.41	0	-5.92	0	0	0	20.16	0	0.18
5322	24.44	0	-5.9	0	0	0	20.16	0	0.18
5323	24.1	0	4.36	0	0	0	20.16	0	0.18
5324	24.07	0	4.33	0	0	0	20.16	0	0.18
5325	24.07	0	4.33	0	0	0	20.16	0	0.18
5326	24.07	0	4.33	0	0	0	20.16	0	0.18
5327	24.07	0	4.32	0	0	0	20.16	0	0.17
5328	24.06	0	4.31	0	0	0	20.16	0	0.17
5329	24.04	0	4.3	0	0	0	20.16	0	0.17
5330	24.03	0	4.28	0	0	0	20.16	0	0.17
5331	24.01	0	4.27	0	0	0	20.16	0	0.17
5332	24	0	4.25	0	0	0	20.16	0	0.17
5333	23.98	0	4.23	0	0	0	20.16	0	0.17
5334	23.97	0	4.22	0	0	0	20.16	0	0.17
5335	23.95	0	4.2	0	0	0	20.15	0	0.17
5336	23.93	0	4.18	0	0	0	20.15	0	0.17
5337	24.28	0	-6.07	0	0	0	20.15	0	0.17
5338	24.31	0	-6.04	0	0	0	20.15	0	0.17
5339	24.31	0	-6.03	0	0	0	20.15	0	0.17
5340	24.32	0	-6.02	0	0	0	20.15	0	0.17
5341	24.34	0	-6.01	0	0	0	20.15	0	0.16
5342	24.35	0	-5.99	0	0	0	20.15	0	0.16
5343	24.37	0	-5.97	0	0	0	20.15	0	0.16
5344	24.39	0	-5.95	0	0	0	20.15	0	0.16
5345	24.41	0	-5.92	0	0	0	20.15	0	0.16
5346	24.44	0	-5.9	0	0	0	20.15	0	0.16
5347	24.1	0	4.36	0	0	0	20.15	0	0.16
5348	24.07	0	4.33	0	0	0	20.15	0	0.16
5349	24.07	0	4.33	0	0	0	20.15	0	0.16
5350	24.07	0	4.33	0	0	0	20.14	0	0.16
5351	24.07	0	4.32	0	0	0	20.14	0	0.16
5352	24.06	0	4.31	0	0	0	20.14	0	0.16
5353	24.04	0	4.3	0	0	0	20.14	0	0.16
5354	24.03	0	4.28	0	0	0	20.14	0	0.16
5355	24.01	0	4.27	0	0	0	20.14	0	0.16
5356	24	0	4.25	0	0	0	20.14	0	0.15
5357	23.98	0	4.23	0	0	0	20.14	0	0.15
5358	23.97	0	4.22	0	0	0	20.14	0	0.15
5359	23.95	0	4.2	0	0	0	20.14	0	0.15
5360	23.93	0	4.18	0	0	0	20.14	0	0.15
5361	24.28	0	-6.07	0	0	0	20.14	0	0.15
5362	24.31	0	-6.04	0	0	0	20.14	0	0.15
5363	24.31	0	-6.03	0	0	0	20.14	0	0.15
5364	24.32	0	-6.02	0	0	0	20.14	0	0.15
5365	24.34	0	-6.01	0	0	0	20.14	0	0.15
5366	24.35	0	-5.99	0	0	0	20.14	0	0.15
5367	24.37	0	-5.97	0	0	0	20.13	0	0.15
5368	24.39	0	-5.95	0	0	0	20.13	0	0.15
5369	24.41	0	-5.92	0	0	0	20.13	0	0.15
5370	24.44	0	-5.9	0	0	0	20.13	0	0.15
5371	24.1	0	4.36	0	0	0	20.13	0	0.14
5372	24.07	0	4.33	0	0	0	20.13	0	0.14
5373	24.07	0	4.33	0	0	0	20.13	0	0.14
5374	24.07	0	4.33	0	0	0	20.13	0	0.14
5375	24.07	0	4.32	0	0	0	20.13	0	0.14
5376	24.06	0	4.31	0	0	0	20.13	0	0.14
5377	24.04	0	4.3	0	0	0	20.13	0	0.14
5378	24.03	0	4.28	0	0	0	20.13	0	0.14
5379	24.01	0	4.27	0	0	0	20.13	0	0.14
5380	24	0	4.25	0	0	0	20.13	0	0.14
5381	23.98	0	4.23	0	0	0	20.13	0	0.14
5382	23.97	0	4.22	0	0	0	20.13	0	0.14
5383	23.95	0	4.2	0	0	0	20.13	0	0.14
5384	23.93	0	4.18	0	0	0	20.13	0	0.14
5385	24.28	0	-6.07	0	0	0	20.12	0	0.14
5386	24.31	0	-6.04	0	0	0	20.12	0	0.14
5387	24.31	0	-6.03	0	0	0	20.12	0	0.14
5388	24.32	0	-6.02	0	0	0	20.12	0	0.13
5389	24.34	0	-6.01	0	0	0	20.12	0	0.13
5390	24.35	0	-5.99	0	0	0	20.12	0	0.13
5391	24.37	0	-5.97	0	0	0	20.12	0	0.13
5392	24.39	0	-5.95	0	0	0	20.12	0	0.13
5393	24.41	0	-5.92	0	0	0	20.12	0	0.13
5394	24.44	0	-5.9	0	0	0	20.12	0	0.13
5395	24.1	0	4.36	0	0	0	20.12	0	0.13
5396	24.07	0	4.33	0	0	0	20.12	0	0.13
5397	24.07	0	4.33	0	0	0	20.12	0	0.13
5398	24.07	0	4.33	0	0	0	20.12	0	0.13
5399	24.07	0	4.32	0	0	0	20.12	0	0.13
5400	24.06	0	4.31	0	0	0	20.12	0	0.13
5401	24.04	0	4.3	0	0	0	20.12	0	0.13
5402	24.03	0	4.28	0	0	0	20.12	0	0.13
5403	24.01	0	4.27	0	0	0	20.12	0	0.13
5404	24	0	4.25	0	0	0	20.11	0	0.13
5405	23.98	0	4.23	0	0	0	20.11	0	0.13
5406	23.97	0	4.22	0	0	0	20.11	0	0.13
5407	23.95	0	4.2	0	0	0	20.11	0	0.13
5408	23.93	0	4.18	0	0	0	20.11	0	0.13
5409	24.28	0	-6.07	0	0	0	20.11	0	0.13
5410	24.31	0	-6.04	0	0	0	20.11	0	0.12
5411	24.31	0	-6.03	0	0	0	20.11	0	0.12
5412	24.32	0	-6.02	0	0	0	20.11	0	0.12
5413	24.34	0	-6.01	0	0	0	20.11	0	0.12
5414	24.35	0	-5.99	0	0	0	20.11	0	0.12
5415	24.37	0	-5.97	0	0	0	20.11	0	0.12
5416	24.39	0	-5.95	0	0	0	20.11	0	0.12
5417	24.41	0	-5.92	0	0	0	20.11	0	0.12
5418	24.44	0	-5.9	0	0	0	20.11	0	0.12
5419	24.1	0	4.36	0	0	0	20.11	0	0.12
5420	24.07	0	4.33	0	0	0	20.11	0	0.12
5421	24.07	0	4.33	0	0	0	20.11	0	0.12
5422	24.07	0	4.33	0	0	0	20.11	0	0.12
5423	24.07	0	4.32	0	0	0	20.11	0	0.12
5424	24.06	0	4.31	0	0	0	20.11	0	0.12
5425	24.04	0	4.3	0	0	0	20.1	0	0.12
5426	24.03	0	4.28	0	0	0	20.1	0	0.12
5427	24.01	0	4.27	0	0	0	20.1	0	0.12
5428	24	0	4.25	0	0	0	20.1	0	0.12
5429	23.98	0	4.23	0	0	0	20.1	0	0.12
5430	23.97	0	4.22	0	0	0	20.1	0	0.11
5431	23.95	0	4.2	0	0	0	20.1	0	0.11
5432	23.93	0	4.18	0	0	0	20.1	0	0.11
5433	24.28	0	-6.07	0	0	0	20.1	0	0.11
5434	24.31	0	-6.04	0	0	0	20.1	0	0.11
5435	24.31	0	-6.03	0	0	0	20.1	0	0.11
5436	24.32	0	-6.02	0	0	0	20.1	0	0.11
5437	24.34	0	-6.01	0	0	0	20.1	0	0.11
5438	24.35	0	-5.99	0	0	0	20.1	0	0.11
5439	24.37	0	-5.97	0	0	0	20.1	0	0.11
5440	24.39	0	-5.95	0	0	0	20.1	0	0.11
5441	24.41	0	-5.92	0	0	0	20.1	0	0.11
5442	24.44	0	-5.9	0	0	0	20.1	0	0.11
5443	24.1	0	4.36	0	0	0	20.1	0	0.11
5444	24.07	0	4.33	0	0	0	20.1	0	0.11
5445	24.07	0	4.33	0	0	0	20.1	0	0.11
5446	24.07	0	4.33	0	0	0	20.1	0	0.11
5447	24.07	0	4.32	0	0	0	20.1	0	0.11
5448	24.06	0	4.31	0	0	0	20.09	0	0.11
5449	24.04	0	4.3	0	0	0	20.09	0	0.11
5450	24.03	0	4.28	0	0	0	20.09	0	0.11
5451	24.01	0	4.27	0	0	0	20.09	0	0.11
5452	24	0	4.25	0	0	0	20.09	0	0.1
5453	23.98	0	4.23	0	0	0	20.09	0	0.1
5454	23.97	0	4.22	0	0	0	20.09	0	0.1
5455	23.95	0	4.2	0	0	0	20.09	0	0.1
5456	23.93	0	4.18	0	0	0	20.09	0	0.1
5457	24.28	0	-6.07	0	0	0	20.09	0	0.1
5458	24.31	0	-6.04	0	0	0	20.09	0	0.1
5459	24.31	0	-6.03	0	0	0	20.09	0	0.1
5460	24.32	0	-6.02	0	0	0	20.09	0	0.1
5461	24.34	0	-6.01	0	0	0	20.09	0	0.1
5462	24.35	0	-5.99	0	0	0	20.09	0	0.1
5463	24.37	0	-5.97	0	0	0	20.09	0	0.1
5464	24.39	0	-5.95	0	0	0	20.09	0	0.1
5465	24.41	0	-5.92	0	0	0	20.09	0	0.1
5466	24.44	0	-5.9	0	0	0	20.09	0	0.1
5467	24.1	0	4.36	0	0	0	20.09	0	0.1
5468	24.07	0	4.33	0	0	0	20.09	0	0.1
5469	24.07	0	4.33	0	0	0	20.09	0	0.1
5470	24.07	0	4.33	0	0	0	20.09	0	0.1
5471	24.07	0	4.32	0	0	0	20.09	0	0.1
5472	24.06	0	4.31	0	0	0	20.09	0	0.1
5473	24.04	0	4.3	0	0	0	20.08	0	0.1
5474	24.03	0	4.28	0	0	0	20.08	0	0.1
5475	24.01	0	4.27	0	0	0	20.08	0	0.1
5476	24	0	4.25	0	0	0	20.08	0	0.09
5477	23.98	0	4.23	0	0	0	20.08	0	0.09
5478	23.97	0	4.22	0	0	0	20.08	0	0.09
5479	23.95	0	4.2	0	0	0	20.08	0	0.09
5480	23.93	0	4.18	0	0	0	20.08	0	0.09
5481	24.28	0	-6.07	0	0	0	20.08	0	0.09
5482	24.31	0	-6.04	0	0	0	20.08	0	0.09
5483	24.31	0	-6.03	0	0	0	20.08	0	0.09
5484	24.32	0	-6.02	0	0	0	20.08	0	0.09
5485	24.34	0	-6.01	0	0	0	20.08	0	0.09
5486	24.35	0	-5.99	0	0	0	20.08	0	0.09
5487	24.37	0	-5.97	0	0	0	20.08	0	0.09
5488	24.39	0	-5.95	0	0	0	20.08	0	0.09
5489	24.41	0	-5.92	0	0	0	20.08	0	0.09
5490	24.44	0	-5.9	0	0	0	20.08	0	0.09
5491	24.1	0	4.36	0	0	0	20.08	0	0.09
5492	24.07	0	4.33	0	0	0	20.08	0	0.09
5493	24.07	0	4.33	0	0	0	20.08	0	0.09
5494	24.07	0	4.33	0	0	0	20.08	0	0.09
5495	24.07	0	4.32	0	0	0	20.08	0	0.09
5496	24.06	0	4.31	0	0	0	20.08	0	0.09
5497	24.04	0	4.3	0	0	0	20.08	0	0.09
5498	24.03	0	4.28	0	0	0	20.08	0	0.09
5499	24.01	0	4.27	0	0	0	20.08	0	0.09
5500	24	0	4.25	0	0	0	20.08	0	0.09
5501	23.98	0	4.23	0	0	0	20.07	0	0.09
5502	23.97	0	4.22	0	0	0	20.07	0	0.09
5503	23.95	0	4.2	0	0	0	20.07	0	0.08
5504	23.93	0	4.18	0	0	0	20.07	0	0.08
5505	24.28	0	-6.07	0	0	0	20.07	0	0.08
5506	24.31	0	-6.04	0	0	0	20.07	0	0.08
5507	24.31	0	-6.03	0	0	0	20.07	0	0.08
5508	24.32	0	-6.02	0	0	0	20.07	0	0.08
5509	24.34	0	-6.01	0	0	0	20.07	0	0.08
5510	24.35	0	-5.99	0	0	0	20.07	0	0.08
5511	24.37	0	-5.97	0	0	0	20.07	0	0.08
5512	24.39	0	-5.95	0	0	0	20.07	0	0.08
5513	24.41	0	-5.92	0	0	0	20.07	0	0.08
5514	24.44	0	-5.9	0	0	0	20.07	0	0.08
5515	24.1	0	4.36	0	0	0	20.07	0	0.08
5516	24.07	0	4.33	0	0	0	20.07	0	0.08
5517	24.07	0	4.33	0	0	0	20.07	0	0.08
5518	24.07	0	4.33	0	0	0	20.07	0	0.08
5519	24.07	0	4.32	0	0	0	20.07	0	0.08
5520	24.06	0	4.31	0	0	0	20.07	0	0.08
5521	24.04	0	4.3	0	0	0	20.07	0	0.08
5522	24.03	0	4.28	0	0	0	20.07	0	0.08
5523	24.01	0	4.27	0	0	0	20.07	0	0.08
5524	24	0	4.25	0	0	0	20.07	0	0.08
5525	23.98	0	4.23	0	0	0	20.07	0	0.08
5526	23.97	0	4.22	0	0	0	20.07	0	0.08
5527	23.95	0	4.2	0	0	0	20.07	0	0.08
5528	23.93	0	4.18	0	0	0	20.07	0	0.08
5529	24.28	0	-6.07	0	0	0	20.07	0	0.08
5530	24.31	0	-6.04	0	0	0	20.07	0	0.08
5531	24.31	0	-6.03	0	0	0	20.07	0	0.08
5532	24.32	0	-6.02	0	0	0	20.07	0	0.08
5533	24.34	0	-6.01	0	0	0	20.07	0	0.07
5534	24.35	0	-5.99	0	0	0	20.06	0	0.07
5535	24.37	0	-5.97	0	0	0	20.06	0	0.07
5536	24.39	0	-5.95	0	0	0	20.06	0	0.07
5537	24.41	0	-5.92	0	0	0	20.06	0	0.07
5538	24.44	0	-5.9	0	0	0	20.06	0	0.07
5539	24.1	0	4.36	0	0	0	20.06	0	0.07
5540	24.07	0	4.33	0	0	0	20.06	0	0.07
5541	24.07	0	4.33	0	0	0	20.06	0	0.07
5542	24.07	0	4.33	0	0	0	20.06	0	0.07
5543	24.07	0	4.32	0	0	0	20.06	0	0.07
5544	24.06	0	4.31	0	0	0	20.06	0	0.07
5545	24.04	0	4.3	0	0	0	20.06	0	0.07
5546	24.03	0	4.28	0	0	0	20.06	0	0.07
5547	24.01	0	4.27	0	0	0	20.06	0	0.07
5548	24	0	4.25	0	0	0	20.06	0	0.07
5549	23.98	0	4.23	0	0	0	20.06	0	0.07
5550	23.97	0	4.22	0	0	0	20.06	0	0.07
5551	23.95	0	4.2	0	0	0	20.06	0	0.07
5552	23.93	0	4.18	0	0	0	20.06	0	0.07
5553	24.28	0	-6.07	0	0	0	20.06	0	0.07
5554	24.31	0	-6.04	0	0	0	20.06	0	0.07
5555	24.31	0	-6.03	0	0	0	20.06	0	0.07
5556	24.32	0	-6.02	0	0	0	20.06	0	0.07
5557	24.34	0	-6.01	0	0	0	20.06	0	0.07
5558	24.35	0	-5.99	0	0	0	20.06	0	0.07
5559	24.37	0	-5.97	0	0	0	20.06	0	0.07
5560	24.39	0	-5.95	0	0	0	20.06	0	0.07
5561	24.41	0	-5.92	0	0	0	20.06	0	0.07
5562	24.44	0	-5.9	0	0	0	20.06	0	0.07
5563	24.1	0	4.36	0	0	0	20.06	0	0.07
5564	24.07	0	4.33	0	0	0	20.06	0	0.07
5565	24.07	0	4.33	0	0	0	20.06	0	0.07
5566	24.07	0	4.33	0	0	0	20.06	0	0.07
5567	24.07	0	4.32	0	0	0	20.06	0	0.07
5568	24.06	0	4.31	0	0	0	20.06	0	0.06
5569	24.04	0	4.3	0	0	0	20.06	0	0.06
5570	24.03	0	4.28	0	0	0	20.06	0	0.06
5571	24.01	0	4.27	0	0	0	20.05	0	0.06
5572	24	0	4.25	0	0	0	20.05	0	0.06
5573	23.98	0	4.23	0	0	0	20.05	0	0.06
5574	23.97	0	4.22	0	0	0	20.05	0	0.06
5575	23.95	0	4.2	0	0	0	20.05	0	0.06
5576	23.93	0	4.18	0	0	0	20.05	0	0.06
5577	24.28	0	-6.07	0	0	0	20.05	0	0.06
5578	24.31	0	-6.04	0	0	0	20.05	0	0.06
5579	24.31	0	-6.03	0	0	0	20.05	0	0.06
5580	24.32	0	-6.02	0	0	0	20.05	0	0.06
5581	24.34	0	-6.01	0	0	0	20.05	0	0.06
5582	24.35	0	-5.99	0	0	0	20.05	0	0.06
5583	24.37	0	-5.97	0	0	0	20.05	0	0.06
5584	24.39	0	-5.95	0	0	0	20.05	0	0.06
5585	24.41	0	-5.92	0	0	0	20.05	0	0.06
5586	24.44	0	-5.9	0	0	0	20.05	0	0.06
5587	24.1	0	4.36	0	0	0	20.05	0	0.06
5588	24.07	0	4.33	0	0	0	20.05	0	0.06
5589	24.07	0	4.33	0	0	0	20.05	0	0.06
5590	24.07	0	4.33	0	0	0	20.05	0	0.06
5591	24.07	0	4.32	0	0	0	20.05	0	0.06
5592	24.06	0	4.31	0	0	0	20.05	0	0.06
5593	24.04	0	4.3	0	0	0	20.05	0	0.06
5594	24.03	0	4.28	0	0	0	20.05	0	0.06
5595	24.01	0	4.27	0	0	0	20.05	0	0.06
5596	24	0	4.25	0	0	0	20.05	0	0.06
5597	23.98	0	4.23	0	0	0	20.05	0	0.06
5598	23.97	0	4.22	0	0	0	20.05	0	0.06
5599	23.95	0	4.2	0	0	0	20.05	0	0.06
5600	23.93	0	4.18	0	0	0	20.05	0	0.06
5601	24.28	0	-6.07	0	0	0	20.05	0	0.06
5602	24.31	0	-6.04	0	0	0	20.05	0	0.06
5603	24.31	0	-6.03	0	0	0	20.05	0	0.06
5604	24.32	0	-6.02	0	0	0	20.05	0	0.06
5605	24.34	0	-6.01	0	0	0	20.05	0	0.06
5606	24.35	0	-5.99	0	0	0	20.05	0	0.06
5607	24.37	0	-5.97	0	0	0	20.05	0	0.06
5608	24.39	0	-5.95	0	0	0	20.05	0	0.05
5609	24.41	0	-5.92	0	0	0	20.05	0	0.05
5610	24.44	0	-5.9	0	0	0	20.05	0	0.05
5611	24.1	0	4.36	0	0	0	20.05	0	0.05
5612	24.07	0	4.33	0	0	0	20.05	0	0.05
5613	24.07	0	4.33	0	0	0	20.05	0	0.05
5614	24.07	0	4.33	0	0	0	20.05	0	0.05
5615	24.07	0	4.32	0	0	0	20.04	0	0.05
5616	24.06	0	4.31	0	0	0	20.04	0	0.05
5617	24.04	0	4.3	0	0	0	20.04	0	0.05
5618	24.03	0	4.28	0	0	0	20.04	0	0.05
5619	24.01	0	4.27	0	0	0	20.04	0	0.05
5620	24	0	4.25	0	0	0	20.04	0	0.05
5621	23.98	0	4.23	0	0	0	20.04	0	0.05
5622	23.97	0	4.22	0	0	0	20.04	0	0.05
5623	23.95	0	4.2	0	0	0	20.04	0	0.05
5624	23.93	0	4.18	0	0	0	20.04	0	0.05
5625	24.28	0	-6.07	0	0	0	20.04	0	0.05
5626	24.31	0	-6.04	0	0	0	20.04	0	0.05
5627	24.31	0	-6.03	0	0	0	20.04	0	0.05
5628	24.32	0	-6.02	0	0	0	20.04	0	0.05
5629	24.34	0	-6.01	0	0	0	20.04	0	0.05
5630	24.35	0	-5.99	0	0	0	20.04	0	0.05
5631	24.37	0	-5.97	0	0	0	20.04	0	0.05
5632	24.39	0	-5.95	0	0	0	20.04	0	0.05
5633	24.41	0	-5.92	0	0	0	20.04	0	0.05
5634	24.44	0	-5.9	0	0	0	20.04	0	0.05
5635	24.1	0	4.36	0	0	0	20.04	0	0.05
5636	24.07	0	4.33	0	0	0	20.04	0	0.05
5637	24.07	0	4.33	0	0	0	20.04	0	0.05
5638	24.07	0	4.33	0	0	0	20.04	0	0.05
5639	24.07	0	4.32	0	0	0	20.04	0	0.05
5640	24.06	0	4.31	0	0	0	20.04	0	0.05
5641	24.04	0	4.3	0	0	0	20.04	0	0.05
5642	24.03	0	4.28	0	0	0	20.04	0	0.05
5643	24.01	0	4.27	0	0	0	20.04	0	0.05
5644	24	0	4.25	0	0	0	20.04	0	0.05
5645	23.98	0	4.23	0	0	0	20.04	0	0.05
5646	23.97	0	4.22	0	0	0	20.04	0	0.05
5647	23.95	0	4.2	0	0	0	20.04	0	0.05
5648	23.93	0	4.18	0	0	0	20.04	0	0.05
5649	24.28	0	-6.07	0	0	0	20.04	0	0.05
5650	24.31	0	-6.04	0	0	0	20.04	0	0.05
5651	24.31	0	-6.03	0	0	0	20.04	0	0.05
5652	24.32	0	-6.02	0	0	0	20.04	0	0.05
5653	24.34	0	-6.01	0	0	0	20.04	0	0.05
5654	24.35	0	-5.99	0	0	0	20.04	0	0.05
5655	24.37	0	-5.97	0	0	0	20.04	0	0.05
5656	24.39	0	-5.95	0	0	0	20.04	0	0.05
5657	24.41	0	-5.92	0	0	0	20.04	0	0.04
5658	24.44	0	-5.9	0	0	0	20.04	0	0.04
5659	24.1	0	4.36	0	0	0	20.04	0	0.04
5660	24.07	0	4.33	0	0	0	20.04	0	0.04
5661	24.07	0	4.33	0	0	0	20.04	0	0.04
5662	24.07	0	4.33	0	0	0	20.04	0	0.04
5663	24.07	0	4.32	0	0	0	20.04	0	0.04
