Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
8046	20.7173	511.949	20.6533	511.792	20.8433	373.456	20.7581	513.516	20.842	374.916
8047	20.7133	518.262	20.6483	518.184	20.8411	377.955	20.7548	519.715	20.8398	379.369
8048	20.716	515.957	20.652	515.751	20.8433	376.971	20.757	517.451	20.8421	378.342
8049	20.7368	467.529	20.6782	466.313	20.8573	348.368	20.7745	469.72	20.8561	349.698
8050	20.7702	359.728	20.7182	357.5	20.8786	285.303	20.8035	362.683	20.8774	286.605
8051	20.7958	274.311	20.7466	273.429	20.8945	237.378	20.8268	276.362	20.8934	238.668
8052	20.8172	207.558	20.7689	209.385	20.9068	201.042	20.847	207.685	20.9057	202.291
8053	20.822	197.791	20.7699	203.775	20.9066	194.795	20.8533	194.919	20.9056	195.942
8054	20.8039	283.036	20.7461	293.613	20.893	240.674	20.8387	276.726	20.8922	241.633
8055	20.7829	352.148	20.7224	362.619	20.8796	278.046	20.82	345.628	20.8791	278.742
8056	20.7661	405.302	20.7047	413.629	20.8691	307.204	20.8043	400.099	20.8688	307.64
8057	20.7508	447.466	20.6892	453.361	20.8602	330.695	20.7898	443.887	20.86	330.967
8058	20.7441	461.488	20.6838	464.396	20.8567	338.428	20.7827	459.995	20.8566	338.62
8059	20.7391	468.137	20.6794	469.08	20.8541	342.145	20.7776	468.072	20.8539	342.34
8060	20.7377	470.471	20.6789	470.213	20.8535	342.989	20.7759	471.316	20.8532	343.239
8061	20.7364	470.779	20.6778	469.772	20.8529	342.479	20.7744	472.218	20.8525	342.81
8062	20.7348	472.212	20.6761	470.816	20.8521	343.024	20.7729	473.98	20.8517	343.44
8063	20.735	471.434	20.6766	469.843	20.8523	341.973	20.773	473.392	20.8518	342.467
8064	20.7331	472.442	20.6742	470.794	20.8513	342.388	20.7713	474.479	20.8508	342.948
8065	20.7305	476.866	20.671	475.259	20.8499	345.453	20.7691	478.904	20.8493	346.08
8066	20.7288	480.049	20.6688	478.512	20.849	347.638	20.7677	482.061	20.8484	348.312
8067	20.7288	480.286	20.6687	478.818	20.8491	347.557	20.7677	482.273	20.8484	348.27
8068	20.7281	480.698	20.6676	479.323	20.8487	347.619	20.7671	482.634	20.848	348.363
8069	20.7265	482.737	20.6656	481.473	20.8479	348.967	20.7659	484.599	20.8472	349.733
8070	20.7267	485.664	20.6657	484.511	20.8498	350.86	20.7662	487.445	20.8491	351.641
8071	20.7319	448.756	20.6717	447.246	20.8565	312.345	20.7709	450.844	20.8557	313.135
8072	20.7385	396.782	20.6791	395.027	20.8643	259.227	20.7769	399.1	20.8635	260.027
8073	20.748	343.006	20.6899	341.261	20.8722	210.181	20.7855	345.334	20.8715	210.995
8074	20.7561	317.552	20.6987	316.484	20.8779	194.481	20.7929	319.363	20.8771	195.313
8075	20.7644	297.924	20.708	297.743	20.8824	182.415	20.8005	299.086	20.8816	183.257
8076	20.7774	286.118	20.7235	286.674	20.8903	185.458	20.8118	286.709	20.8895	186.296
8077	20.7909	238.695	20.7382	239.551	20.8988	157.281	20.8242	239.101	20.898	158.102
8078	20.787	238.948	20.7317	242.002	20.8961	145.789	20.8217	237.833	20.8954	146.582
8079	20.7791	268.833	20.7218	272.944	20.891	162.085	20.8151	266.87	20.8903	162.815
8080	20.7684	301.231	20.7096	305.305	20.8828	180.236	20.8055	299.2	20.8822	180.889
8081	20.7592	353.331	20.6999	356.846	20.8741	226.715	20.7968	351.585	20.8735	227.305
8082	20.7504	407.996	20.6909	410.589	20.8655	280.828	20.7884	406.833	20.865	281.384
8083	20.7475	447.154	20.6889	448.706	20.8621	320.506	20.7851	446.735	20.8616	321.059
8084	20.745	448.603	20.6869	448.883	20.8602	321.658	20.7824	449.166	20.8596	322.231
8085	20.7441	449.52	20.6865	449.068	20.8594	322.308	20.7813	450.663	20.8588	322.917
8086	20.7446	448.377	20.6874	447.523	20.8595	321.351	20.7815	449.846	20.8589	322.001
8087	20.743	448.993	20.6856	447.92	20.8585	321.755	20.7801	450.636	20.8578	322.449
8088	20.7384	455.32	20.68	454.196	20.8558	326.604	20.7761	456.999	20.8551	327.337
8089	20.7403	456.704	20.6823	455.551	20.8568	327.616	20.7777	458.41	20.8561	328.384
8090	20.7431	450.351	20.6858	449.169	20.8584	322.612	20.7802	452.094	20.8577	323.409
8091	20.7492	439.386	20.6932	438.184	20.8618	314.027	20.7853	441.159	20.8611	314.844
8092	20.749	434.872	20.6928	433.728	20.8617	310.461	20.7852	436.595	20.8609	311.291
8093	20.7464	438.331	20.6895	437.32	20.8602	313.102	20.7831	439.929	20.8595	313.939
8094	20.7455	444.179	20.6883	443.299	20.8614	317.474	20.7825	445.651	20.8607	318.311
8095	20.7496	410.109	20.6929	408.885	20.8674	281.348	20.7863	411.86	20.8666	282.182
8096	20.7597	355.411	20.7047	353.886	20.8772	226.481	20.7952	357.421	20.8764	227.314
8097	20.7694	296.127	20.716	294.47	20.8855	174.461	20.804	298.238	20.8847	175.298
8098	20.7792	263.894	20.7265	262.933	20.8919	155.212	20.813	265.476	20.8911	156.06
8099	20.7802	264.259	20.7263	264.982	20.8914	154.963	20.8145	264.613	20.8906	155.818
8100	20.7811	284.93	20.7272	286.639	20.8915	177.598	20.8156	284.49	20.8908	178.431
8101	20.785	275.94	20.7315	277.736	20.8947	172.557	20.8191	275.412	20.894	173.35
8102	20.783	261.942	20.7286	263.999	20.8941	154.239	20.8176	261.246	20.8935	154.992
8103	20.781	270.814	20.726	273.19	20.893	159.661	20.8159	269.85	20.8923	160.375
8104	20.774	285.254	20.7175	287.843	20.8869	168.207	20.8099	284.108	20.8863	168.889
8105	20.7599	347.769	20.701	350.825	20.8751	222.17	20.7974	346.194	20.8745	222.826
8106	20.7468	413.462	20.6864	416.052	20.8641	284.783	20.7855	412.12	20.8636	285.415
8107	20.7392	462.866	20.6785	464.666	20.858	332.57	20.7783	462.072	20.8574	333.193
8108	20.7342	472.347	20.6734	472.967	20.8546	340.049	20.7735	472.468	20.854	340.683
8109	20.7316	477.569	20.6708	477.535	20.8528	344.069	20.771	478.212	20.8522	344.728
8110	20.7294	480.97	20.6684	480.553	20.8514	346.617	20.7689	481.924	20.8507	347.31
8111	20.7266	485.289	20.6651	484.674	20.8497	349.844	20.7664	486.403	20.849	350.572
8112	20.7247	488.657	20.6629	487.949	20.8485	352.311	20.7648	489.849	20.8478	353.071
8113	20.7237	490.308	20.6617	489.561	20.8479	353.426	20.764	491.534	20.8472	354.214
8114	20.7228	491.631	20.6606	490.895	20.8473	354.269	20.7632	492.852	20.8466	355.079
8115	20.7212	494.263	20.6584	493.578	20.8464	356.125	20.7618	495.44	20.8456	356.951
8116	20.7195	496.808	20.6564	496.184	20.8454	357.932	20.7605	497.931	20.8447	358.767
8117	20.7187	497.905	20.6553	497.335	20.845	358.617	20.7598	498.98	20.8442	359.455
8118	20.7189	499.983	20.6553	499.47	20.8468	359.929	20.7601	501.003	20.846	360.767
8119	20.7167	472.016	20.6522	471.183	20.8492	328.378	20.7586	473.286	20.8484	329.212
8120	20.7297	419.135	20.6682	417.842	20.8614	275.873	20.7699	420.773	20.8606	276.705
8121	20.7569	299.982	20.7008	297.166	20.8846	177.297	20.7935	302.743	20.8839	178.137
8122	20.8079	206.46	20.7633	204.381	20.9244	123.025	20.8373	208.738	20.9236	123.9
8123	20.7694	211.207	20.7064	214.59	20.8868	120.491	20.8085	209.689	20.886	121.328
8124	20.8211	172.343	20.7732	175.018	20.9199	119.534	20.8513	171.086	20.9192	120.421
8125	20.8084	184.749	20.7537	190.861	20.9098	126.823	20.8423	181.158	20.9092	127.613
8126	20.7975	220.502	20.7408	228.016	20.9033	136.398	20.8329	215.831	20.9028	137.085
8127	20.7892	243.579	20.7316	250.194	20.8978	149.158	20.8252	239.421	20.8974	149.696
8128	20.7714	292.578	20.7112	298.774	20.8851	177.442	20.8093	288.651	20.8848	177.87
8129	20.7568	360.242	20.6959	365.294	20.8731	233.527	20.7956	357.019	20.8728	233.89
8130	20.7464	420.397	20.6857	423.66	20.8637	291.162	20.7853	418.398	20.8633	291.502
8131	20.7416	461.866	20.6818	463.516	20.8592	332.321	20.7802	461.059	20.8588	332.69
8132	20.7406	461.846	20.6821	461.876	20.8581	332.083	20.7786	462.32	20.8577	332.514
8133	20.7392	461.43	20.6812	460.513	20.857	331.542	20.777	462.682	20.8565	332.054
8134	20.7393	460.774	20.6816	459.314	20.8569	330.843	20.7767	462.493	20.8563	331.442
8135	20.7501	445.72	20.6954	443.872	20.8629	318.983	20.7858	447.804	20.8623	319.664
8136	20.7639	416.813	20.7123	414.653	20.8706	296.368	20.7973	419.216	20.8699	297.127
8137	20.7827	380.959	20.7356	378.585	20.8812	268.393	20.8133	383.598	20.8805	269.216
8138	20.7972	345.517	20.7533	343.037	20.8894	240.786	20.8256	348.289	20.8886	241.66
8139	20.808	319.536	20.7664	317.081	20.8955	220.618	20.8349	322.312	20.8947	221.529
8140	20.8072	310.926	20.7651	308.647	20.8951	214.055	20.8344	313.553	20.8942	214.99
8141	20.8081	311.304	20.7661	309.24	20.8956	214.598	20.8353	313.741	20.8947	215.547
8142	20.8079	314.415	20.7655	312.534	20.8971	217.17	20.8353	316.688	20.8962	218.123
8143	20.8141	279.127	20.7728	276.964	20.9042	180.483	20.8409	281.631	20.9033	181.434
8144	20.8213	227.222	20.7811	224.781	20.9125	128.485	20.8473	229.959	20.9116	129.435
8145	20.8572	118.967	20.8254	115.16	20.9494	32.2718	20.878	122.704	20.9474	33.146
8146	21.0456	20.2486	21.08	18.1651	21.2021	0	21.0263	22.3774	21.1989	1.32455e-10
8147	20.894	31.7367	20.8563	34.9741	20.9733	0.0980166	20.9154	30.1192	20.9716	0.204789
8148	21.0072	70.0209	21.0114	76.2058	21.0915	20.2071	21.0041	66.4006	21.088	21.2183
8149	20.9161	14.0093	20.8834	18.6402	21.0191	1.32455e-10	20.9359	11.5157	21.0154	1.32455e-10
8150	21.0301	0	21.027	0	21.127	-1.32455e-10	21.0283	0	21.1232	-1.32455e-10
8151	20.9207	0.721659	20.8869	2.93332	21.053	0	20.9401	0.062867	21.0491	0
8152	20.8855	64.3375	20.847	74.9543	20.9608	6.91987	20.9084	57.3611	20.9597	7.73104
8153	20.8573	172.278	20.8168	180.266	20.9372	87.5623	20.8822	167.04	20.9362	88.6786
8154	20.8458	244.139	20.8068	248.898	20.9251	156.223	20.8702	241.3	20.9242	157.155
8155	20.8458	279.587	20.8098	281.571	20.922	194.18	20.8685	278.927	20.9212	195.072
8156	20.8382	282.544	20.8024	282.318	20.9164	197.257	20.8611	283.662	20.9155	198.201
8157	20.8343	291.93	20.7988	290.392	20.9134	205.028	20.8571	294.128	20.9124	206.078
8158	20.8353	291.86	20.8006	289.541	20.9133	205.288	20.8575	294.735	20.9122	206.46
8159	20.8367	287.893	20.8027	285.121	20.9137	202.441	20.8585	291.19	20.9125	203.741
8160	20.836	286.841	20.8019	283.892	20.913	201.79	20.8578	290.328	20.9117	203.199
8161	20.8331	290.651	20.7983	287.688	20.9112	204.9	20.8553	294.191	20.9098	206.411
8162	20.8359	289.375	20.8017	286.433	20.9126	204.039	20.8577	292.944	20.9111	205.634
8163	20.838	283.265	20.8043	280.371	20.9136	199.418	20.8595	286.841	20.9121	201.085
8164	20.8419	276.031	20.8089	273.209	20.9156	193.906	20.8628	279.587	20.914	195.625
8165	20.8386	277.071	20.8046	274.409	20.9136	194.821	20.8601	280.515	20.912	196.576
8166	20.8393	281.708	20.8053	279.231	20.9156	198.396	20.8609	285.011	20.914	200.177
8167	20.8484	240.476	20.816	237.652	20.9243	156.808	20.869	244.088	20.9227	158.602
8168	20.8606	178.575	20.8303	175.526	20.9351	96.1694	20.8798	182.417	20.9334	97.9746
8169	20.8749	117.635	20.8475	114.51	20.9474	40.3834	20.8923	121.552	20.9457	42.1984
8170	20.9611	43.6456	20.966	41.0062	21.1106	3.81322	20.958	46.9074	21.1054	4.63175
8171	21.1974	0	21.2756	0	21.2884	0	21.1488	0	21.282	0
8172	20.9887	0	20.9546	0.000696616	21.1133	0	21.0013	0	21.1056	0
8173	20.9489	10.0015	20.9218	24.3544	21.0817	0	20.9653	3.34342	21.0735	0
8174	21.1221	0	21.1422	0.752231	21.2229	0	21.1043	0	21.2149	0
8175	21	0	20.9629	0	21.1401	0	21.0133	0	21.1318	0
8176	20.9183	27.7462	20.8855	38.749	21.0021	0	20.9368	21.8699	20.9939	0
8177	20.8952	124.761	20.8628	133.994	20.9658	46.6117	20.9142	119.122	20.9636	49.5779
8178	20.8724	202.948	20.8394	208.141	20.9453	123.566	20.8923	200.371	20.9433	125.881
8179	20.8524	271.904	20.8181	274.176	20.9297	188.888	20.8735	271.638	20.9278	191.032
8180	20.8498	286.494	20.8172	286.325	20.9262	201.718	20.8701	288.221	20.9243	203.843
8181	20.8408	295.564	20.8073	293.876	20.9198	209.608	20.8617	298.563	20.9178	211.798
8182	20.8364	306.094	20.8027	303.561	20.9164	218.251	20.8575	309.817	20.9143	220.546
8183	20.8333	311.479	20.7992	308.459	20.9141	222.674	20.8546	315.646	20.9118	225.087
8184	20.8273	319.252	20.7919	316.062	20.9102	228.797	20.8494	323.596	20.9079	231.313
8185	20.8246	326.175	20.7887	322.944	20.9083	234.176	20.8471	330.591	20.9059	236.789
8186	20.8229	328.867	20.7864	325.663	20.907	236.208	20.8457	333.301	20.9046	238.901
8187	20.8277	322.985	20.7923	319.807	20.9095	231.543	20.8498	327.442	20.907	234.293
8188	20.823	322.385	20.7862	319.339	20.9066	230.949	20.8459	326.758	20.9041	233.743
8189	20.8239	324.323	20.7872	321.436	20.907	232.323	20.8468	328.579	20.9044	235.144
8190	20.821	325.304	20.7834	322.58	20.9052	232.957	20.8444	329.434	20.9026	235.789
8191	20.8254	321.467	20.7886	318.866	20.9074	229.855	20.8482	325.503	20.9049	232.685
8192	20.8259	314.766	20.7893	312.2	20.908	225.272	20.8487	318.756	20.9055	228.087
8193	20.847	258.692	20.8158	254.859	20.929	177.916	20.8665	263.562	20.9264	180.71
8194	20.8772	175.167	20.8521	171.126	20.9527	123.49	20.8929	180.222	20.9502	126.276
8195	20.9067	71.0715	20.8846	68.0103	20.9675	56.529	20.9197	75.4849	20.965	59.3222
8196	20.9297	16.8936	20.9085	17.3176	20.9742	46.6694	20.9414	18.8733	20.9717	49.453
8197	20.8804	103.545	20.8412	110.391	20.9374	101.502	20.9022	100.92	20.935	104.203
8198	20.8893	228.843	20.8602	236.666	20.9471	174.472	20.9067	225.165	20.945	176.948
8199	20.8769	159.38	20.8436	162.48	20.9365	135.28	20.8964	158.952	20.9345	137.493
8200	20.8395	267.885	20.7984	272.799	20.9132	202.247	20.8643	266.118	20.9114	204.311
8201	20.8272	319.541	20.7861	322.623	20.9061	235.435	20.8526	318.926	20.9044	237.377
8202	20.8165	337.631	20.775	338.513	20.9	247.578	20.8425	338.542	20.8984	249.433
8203	20.809	352.947	20.7669	352.401	20.8958	258.515	20.8355	354.885	20.8941	260.347
8204	20.8135	350.8	20.7733	349.367	20.8983	256.196	20.8389	353.423	20.8966	258.043
8205	20.8145	342.392	20.7749	340.382	20.8988	249.098	20.8395	345.481	20.8971	250.976
8206	20.8046	351.31	20.7629	349.15	20.8933	255.582	20.8311	354.51	20.8915	257.492
8207	20.8029	361.286	20.7608	359.091	20.8923	262.926	20.8296	364.514	20.8905	264.863
8208	20.7998	365.466	20.7569	363.283	20.8905	265.8	20.827	368.699	20.8887	267.756
8209	20.7959	371.439	20.752	369.341	20.8883	270.13	20.8238	374.613	20.8865	272.095
8210	20.7945	374.617	20.7502	372.605	20.8875	272.313	20.8226	377.731	20.8857	274.279
8211	20.7972	371.333	20.7534	369.383	20.889	269.467	20.825	374.411	20.8872	271.426
8212	20.7968	367.814	20.7527	365.956	20.8887	266.434	20.8247	370.824	20.887	268.38
8213	20.8004	362.597	20.7571	360.823	20.8908	262.101	20.8279	365.538	20.889	264.026
8214	20.801	357.366	20.7576	355.691	20.8911	257.774	20.8285	360.221	20.8894	259.672
8215	20.7984	359.039	20.7542	357.52	20.8896	258.832	20.8264	361.745	20.888	260.697
8216	20.7989	358.834	20.7548	357.381	20.8901	259	20.8269	361.452	20.8885	260.827
8217	20.8097	337.548	20.7684	335.754	20.8986	244.394	20.8359	340.387	20.8969	246.182
8218	20.8233	288.047	20.7843	285.837	20.9072	209.898	20.8479	291.187	20.9056	211.65
8219	20.8392	254.424	20.8029	253.057	20.9159	194.937	20.862	256.971	20.9143	196.661
8220	20.8694	182.587	20.8399	181.02	20.9358	154.101	20.8879	185.261	20.9343	155.785
8221	20.8921	129.721	20.8651	130.327	20.9485	122.401	20.9085	130.92	20.9471	124.033
8222	20.8771	126.964	20.8421	130.18	20.9357	119.105	20.8979	126.229	20.9344	120.647
8223	20.8567	216.492	20.8166	222.849	20.9219	171.001	20.8807	213.343	20.9208	172.384
8224	20.8374	276.258	20.7948	282.076	20.9101	205.896	20.8634	273.27	20.9091	207.082
8225	20.8248	310.166	20.7819	313.924	20.9029	226.677	20.8515	308.495	20.9021	227.687
8226	20.8101	333.803	20.7658	335.61	20.8948	243.362	20.8382	333.452	20.894	244.268
8227	20.805	350.197	20.7607	350.678	20.892	255.248	20.8333	350.781	20.8912	256.115
8228	20.7991	360.292	20.7542	359.928	20.8887	262.507	20.8279	361.494	20.8879	263.379
8229	20.7984	364.606	20.7538	363.761	20.8883	265.447	20.827	366.179	20.8875	266.342
8230	20.7971	365.174	20.7524	364.033	20.8876	265.516	20.8258	366.99	20.8868	266.442
8231	20.7952	367.514	20.7501	366.257	20.8866	267.013	20.8241	369.431	20.8857	267.969
8232	20.7933	370.482	20.7478	369.204	20.8856	269.02	20.8226	372.427	20.8847	270.001
8233	20.7939	370.325	20.7485	369.054	20.8859	268.635	20.8231	372.277	20.885	269.633
8234	20.7882	375.651	20.7413	374.465	20.8827	272.513	20.8183	377.539	20.8818	273.524
8235	20.7832	387.366	20.7351	386.324	20.8799	281.345	20.8141	389.133	20.879	282.364
8236	20.7751	400.027	20.7249	399.123	20.8754	290.97	20.8073	401.674	20.8744	291.99
8237	20.7725	409.697	20.7217	408.898	20.8739	298.252	20.8051	411.257	20.873	299.269
8238	20.7659	421.109	20.7134	420.43	20.8719	306.719	20.7997	422.564	20.871	307.731
8239	20.773	388.543	20.7219	387.481	20.8796	271.508	20.806	390.321	20.8787	272.512
8240	20.776	337.897	20.7251	336.478	20.8858	220.003	20.8089	339.977	20.8849	221.001
8241	20.8428	174.25	20.8101	169.509	21.0757	72.6645	20.8647	178.709	21.0731	73.3899
8242	21.2013	0.939113	21.2884	0.421425	21.5638	-1.32455e-10	21.1505	1.57011	21.5601	0
8243	20.8653	92.5133	20.8129	102.195	20.9814	14.3829	20.8951	86.5371	20.9798	15.2265
8244	20.8601	191.035	20.8133	206.025	20.9592	80.14	20.8879	181.092	20.9578	81.7779
8245	20.8553	183.662	20.8126	193.028	20.9495	83.9168	20.8812	177.758	20.9484	85.246
8246	20.8649	161.661	20.8296	166.851	20.9542	65.2124	20.887	159.036	20.9532	66.3383
8247	20.8519	113.952	20.8127	115.778	20.9421	43.1891	20.876	113.88	20.9411	44.2589
8248	20.8288	186.389	20.7847	189.545	20.9246	91.6901	20.8562	185.433	20.9236	92.806
8249	20.8125	263.979	20.7664	266.887	20.9104	157.465	20.8413	263.1	20.9094	158.634
8250	20.8061	322.107	20.7607	323.83	20.9025	214.802	20.8347	322.019	20.9013	216.027
8251	20.8009	360.807	20.756	361.264	20.8971	254.697	20.8294	361.652	20.8959	256.003
8252	20.8001	361.317	20.7562	360.392	20.8958	255.543	20.8281	363.247	20.8944	256.948
8253	20.7971	362.979	20.7532	361.3	20.8934	257.046	20.8252	365.52	20.892	258.552
8254	20.7955	366.064	20.7515	363.951	20.892	259.584	20.8236	368.964	20.8905	261.2
8255	20.7941	367.757	20.75	365.452	20.8909	260.989	20.8224	370.826	20.8894	262.704
8256	20.793	369.34	20.7486	366.972	20.89	262.29	20.8214	372.478	20.8884	264.099
8257	20.7897	373.1	20.7445	370.78	20.8879	265.238	20.8187	376.202	20.8862	267.087
8258	20.7872	378.665	20.7413	376.453	20.8863	269.598	20.8166	381.689	20.8846	271.5
8259	20.7856	381.71	20.7392	379.605	20.8852	271.985	20.8153	384.655	20.8835	273.922
8260	20.7833	385.667	20.7362	383.692	20.8837	275.07	20.8134	388.51	20.8819	277.029
8261	20.7817	388.567	20.7341	386.72	20.8827	277.319	20.8121	391.306	20.8809	279.29
8262	20.7827	390.506	20.7351	388.773	20.8848	278.651	20.8131	393.15	20.883	280.624
8263	20.7854	356.021	20.7379	353.975	20.8898	242.184	20.8157	358.923	20.8881	244.151
8264	20.7888	310.051	20.7414	307.837	20.8956	193.759	20.8191	313.104	20.8939	195.719
8265	20.797	263.417	20.751	261.206	20.9045	148.752	20.8265	266.461	20.9027	150.705
8266	20.811	219.143	20.767	217.101	20.914	118.047	20.839	222.027	20.9123	119.997
8267	20.817	191.35	20.7724	190.605	20.9155	107.776	20.845	193.299	20.9138	109.726
8268	20.8225	209.985	20.7782	211.22	20.918	129.954	20.8502	210.469	20.9162	131.885
8269	20.8302	182.444	20.7864	183.986	20.923	113.715	20.8573	182.691	20.9213	115.591
8270	20.8271	181.856	20.7815	184.844	20.9208	101.765	20.8553	181.097	20.9192	103.567
8271	20.819	209.918	20.7716	213.612	20.9154	116.6	20.8484	208.57	20.9139	118.31
8272	20.8109	239.584	20.7628	243.073	20.9087	132.521	20.8409	238.294	20.9073	134.134
8273	20.8042	279.627	20.7563	282.207	20.9015	171.522	20.8343	278.879	20.9002	173.058
8274	20.8029	323.206	20.7564	324.967	20.8971	217.48	20.8323	322.993	20.8958	218.972
8275	20.7977	357.955	20.7513	358.855	20.8923	253.869	20.8272	358.354	20.891	255.343
8276	20.7968	359.758	20.7511	359.51	20.8912	255.407	20.8259	361.037	20.8899	256.88
8277	20.7952	360.19	20.7497	359.316	20.8899	255.78	20.8243	361.959	20.8886	257.264
8278	20.7917	364.848	20.7456	363.649	20.8877	259.428	20.8211	366.865	20.8863	260.928
8279	20.7892	370.1	20.7428	368.743	20.8861	263.535	20.819	372.233	20.8847	265.052
8280	20.787	374.687	20.7401	373.276	20.8847	267.126	20.8171	376.858	20.8833	268.657
8281	20.7881	374.412	20.7414	372.985	20.8852	266.927	20.818	376.598	20.8838	268.464
8282	20.7868	374.457	20.7397	373.063	20.8844	266.969	20.817	376.613	20.883	268.507
8283	20.7855	376.836	20.7381	375.527	20.8836	268.816	20.816	378.917	20.8822	270.349
8284	20.7859	376.822	20.7385	375.58	20.8837	268.799	20.8163	378.843	20.8823	270.322
8285	20.7871	374.486	20.7399	373.308	20.8843	266.973	20.8174	376.45	20.8829	268.481
8286	20.7893	372.93	20.7424	371.83	20.8872	265.603	20.8194	374.818	20.8858	267.089
8287	20.7948	334.413	20.7488	332.95	20.8939	225.986	20.8244	336.592	20.8926	227.449
8288	20.8004	283.782	20.7548	282.149	20.9008	173.766	20.8296	286.114	20.8995	175.208
8289	20.8164	213.281	20.774	211.099	20.9174	102.89	20.8436	216.002	20.9161	104.315
8290	20.8237	192.975	20.7813	192.201	20.9189	99.8281	20.8506	194.654	20.9176	101.25
8291	20.832	169.368	20.7904	169.5	20.9227	87.6511	20.8583	170.358	20.9215	89.0687
8292	20.8359	179.655	20.7942	181.095	20.9239	103.856	20.8621	179.67	20.9227	105.245
8293	20.8376	180.835	20.7954	183.134	20.9252	104.075	20.8639	180.219	20.924	105.407
8294	20.8367	171.067	20.7942	173.631	20.9252	87.2146	20.8632	170.261	20.9241	88.4805
8295	20.8345	176.462	20.7916	179.012	20.9237	89.6674	20.8614	175.61	20.9226	90.857
8296	20.8266	199.857	20.7823	202.618	20.9171	102.858	20.8544	198.809	20.9161	103.988
8297	20.8181	247.281	20.7731	249.799	20.9087	147.2	20.8464	246.305	20.9078	148.283
8298	20.8102	301.608	20.7649	303.65	20.9006	201.567	20.839	300.9	20.8996	202.618
8299	20.8039	344.856	20.7584	346.151	20.8951	244.733	20.833	344.668	20.8942	245.77
8300	20.801	350.529	20.7557	350.758	20.8929	249.407	20.83	351.164	20.8919	250.444
