Zeit [h]	Var12.1.Buero110.OperativeTemperatur [C]	Var12.1.Buero110.Heizleistung [W]	Var12.2.Buero110.OperativeTemperatur [C]	Var12.2.Buero110.Heizleistung [W]	Var12.2.Buero108.OperativeTemperatur [C]	Var12.2.Buero108.Heizleistung [W]	Var12.3.Buero110.OperativeTemperatur [C]	Var12.3.Buero110.Heizleistung [W]	Var12.3.Buero108.OperativeTemperatur [C]	Var12.3.Buero108.Heizleistung [W]
7355.5	20.396	287	20.726	314	20.853	194	20.726	314	20.853	194
7356.5	20.396	283	20.726	309	20.855	186	20.726	309	20.855	186
7357.5	20.481	169	20.803	171	20.894	101	20.803	171	20.894	101
7358.5	20.459	195	20.782	205	20.882	123	20.782	205	20.882	123
7359.5	20.443	217	20.768	232	20.875	139	20.768	232	20.875	139
7360.5	20.418	284	20.746	306	20.864	197	20.746	306	20.864	197
7361.5	20.403	351	20.734	376	20.858	258	20.734	376	20.858	258
7362.5	20.393	401	20.726	427	20.854	302	20.726	427	20.854	302
7363.5	20.386	411	20.72	437	20.852	307	20.72	437	20.852	307
7364.5	20.38	419	20.716	445	20.851	311	20.716	445	20.851	311
7365.5	20.375	426	20.713	451	20.85	314	20.713	451	20.85	314
7366.5	20.37	437	20.71	463	20.849	322	20.71	463	20.849	322
7367.5	20.364	450	20.706	475	20.847	332	20.706	475	20.847	332
7368.5	20.358	458	20.702	483	20.845	337	20.702	483	20.845	337
7369.5	20.352	464	20.698	489	20.843	341	20.698	489	20.843	341
7370.5	20.346	468	20.695	494	20.841	344	20.695	494	20.841	344
7371.5	20.34	474	20.691	499	20.839	348	20.691	499	20.839	348
7372.5	20.335	478	20.688	503	20.838	350	20.688	503	20.838	350
7373.5	20.331	481	20.686	506	20.837	352	20.686	506	20.837	352
7374.5	20.33	444	20.687	468	20.838	313	20.687	468	20.838	313
7375.5	20.336	387	20.693	408	20.842	256	20.693	408	20.842	256
7376.5	20.359	323	20.715	337	20.854	200	20.715	337	20.854	200
7377.5	20.367	311	20.724	323	20.857	194	20.724	323	20.857	194
7378.5	20.394	280	20.748	285	20.869	174	20.748	285	20.869	174
7379.5	20.414	276	20.766	278	20.877	183	20.766	278	20.877	183
7380.5	20.46	223	20.806	214	20.896	148	20.806	214	20.896	148
7381.5	20.471	183	20.814	174	20.9	115	20.814	174	20.9	115
7382.5	20.46	191	20.802	187	20.894	121	20.802	187	20.894	121
7383.5	20.451	199	20.792	200	20.89	124	20.792	200	20.89	124
7384.5	20.418	274	20.762	285	20.875	187	20.762	285	20.875	187
7385.5	20.396	357	20.743	373	20.866	262	20.743	373	20.866	262
7386.5	20.38	421	20.73	442	20.858	321	20.73	442	20.858	321
7387.5	20.365	438	20.718	461	20.853	331	20.718	461	20.853	331
7388.5	20.35	451	20.707	477	20.847	340	20.707	477	20.847	340
7389.5	20.338	463	20.698	491	20.842	348	20.698	491	20.842	348
7390.5	20.325	477	20.689	506	20.837	358	20.689	506	20.837	358
7391.5	20.312	492	20.68	523	20.831	370	20.68	523	20.831	370
7392.5	20.299	503	20.672	535	20.826	379	20.672	535	20.826	379
7393.5	20.287	513	20.664	547	20.821	386	20.664	547	20.821	386
7394.5	20.275	525	20.656	560	20.816	396	20.656	560	20.816	396
7395.5	20.263	536	20.649	572	20.811	406	20.649	572	20.811	406
7396.5	20.251	546	20.641	584	20.806	415	20.641	584	20.806	415
7397.5	20.239	553	20.635	592	20.802	420	20.635	592	20.802	420
7398.5	20.231	520	20.631	558	20.799	385	20.631	558	20.799	385
7399.5	20.27	424	20.669	450	20.812	314	20.669	450	20.812	314
7400.5	20.566	61	20.937	7	20.937	78	20.937	7	20.937	78
7401.5	20.365	257	20.751	267	20.855	195	20.751	267	20.855	195
7402.5	20.377	226	20.761	234	20.877	145	20.761	234	20.877	145
7403.5	20.381	233	20.764	241	20.898	127	20.764	241	20.898	127
7404.5	20.388	223	20.768	230	20.917	97	20.768	230	20.917	97
7405.5	20.368	229	20.749	242	20.904	102	20.749	242	20.904	102
7406.5	20.458	147	20.829	136	20.969	12	20.829	136	20.969	12
7407.5	20.385	233	20.762	244	20.908	116	20.762	244	20.908	116
7408.5	20.356	310	20.736	329	20.892	184	20.736	329	20.892	184
7409.5	20.33	391	20.714	416	20.879	258	20.714	416	20.879	258
7410.5	20.311	452	20.699	480	20.868	314	20.699	480	20.868	314
7411.5	20.293	474	20.686	505	20.859	331	20.686	505	20.859	331
7412.5	20.277	493	20.674	526	20.851	347	20.674	526	20.851	347
7413.5	20.261	509	20.663	544	20.843	360	20.663	544	20.843	360
7414.5	20.247	523	20.652	559	20.836	371	20.652	559	20.836	371
7415.5	20.233	536	20.643	573	20.828	382	20.643	573	20.828	382
7416.5	20.22	548	20.635	586	20.822	393	20.635	586	20.822	393
7417.5	20.207	560	20.627	599	20.816	404	20.627	599	20.816	404
7418.5	20.195	573	20.619	613	20.809	415	20.619	613	20.809	415
7419.5	20.183	584	20.612	625	20.803	426	20.612	625	20.803	426
7420.5	20.171	595	20.605	636	20.798	435	20.605	636	20.798	435
7421.5	20.159	602	20.598	644	20.792	442	20.598	644	20.792	442
7422.5	20.151	570	20.595	611	20.79	408	20.595	611	20.79	408
7423.5	20.171	494	20.616	528	20.797	347	20.616	528	20.797	347
7424.5	20.448	152	20.867	109	20.912	123	20.867	109	20.912	123
7425.5	20.272	323	20.705	338	20.839	228	20.705	338	20.839	228
7426.5	20.284	293	20.714	305	20.859	182	20.714	305	20.859	182
7427.5	20.291	291	20.719	302	20.88	156	20.719	302	20.88	156
7428.5	20.3	275	20.726	284	20.9	122	20.726	284	20.9	122
7429.5	20.31	247	20.733	253	20.914	81	20.733	253	20.914	81
7430.5	20.311	255	20.732	262	20.921	81	20.732	262	20.921	81
7431.5	20.526	38	20.941	0	21.362	0	20.941	0	21.353	0
7432.5	20.337	285	20.752	289	20.938	111	20.752	289	20.937	113
7433.5	20.31	371	20.725	384	20.92	192	20.725	385	20.92	192
7434.5	20.289	436	20.707	454	20.906	253	20.707	454	20.906	254
7435.5	20.271	459	20.692	481	20.895	273	20.692	481	20.894	274
7436.5	20.255	480	20.679	504	20.884	292	20.679	505	20.883	293
7437.5	20.239	499	20.667	526	20.874	310	20.667	526	20.873	311
7438.5	20.225	517	20.656	545	20.864	327	20.656	545	20.863	328
7439.5	20.211	534	20.646	564	20.854	344	20.646	564	20.854	344
7440.5	20.198	548	20.636	579	20.846	358	20.636	579	20.845	358
7441.5	20.186	561	20.628	593	20.837	371	20.628	593	20.837	372
7442.5	20.174	574	20.62	607	20.829	385	20.62	607	20.829	385
7443.5	20.162	585	20.612	619	20.822	397	20.612	619	20.822	397
7444.5	20.151	597	20.605	632	20.815	410	20.605	632	20.815	410
7445.5	20.14	607	20.598	642	20.808	421	20.598	642	20.808	421
7446.5	20.132	572	20.594	608	20.804	387	20.594	608	20.804	387
7447.5	20.134	516	20.599	549	20.805	334	20.599	549	20.805	334
7448.5	20.381	208	20.823	172	20.906	134	20.823	172	20.905	134
7449.5	20.235	348	20.688	360	20.844	220	20.688	360	20.844	220
7450.5	20.245	320	20.696	330	20.859	180	20.696	330	20.859	180
7451.5	20.254	319	20.702	327	20.877	162	20.702	327	20.877	162
7452.5	20.255	319	20.701	327	20.883	152	20.701	327	20.883	152
7453.5	20.314	240	20.752	233	20.901	105	20.752	233	20.901	105
7454.5	20.308	252	20.744	248	20.895	117	20.744	248	20.895	117
7455.5	20.292	275	20.727	277	20.885	134	20.727	277	20.885	134
7456.5	20.264	351	20.701	361	20.87	200	20.701	361	20.87	200
7457.5	20.251	421	20.688	434	20.863	264	20.688	434	20.863	264
7458.5	20.242	471	20.679	485	20.857	310	20.679	485	20.857	310
7459.5	20.235	484	20.673	499	20.852	319	20.673	499	20.852	319
7460.5	20.228	495	20.667	511	20.848	328	20.667	511	20.847	328
7461.5	20.223	503	20.662	518	20.844	333	20.662	518	20.844	333
7462.5	20.219	503	20.659	518	20.841	332	20.659	518	20.841	332
7463.5	20.219	496	20.658	509	20.84	323	20.658	509	20.84	323
7464.5	20.221	484	20.659	496	20.839	311	20.659	496	20.839	311
7465.5	20.224	473	20.661	483	20.838	300	20.661	483	20.838	300
7466.5	20.23	463	20.666	471	20.839	290	20.666	471	20.839	290
7467.5	20.239	458	20.672	462	20.842	286	20.672	462	20.842	286
7468.5	20.248	457	20.677	458	20.844	285	20.677	458	20.844	285
7469.5	20.257	457	20.683	455	20.846	285	20.683	455	20.846	286
7470.5	20.268	416	20.69	412	20.85	246	20.69	412	20.85	246
7471.5	20.279	362	20.698	355	20.855	192	20.698	355	20.855	192
7472.5	20.298	312	20.712	300	20.862	145	20.712	300	20.862	145
7473.5	20.318	296	20.727	280	20.869	136	20.727	280	20.869	136
7474.5	20.34	275	20.744	255	20.877	124	20.744	255	20.877	124
7475.5	20.365	272	20.763	248	20.885	131	20.763	248	20.885	131
7476.5	20.392	244	20.783	215	20.894	113	20.783	215	20.894	113
7477.5	20.401	209	20.787	180	20.896	81	20.787	180	20.896	81
7478.5	20.41	201	20.79	173	20.898	76	20.79	173	20.898	76
7479.5	20.409	208	20.785	183	20.895	80	20.785	183	20.895	80
7480.5	20.4	262	20.773	242	20.889	130	20.773	242	20.889	130
7481.5	20.4	319	20.77	301	20.887	186	20.77	301	20.886	186
7482.5	20.399	365	20.766	348	20.883	231	20.766	348	20.883	231
7483.5	20.4	370	20.764	354	20.883	235	20.764	354	20.883	235
7484.5	20.402	374	20.763	359	20.882	238	20.763	359	20.882	238
7485.5	20.404	376	20.762	361	20.882	240	20.762	361	20.882	240
7486.5	20.406	379	20.761	365	20.881	243	20.761	365	20.881	243
7487.5	20.407	383	20.76	370	20.88	247	20.76	370	20.88	247
7488.5	20.408	385	20.759	373	20.879	250	20.759	373	20.879	250
7489.5	20.409	387	20.758	375	20.878	252	20.758	375	20.878	252
7490.5	20.411	388	20.758	377	20.877	254	20.758	377	20.877	254
7491.5	20.412	389	20.757	379	20.877	255	20.757	379	20.877	255
7492.5	20.413	391	20.756	381	20.876	258	20.756	381	20.876	258
7493.5	20.414	395	20.755	386	20.875	263	20.755	386	20.875	263
7494.5	20.417	357	20.757	348	20.876	225	20.757	348	20.876	225
7495.5	20.422	302	20.76	293	20.878	171	20.76	293	20.878	171
7496.5	20.438	248	20.773	236	20.886	122	20.773	236	20.886	122
7497.5	20.455	232	20.786	216	20.892	112	20.786	216	20.892	112
7498.5	20.488	198	20.814	175	20.905	92	20.814	175	20.905	92
7499.5	20.51	196	20.83	171	20.912	102	20.83	171	20.912	102
7500.5	20.53	171	20.846	143	20.919	88	20.846	143	20.919	88
7501.5	20.498	180	20.814	164	20.906	83	20.814	164	20.906	83
7502.5	20.507	171	20.819	155	20.915	67	20.819	155	20.915	67
7503.5	20.516	163	20.825	146	20.928	50	20.825	146	20.928	50
7504.5	20.493	235	20.802	228	20.909	125	20.802	228	20.909	125
7505.5	20.481	308	20.791	304	20.902	197	20.791	304	20.902	197
7506.5	20.469	360	20.78	360	20.894	248	20.78	360	20.894	248
7507.5	20.459	368	20.772	372	20.888	255	20.772	372	20.888	255
7508.5	20.45	377	20.764	382	20.883	262	20.764	382	20.883	262
7509.5	20.441	389	20.757	397	20.878	274	20.757	397	20.878	274
7510.5	20.432	402	20.749	413	20.873	287	20.749	413	20.873	287
7511.5	20.423	411	20.742	423	20.868	295	20.742	423	20.868	295
7512.5	20.413	419	20.735	433	20.863	302	20.735	433	20.863	302
7513.5	20.405	428	20.729	444	20.859	311	20.729	444	20.859	311
7514.5	20.397	432	20.724	449	20.855	314	20.724	449	20.855	314
7515.5	20.392	431	20.72	449	20.852	312	20.72	449	20.852	312
7516.5	20.39	427	20.719	445	20.852	308	20.719	445	20.852	308
7517.5	20.389	423	20.719	440	20.852	303	20.719	440	20.852	303
7518.5	20.392	380	20.722	396	20.855	259	20.722	396	20.855	259
7519.5	20.397	325	20.726	338	20.859	202	20.726	338	20.859	202
7520.5	20.415	269	20.743	277	20.868	150	20.743	277	20.868	150
7521.5	20.438	244	20.763	246	20.878	134	20.763	246	20.878	134
7522.5	20.475	203	20.795	196	20.893	108	20.795	196	20.893	108
7523.5	20.501	194	20.817	182	20.903	113	20.817	182	20.903	113
7524.5	20.536	153	20.846	134	20.917	88	20.846	134	20.917	88
7525.5	20.529	136	20.837	122	20.913	69	20.837	122	20.913	69
7526.5	20.545	117	20.849	101	20.919	55	20.849	101	20.919	55
7527.5	20.52	146	20.824	140	20.907	74	20.824	140	20.907	74
7528.5	20.497	215	20.802	216	20.897	132	20.802	216	20.897	132
7529.5	20.489	278	20.793	282	20.893	190	20.793	282	20.893	190
7530.5	20.482	326	20.786	332	20.89	233	20.786	332	20.89	233
7531.5	20.477	333	20.781	340	20.889	236	20.781	340	20.889	236
7532.5	20.473	339	20.777	346	20.887	237	20.777	346	20.887	237
7533.5	20.469	343	20.773	351	20.886	239	20.773	351	20.886	239
7534.5	20.467	347	20.771	354	20.885	240	20.771	354	20.885	240
7535.5	20.466	351	20.769	358	20.884	242	20.769	358	20.884	242
7536.5	20.464	356	20.768	363	20.883	245	20.768	363	20.883	245
7537.5	20.461	363	20.765	370	20.881	251	20.765	370	20.881	251
7538.5	20.456	369	20.761	377	20.879	257	20.761	377	20.879	257
7539.5	20.452	375	20.758	384	20.876	263	20.758	384	20.876	263
7540.5	20.448	380	20.755	390	20.873	268	20.755	390	20.873	268
7541.5	20.444	384	20.752	394	20.871	271	20.752	394	20.871	271
7542.5	20.442	350	20.751	360	20.871	236	20.751	360	20.871	236
7543.5	20.442	301	20.751	311	20.871	187	20.751	311	20.871	187
7544.5	20.453	252	20.761	258	20.877	141	20.761	258	20.877	141
7545.5	20.474	230	20.78	231	20.886	127	20.78	231	20.886	127
7546.5	20.486	216	20.79	214	20.891	119	20.79	214	20.891	119
7547.5	20.496	229	20.798	226	20.894	139	20.798	226	20.894	139
7548.5	20.505	220	20.805	217	20.898	135	20.805	217	20.898	135
7549.5	20.521	179	20.819	173	20.904	101	20.819	173	20.904	101
7550.5	20.647	37	20.934	0	21.099	0	20.934	0	21.095	0
7551.5	20.856	0	21.186	0	21.383	0	21.179	0	21.372	0
7552.5	20.568	157	20.859	145	20.952	65	20.858	146	20.951	67
7553.5	20.544	237	20.835	236	20.939	140	20.834	237	20.938	141
7554.5	20.522	296	20.815	302	20.927	194	20.815	303	20.927	195
7555.5	20.504	316	20.799	327	20.918	208	20.799	327	20.918	209
7556.5	20.487	335	20.785	350	20.91	223	20.785	351	20.909	224
7557.5	20.472	349	20.773	367	20.902	233	20.773	368	20.901	234
7558.5	20.46	364	20.763	384	20.896	245	20.763	384	20.895	246
7559.5	20.448	382	20.754	404	20.889	261	20.754	404	20.889	262
7560.5	20.435	402	20.744	426	20.883	279	20.744	426	20.882	280
7561.5	20.421	417	20.734	443	20.876	293	20.734	444	20.875	294
7562.5	20.408	428	20.726	456	20.869	303	20.726	456	20.869	303
7563.5	20.398	437	20.719	466	20.864	311	20.719	466	20.864	312
7564.5	20.388	446	20.713	475	20.86	318	20.713	475	20.86	319
7565.5	20.379	454	20.706	485	20.855	326	20.706	485	20.855	327
7566.5	20.371	422	20.703	453	20.853	293	20.702	453	20.853	293
7567.5	20.367	375	20.701	405	20.852	245	20.701	405	20.852	245
7568.5	20.378	324	20.714	349	20.859	199	20.714	349	20.859	199
7569.5	20.403	294	20.738	312	20.87	181	20.738	312	20.869	181
7570.5	20.424	265	20.758	277	20.878	165	20.758	277	20.877	166
7571.5	20.472	227	20.802	227	20.897	152	20.802	227	20.896	152
7572.5	20.412	287	20.748	305	20.873	188	20.748	305	20.873	188
7573.5	20.413	259	20.749	277	20.881	150	20.749	277	20.881	151
7574.5	20.414	257	20.751	274	20.889	139	20.751	274	20.889	139
7575.5	20.62	41	20.937	2	21.24	0	20.937	3	21.233	0
7576.5	20.434	278	20.768	296	20.909	160	20.768	296	20.909	161
7577.5	20.412	355	20.749	379	20.898	231	20.749	379	20.897	232
7578.5	20.393	413	20.733	441	20.888	284	20.733	441	20.888	285
7579.5	20.377	427	20.72	458	20.881	294	20.72	458	20.88	294
7580.5	20.362	439	20.71	472	20.874	302	20.71	472	20.874	303
7581.5	20.349	454	20.7	488	20.868	313	20.7	488	20.867	314
7582.5	20.335	469	20.691	504	20.861	326	20.691	504	20.86	327
7583.5	20.322	482	20.682	518	20.854	338	20.682	518	20.854	338
7584.5	20.312	491	20.676	527	20.85	345	20.676	527	20.849	345
7585.5	20.304	496	20.671	533	20.846	349	20.671	533	20.846	349
7586.5	20.296	503	20.667	539	20.842	354	20.667	539	20.842	354
7587.5	20.289	510	20.663	545	20.839	360	20.663	545	20.839	360
7588.5	20.281	515	20.658	551	20.835	365	20.658	551	20.835	365
7589.5	20.272	521	20.653	557	20.83	370	20.653	557	20.83	371
7590.5	20.266	487	20.651	522	20.828	336	20.651	522	20.828	336
7591.5	20.263	438	20.651	472	20.828	287	20.651	472	20.828	287
7592.5	20.28	379	20.668	407	20.836	234	20.668	407	20.836	234
7593.5	20.308	343	20.695	362	20.848	212	20.695	362	20.848	212
7594.5	20.325	318	20.711	333	20.854	197	20.711	333	20.854	197
7595.5	20.374	283	20.755	285	20.874	185	20.755	285	20.874	185
7596.5	20.322	331	20.707	349	20.853	211	20.707	349	20.853	211
7597.5	20.32	308	20.705	326	20.856	182	20.705	326	20.856	182
7598.5	20.354	272	20.737	281	20.87	160	20.737	281	20.87	160
7599.5	20.348	279	20.73	290	20.866	166	20.73	290	20.866	166
7600.5	20.313	358	20.699	379	20.849	234	20.699	379	20.849	234
7601.5	20.3	426	20.689	449	20.843	299	20.689	449	20.842	299
7602.5	20.289	472	20.68	497	20.837	341	20.68	497	20.837	341
7603.5	20.282	477	20.675	503	20.834	343	20.675	503	20.834	343
7604.5	20.275	484	20.67	510	20.831	347	20.67	510	20.831	347
7605.5	20.269	489	20.666	515	20.828	350	20.666	515	20.828	350
7606.5	20.263	494	20.662	520	20.826	353	20.662	520	20.826	353
7607.5	20.259	498	20.659	523	20.823	355	20.659	523	20.823	355
7608.5	20.255	503	20.657	528	20.821	360	20.657	528	20.821	360
7609.5	20.251	506	20.655	531	20.82	362	20.655	531	20.82	362
7610.5	20.248	505	20.654	528	20.818	359	20.654	528	20.818	359
7611.5	20.247	501	20.653	524	20.817	355	20.653	524	20.817	355
7612.5	20.247	494	20.654	515	20.817	348	20.654	515	20.817	348
7613.5	20.249	485	20.656	505	20.817	338	20.656	505	20.817	338
7614.5	20.255	433	20.662	449	20.821	285	20.662	449	20.821	285
7615.5	20.266	365	20.67	378	20.826	217	20.67	378	20.826	217
7616.5	20.283	306	20.685	313	20.835	160	20.685	313	20.835	160
7617.5	20.31	274	20.707	274	20.846	135	20.707	274	20.846	135
7618.5	20.327	254	20.72	250	20.852	119	20.72	250	20.852	119
7619.5	20.371	233	20.756	218	20.869	113	20.756	218	20.869	113
7620.5	20.441	156	20.815	125	20.901	56	20.815	125	20.901	56
7621.5	20.445	130	20.813	101	20.897	35	20.813	101	20.897	35
7622.5	20.449	135	20.811	108	20.897	39	20.811	108	20.897	39
7623.5	20.444	150	20.801	127	20.893	48	20.801	127	20.893	48
7624.5	20.436	206	20.791	188	20.888	99	20.791	188	20.888	99
7625.5	20.437	267	20.788	249	20.887	156	20.788	249	20.887	156
7626.5	20.438	310	20.785	294	20.886	197	20.785	294	20.886	197
7627.5	20.442	312	20.785	296	20.886	197	20.785	296	20.886	197
7628.5	20.446	314	20.786	297	20.887	197	20.786	297	20.887	197
7629.5	20.451	315	20.788	298	20.889	196	20.788	298	20.889	196
7630.5	20.456	315	20.789	298	20.889	196	20.789	298	20.889	196
7631.5	20.46	316	20.789	298	20.889	196	20.789	298	20.889	196
7632.5	20.464	315	20.79	298	20.889	196	20.79	298	20.889	196
7633.5	20.468	314	20.791	297	20.89	196	20.791	297	20.89	196
7634.5	20.472	314	20.792	296	20.89	196	20.792	296	20.89	196
7635.5	20.478	313	20.794	295	20.891	195	20.794	295	20.891	195
7636.5	20.483	310	20.797	292	20.892	194	20.797	292	20.892	194
7637.5	20.49	306	20.799	287	20.893	190	20.799	287	20.893	190
7638.5	20.5	264	20.805	243	20.897	148	20.805	243	20.897	148
7639.5	20.51	210	20.811	189	20.902	95	20.811	189	20.902	95
7640.5	20.532	155	20.828	129	20.912	45	20.828	129	20.912	45
7641.5	20.569	118	20.858	84	20.926	22	20.858	84	20.926	22
7642.5	20.623	59	20.903	14	20.966	0	20.903	14	20.965	0
7643.5	20.598	108	20.875	75	20.942	15	20.875	75	20.942	15
7644.5	20.646	65	20.914	22	20.983	0	20.914	22	20.982	0
7645.5	20.63	70	20.895	36	20.996	0	20.895	36	20.994	0
7646.5	20.644	56	20.904	21	21.048	0	20.904	21	21.046	0
7647.5	20.863	0	21.173	0	21.323	0	21.165	0	21.313	0
7648.5	20.657	82	20.912	44	21.023	0	20.911	46	21.02	0
7649.5	20.646	155	20.897	125	20.981	45	20.897	126	20.979	46
7650.5	20.635	213	20.885	189	20.972	102	20.884	190	20.971	103
7651.5	20.627	229	20.874	209	20.965	116	20.874	210	20.964	117
7652.5	20.619	239	20.866	223	20.959	125	20.865	223	20.958	126
7653.5	20.613	244	20.859	231	20.954	130	20.858	231	20.953	131
7654.5	20.609	251	20.853	240	20.95	137	20.853	240	20.949	138
7655.5	20.605	259	20.848	250	20.946	145	20.848	250	20.945	146
7656.5	20.599	268	20.842	261	20.941	155	20.842	261	20.941	156
7657.5	20.594	273	20.837	268	20.936	161	20.837	268	20.936	162
7658.5	20.59	277	20.833	273	20.932	166	20.832	273	20.932	166
7659.5	20.587	285	20.829	283	20.929	175	20.829	283	20.929	176
7660.5	20.583	291	20.825	290	20.926	182	20.825	290	20.925	183
7661.5	20.578	292	20.821	293	20.922	185	20.821	293	20.921	185
7662.5	20.577	256	20.82	256	20.92	149	20.82	256	20.92	149
7663.5	20.579	204	20.821	204	20.921	98	20.821	205	20.921	98
7664.5	20.588	159	20.83	156	20.925	56	20.829	156	20.925	56
7665.5	20.615	134	20.853	125	20.936	43	20.853	125	20.936	43
7666.5	20.696	44	20.924	15	21.006	0	20.924	15	21.004	0
7667.5	20.679	76	20.906	55	20.96	17	20.906	55	20.96	17
7668.5	20.686	64	20.91	45	20.961	11	20.91	45	20.961	12
7669.5	20.693	34	20.914	16	20.984	0	20.914	16	20.982	0
7670.5	20.709	19	20.928	0	21.02	0	20.928	0	21.017	0
7671.5	21.184	0	21.413	0	21.507	0	21.399	0	21.492	0
7672.5	20.725	39	20.94	16	21.03	0	20.939	19	21.026	0
7673.5	20.702	124	20.916	112	20.985	54	20.915	114	20.983	56
7674.5	20.681	187	20.896	183	20.973	111	20.895	185	20.972	114
7675.5	20.665	205	20.881	206	20.965	123	20.88	208	20.964	125
7676.5	20.648	224	20.866	229	20.957	138	20.866	231	20.956	140
7677.5	20.632	244	20.853	253	20.948	154	20.852	254	20.947	156
7678.5	20.617	262	20.841	274	20.94	170	20.84	275	20.939	171
7679.5	20.603	273	20.83	288	20.933	178	20.829	288	20.932	180
7680.5	20.592	283	20.821	300	20.926	187	20.82	301	20.926	188
7681.5	20.582	293	20.814	311	20.922	195	20.814	311	20.921	196
7682.5	20.573	299	20.807	318	20.916	200	20.807	318	20.916	201
7683.5	20.563	309	20.8	329	20.911	210	20.8	330	20.91	211
7684.5	20.553	321	20.793	343	20.905	222	20.793	343	20.905	223
7685.5	20.545	327	20.788	349	20.901	228	20.788	349	20.901	228
7686.5	20.542	290	20.787	311	20.9	189	20.787	311	20.9	189
7687.5	20.539	242	20.786	263	20.9	141	20.786	263	20.9	141
7688.5	20.621	117	20.862	114	20.935	50	20.862	114	20.935	51
7689.5	20.826	0	21.092	0	21.094	0	21.087	0	21.09	0
7690.5	20.62	97	20.86	98	20.933	41	20.86	99	20.932	42
7691.5	20.665	69	20.899	60	20.952	30	20.899	61	20.952	31
7692.5	20.643	93	20.879	92	20.941	49	20.879	92	20.941	49
7693.5	20.622	98	20.859	104	20.933	45	20.859	104	20.932	45
7694.5	20.615	107	20.853	114	20.93	49	20.853	115	20.93	50
7695.5	20.603	118	20.842	130	20.926	55	20.842	130	20.925	55
7696.5	20.583	180	20.826	196	20.917	109	20.825	196	20.917	109
7697.5	20.569	246	20.814	265	20.91	171	20.813	266	20.91	172
7698.5	20.556	298	20.804	319	20.904	219	20.803	319	20.904	219
7699.5	20.546	315	20.796	337	20.9	231	20.796	337	20.9	232
7700.5	20.534	327	20.788	351	20.895	241	20.788	351	20.895	241
7701.5	20.523	334	20.78	359	20.89	245	20.78	359	20.89	245
7702.5	20.514	342	20.774	367	20.886	250	20.774	367	20.886	251
7703.5	20.506	348	20.769	374	20.883	255	20.769	374	20.883	255
7704.5	20.498	353	20.764	379	20.88	258	20.763	379	20.88	258
7705.5	20.49	365	20.759	392	20.876	269	20.758	392	20.876	269
7706.5	20.482	377	20.754	404	20.873	280	20.754	404	20.873	280
7707.5	20.475	379	20.75	406	20.871	280	20.75	406	20.871	281
7708.5	20.47	379	20.747	406	20.869	279	20.747	406	20.869	279
7709.5	20.465	382	20.745	408	20.867	281	20.745	408	20.867	281
7710.5	20.463	347	20.744	372	20.867	244	20.744	372	20.867	244
7711.5	20.462	295	20.746	319	20.869	191	20.746	319	20.869	191
7712.5	20.626	83	20.894	62	20.939	46	20.894	62	20.939	46
7713.5	20.997	0	21.296	0	21.19	0	21.286	0	21.184	0
7714.5	20.622	70	20.889	57	20.943	35	20.888	59	20.943	36
7715.5	20.596	116	20.863	114	20.934	69	20.862	116	20.934	70
