Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
90903	-32.711	50.740	-41.502	68.012	-56.428	357.896	-62.849	100.326	-45.714	111.641	-38.698	60.347	-23.278	22.910	-34.066	132.781
90904	-32.593	50.999	-41.304	68.212	-56.434	358.345	-62.603	100.245	-45.486	111.498	-38.531	60.583	-23.247	23.179	-33.920	132.538
90905	-32.474	51.259	-41.105	68.410	-56.439	358.795	-62.357	100.166	-45.259	111.355	-38.363	60.817	-23.215	23.447	-33.774	132.296
90906	-32.355	51.517	-40.906	68.608	-56.443	359.245	-62.111	100.089	-45.031	111.214	-38.195	61.051	-23.183	23.715	-33.628	132.055
90907	-32.235	51.775	-40.707	68.804	-56.444	359.695	-61.865	100.013	-44.803	111.074	-38.027	61.284	-23.150	23.983	-33.480	131.814
90908	-32.115	52.032	-40.507	69.000	-56.445	0.144	-61.619	99.938	-44.574	110.935	-37.858	61.515	-23.118	24.252	-33.333	131.574
90909	-31.995	52.289	-40.307	69.194	-56.443	0.594	-61.373	99.865	-44.346	110.798	-37.689	61.746	-23.085	24.519	-33.184	131.336
90910	-31.874	52.545	-40.107	69.387	-56.441	1.044	-61.126	99.793	-44.117	110.662	-37.520	61.976	-23.051	24.787	-33.035	131.098
90911	-31.752	52.800	-39.907	69.580	-56.436	1.494	-60.880	99.723	-43.888	110.527	-37.350	62.204	-23.017	25.055	-32.886	130.861
90912	-31.631	53.055	-39.706	69.771	-56.431	1.943	-60.634	99.654	-43.659	110.393	-37.180	62.432	-22.983	25.323	-32.736	130.625
90913	-31.509	53.309	-39.506	69.961	-56.423	2.393	-60.387	99.586	-43.430	110.260	-37.009	62.659	-22.949	25.590	-32.586	130.390
90914	-31.386	53.563	-39.305	70.151	-56.414	2.842	-60.141	99.519	-43.200	110.129	-36.838	62.885	-22.914	25.857	-32.435	130.155
90915	-31.263	53.816	-39.103	70.339	-56.404	3.291	-59.894	99.454	-42.971	109.998	-36.667	63.110	-22.879	26.125	-32.283	129.922
90916	-31.140	54.068	-38.902	70.526	-56.392	3.740	-59.648	99.390	-42.741	109.869	-36.495	63.334	-22.843	26.392	-32.131	129.689
90917	-31.016	54.320	-38.700	70.713	-56.379	4.189	-59.401	99.326	-42.511	109.740	-36.323	63.557	-22.808	26.659	-31.979	129.458
90918	-30.892	54.572	-38.498	70.898	-56.364	4.637	-59.155	99.264	-42.280	109.613	-36.151	63.780	-22.771	26.926	-31.826	129.227
90919	-30.767	54.822	-38.296	71.083	-56.348	5.085	-58.908	99.204	-42.050	109.487	-35.979	64.001	-22.735	27.192	-31.672	128.997
90920	-30.642	55.072	-38.093	71.267	-56.330	5.532	-58.661	99.144	-41.819	109.362	-35.806	64.222	-22.698	27.459	-31.518	128.768
90921	-30.517	55.322	-37.890	71.450	-56.311	5.979	-58.414	99.085	-41.589	109.238	-35.633	64.442	-22.661	27.725	-31.364	128.539
90922	-30.391	55.571	-37.688	71.631	-56.290	6.426	-58.168	99.027	-41.358	109.115	-35.459	64.661	-22.624	27.992	-31.208	128.312
90923	-30.265	55.819	-37.484	71.813	-56.267	6.872	-57.921	98.971	-41.127	108.993	-35.285	64.879	-22.586	28.258	-31.053	128.085
90924	-30.139	56.067	-37.281	71.993	-56.244	7.318	-57.674	98.915	-40.895	108.872	-35.111	65.096	-22.548	28.524	-30.897	127.859
90925	-30.012	56.314	-37.078	72.172	-56.218	7.763	-57.427	98.860	-40.664	108.752	-34.937	65.312	-22.509	28.790	-30.741	127.634
90926	-29.885	56.561	-36.874	72.350	-56.191	8.207	-57.180	98.806	-40.432	108.633	-34.762	65.528	-22.471	29.056	-30.584	127.410
90927	-29.757	56.807	-36.670	72.528	-56.163	8.651	-56.933	98.754	-40.200	108.515	-34.587	65.743	-22.431	29.322	-30.426	127.187
90928	-29.630	57.052	-36.466	72.705	-56.133	9.094	-56.686	98.702	-39.968	108.398	-34.411	65.956	-22.392	29.587	-30.268	126.964
90929	-29.501	57.297	-36.261	72.881	-56.102	9.537	-56.439	98.650	-39.736	108.282	-34.236	66.170	-22.352	29.853	-30.110	126.742
90930	-29.373	57.542	-36.057	73.056	-56.069	9.978	-56.192	98.600	-39.504	108.167	-34.060	66.382	-22.312	30.118	-29.951	126.521
90931	-29.244	57.785	-35.852	73.230	-56.035	10.420	-55.945	98.551	-39.272	108.052	-33.884	66.593	-22.272	30.383	-29.792	126.301
90932	-29.114	58.029	-35.647	73.404	-56.000	10.860	-55.697	98.502	-39.039	107.939	-33.707	66.804	-22.231	30.648	-29.632	126.081
90933	-28.985	58.271	-35.442	73.577	-55.962	11.299	-55.450	98.454	-38.806	107.826	-33.530	67.014	-22.190	30.913	-29.472	125.863
90934	-28.855	58.514	-35.237	73.749	-55.924	11.738	-55.203	98.407	-38.573	107.714	-33.353	67.223	-22.149	31.178	-29.311	125.645
90935	-28.725	58.755	-35.031	73.920	-55.884	12.176	-54.956	98.361	-38.340	107.603	-33.176	67.432	-22.107	31.443	-29.150	125.428
90936	-28.594	58.996	-34.826	74.091	-55.843	12.613	-54.708	98.316	-38.107	107.493	-32.998	67.640	-22.065	31.707	-28.989	125.211
90937	-28.463	59.237	-34.620	74.261	-55.800	13.049	-54.461	98.271	-37.874	107.384	-32.820	67.847	-22.023	31.972	-28.827	124.996
90938	-28.332	59.477	-34.414	74.430	-55.755	13.484	-54.214	98.227	-37.640	107.276	-32.642	68.053	-21.980	32.236	-28.665	124.781
90939	-28.200	59.717	-34.208	74.598	-55.710	13.918	-53.966	98.184	-37.407	107.168	-32.464	68.259	-21.937	32.500	-28.502	124.567
90940	-28.068	59.956	-34.002	74.766	-55.663	14.351	-53.719	98.141	-37.173	107.061	-32.285	68.463	-21.894	32.764	-28.339	124.353
90941	-27.936	60.194	-33.795	74.933	-55.614	14.783	-53.472	98.099	-36.939	106.955	-32.106	68.667	-21.851	33.028	-28.175	124.141
90942	-27.803	60.432	-33.589	75.099	-55.564	15.214	-53.224	98.058	-36.705	106.850	-31.927	68.871	-21.807	33.291	-28.011	123.929
90943	-27.670	60.670	-33.382	75.265	-55.513	15.644	-52.977	98.017	-36.471	106.746	-31.748	69.074	-21.763	33.555	-27.847	123.718
90944	-27.537	60.907	-33.175	75.429	-55.460	16.073	-52.729	97.978	-36.237	106.642	-31.568	69.276	-21.718	33.818	-27.682	123.507
90945	-27.404	61.143	-32.968	75.594	-55.406	16.501	-52.482	97.938	-36.003	106.539	-31.388	69.477	-21.673	34.082	-27.517	123.297
90946	-27.270	61.379	-32.760	75.757	-55.350	16.928	-52.234	97.900	-35.768	106.437	-31.208	69.678	-21.628	34.345	-27.351	123.088
90947	-27.136	61.615	-32.553	75.920	-55.293	17.353	-51.987	97.862	-35.534	106.336	-31.028	69.878	-21.583	34.608	-27.185	122.880
90948	-27.002	61.849	-32.345	76.083	-55.235	17.777	-51.739	97.824	-35.299	106.235	-30.847	70.077	-21.537	34.870	-27.019	122.672
90949	-26.867	62.084	-32.138	76.244	-55.176	18.200	-51.491	97.787	-35.064	106.135	-30.667	70.276	-21.491	35.133	-26.852	122.466
90950	-26.732	62.318	-31.930	76.405	-55.115	18.622	-51.244	97.751	-34.829	106.035	-30.485	70.474	-21.445	35.396	-26.685	122.259
90951	-26.597	62.551	-31.722	76.566	-55.052	19.043	-50.996	97.715	-34.594	105.937	-30.304	70.671	-21.398	35.658	-26.517	122.054
90952	-26.461	62.784	-31.514	76.725	-54.989	19.462	-50.748	97.680	-34.359	105.839	-30.123	70.868	-21.352	35.920	-26.350	121.849
90953	-26.325	63.017	-31.306	76.885	-54.924	19.880	-50.501	97.645	-34.123	105.742	-29.941	71.064	-21.304	36.182	-26.181	121.645
90954	-26.189	63.249	-31.097	77.043	-54.857	20.297	-50.253	97.611	-33.888	105.645	-29.759	71.259	-21.257	36.444	-26.013	121.441
90955	-26.053	63.481	-30.889	77.201	-54.790	20.712	-50.005	97.578	-33.653	105.549	-29.577	71.454	-21.209	36.706	-25.844	121.239
90956	-25.916	63.712	-30.680	77.359	-54.721	21.126	-49.757	97.545	-33.417	105.454	-29.395	71.649	-21.161	36.968	-25.674	121.036
90957	-25.779	63.942	-30.471	77.516	-54.651	21.539	-49.510	97.512	-33.181	105.359	-29.212	71.842	-21.113	37.229	-25.504	120.835
90958	-25.642	64.172	-30.262	77.672	-54.579	21.950	-49.262	97.480	-32.945	105.265	-29.030	72.035	-21.064	37.491	-25.334	120.634
90959	-25.504	64.402	-30.053	77.828	-54.507	22.360	-49.014	97.449	-32.709	105.172	-28.847	72.228	-21.015	37.752	-25.164	120.434
90960	-25.367	64.631	-29.844	77.983	-54.432	22.769	-48.766	97.417	-32.473	105.079	-28.664	72.420	-20.966	38.013	-24.993	120.234
90961	-25.229	64.860	-29.635	78.138	-54.357	23.176	-48.518	97.387	-32.237	104.987	-28.480	72.611	-20.917	38.274	-24.822	120.035
90962	-25.090	65.089	-29.425	78.292	-54.281	23.581	-48.271	97.357	-32.001	104.895	-28.297	72.802	-20.867	38.535	-24.651	119.837
90963	-24.952	65.316	-29.216	78.445	-54.203	23.986	-48.023	97.327	-31.764	104.804	-28.113	72.992	-20.817	38.795	-24.479	119.639
90964	-24.813	65.544	-29.006	78.598	-54.124	24.388	-47.775	97.298	-31.528	104.714	-27.929	73.182	-20.766	39.056	-24.307	119.442
90965	-24.674	65.771	-28.796	78.751	-54.043	24.789	-47.527	97.269	-31.291	104.624	-27.745	73.371	-20.716	39.316	-24.134	119.246
90966	-24.535	65.998	-28.587	78.903	-53.962	25.189	-47.279	97.241	-31.055	104.535	-27.561	73.559	-20.665	39.576	-23.961	119.050
90967	-24.395	66.224	-28.377	79.055	-53.879	25.587	-47.031	97.213	-30.818	104.446	-27.377	73.747	-20.614	39.836	-23.788	118.855
90968	-24.255	66.449	-28.167	79.206	-53.795	25.984	-46.783	97.185	-30.581	104.358	-27.192	73.935	-20.562	40.096	-23.615	118.661
90969	-24.115	66.675	-27.956	79.356	-53.710	26.379	-46.535	97.158	-30.344	104.271	-27.007	74.122	-20.510	40.356	-23.441	118.467
90970	-23.975	66.900	-27.746	79.507	-53.624	26.773	-46.287	97.131	-30.107	104.184	-26.822	74.308	-20.458	40.616	-23.267	118.273
90971	-23.835	67.124	-27.536	79.656	-53.536	27.165	-46.039	97.105	-29.870	104.097	-26.637	74.494	-20.406	40.875	-23.092	118.080
90972	-23.694	67.348	-27.325	79.805	-53.447	27.555	-45.791	97.079	-29.633	104.011	-26.452	74.680	-20.353	41.134	-22.917	117.888
90973	-23.553	67.572	-27.115	79.954	-53.358	27.944	-45.543	97.054	-29.395	103.926	-26.266	74.865	-20.300	41.393	-22.742	117.697
90974	-23.412	67.795	-26.904	80.102	-53.267	28.332	-45.295	97.029	-29.158	103.841	-26.081	75.049	-20.247	41.652	-22.567	117.506
90975	-23.270	68.018	-26.693	80.250	-53.174	28.717	-45.047	97.004	-28.921	103.757	-25.895	75.233	-20.194	41.911	-22.391	117.315
90976	-23.129	68.240	-26.482	80.398	-53.081	29.101	-44.799	96.980	-28.683	103.673	-25.709	75.416	-20.140	42.170	-22.215	117.125
90977	-22.987	68.462	-26.271	80.545	-52.987	29.484	-44.551	96.956	-28.445	103.589	-25.523	75.599	-20.086	42.428	-22.039	116.936
90978	-22.845	68.684	-26.060	80.691	-52.891	29.865	-44.303	96.932	-28.208	103.507	-25.337	75.782	-20.032	42.687	-21.863	116.747
90979	-22.703	68.905	-25.849	80.837	-52.794	30.244	-44.055	96.909	-27.970	103.424	-25.150	75.964	-19.978	42.945	-21.686	116.559
90980	-22.560	69.126	-25.638	80.983	-52.697	30.622	-43.806	96.886	-27.732	103.342	-24.964	76.145	-19.923	43.203	-21.509	116.371
90981	-22.418	69.346	-25.427	81.128	-52.598	30.998	-43.558	96.863	-27.494	103.261	-24.777	76.326	-19.868	43.461	-21.331	116.184
90982	-22.275	69.566	-25.215	81.273	-52.498	31.373	-43.310	96.841	-27.256	103.180	-24.591	76.507	-19.813	43.719	-21.153	115.997
90983	-22.132	69.786	-25.004	81.418	-52.397	31.745	-43.062	96.819	-27.018	103.099	-24.404	76.687	-19.757	43.976	-20.975	115.811
90984	-21.988	70.005	-24.792	81.562	-52.295	32.117	-42.814	96.797	-26.780	103.019	-24.216	76.867	-19.701	44.234	-20.797	115.626
90985	-21.845	70.224	-24.581	81.705	-52.192	32.486	-42.566	96.776	-26.541	102.940	-24.029	77.046	-19.645	44.491	-20.619	115.441
90986	-21.701	70.442	-24.369	81.849	-52.088	32.854	-42.317	96.755	-26.303	102.861	-23.842	77.225	-19.589	44.748	-20.440	115.256
90987	-21.557	70.661	-24.157	81.992	-51.982	33.220	-42.069	96.735	-26.064	102.782	-23.654	77.404	-19.532	45.005	-20.261	115.072
90988	-21.413	70.878	-23.945	82.134	-51.876	33.585	-41.821	96.714	-25.826	102.704	-23.467	77.582	-19.476	45.262	-20.081	114.889
90989	-21.269	71.096	-23.733	82.276	-51.769	33.948	-41.573	96.694	-25.587	102.626	-23.279	77.759	-19.419	45.519	-19.902	114.706
90990	-21.124	71.313	-23.521	82.418	-51.661	34.309	-41.325	96.674	-25.349	102.549	-23.091	77.936	-19.361	45.775	-19.722	114.523
90991	-20.980	71.530	-23.309	82.560	-51.551	34.669	-41.076	96.655	-25.110	102.472	-22.903	78.113	-19.304	46.032	-19.542	114.341
90992	-20.835	71.746	-23.097	82.701	-51.441	35.027	-40.828	96.636	-24.871	102.395	-22.715	78.290	-19.246	46.288	-19.361	114.160
90993	-20.690	71.962	-22.885	82.842	-51.330	35.383	-40.580	96.617	-24.632	102.319	-22.527	78.466	-19.188	46.544	-19.180	113.979
90994	-20.545	72.178	-22.673	82.982	-51.217	35.738	-40.332	96.599	-24.393	102.243	-22.338	78.641	-19.129	46.800	-19.000	113.798
90995	-20.399	72.393	-22.460	83.122	-51.104	36.091	-40.083	96.580	-24.154	102.168	-22.150	78.817	-19.071	47.055	-18.818	113.618
90996	-20.254	72.608	-22.248	83.262	-50.990	36.442	-39.835	96.562	-23.915	102.093	-21.961	78.992	-19.012	47.311	-18.637	113.439
90997	-20.108	72.823	-22.035	83.402	-50.875	36.792	-39.587	96.545	-23.676	102.019	-21.773	79.166	-18.953	47.567	-18.455	113.260
90998	-19.962	73.037	-21.823	83.541	-50.759	37.140	-39.338	96.527	-23.437	101.945	-21.584	79.340	-18.894	47.822	-18.273	113.081
90999	-19.816	73.251	-21.610	83.680	-50.642	37.487	-39.090	96.510	-23.198	101.871	-21.395	79.514	-18.834	48.077	-18.091	112.903
91000	-19.670	73.465	-21.398	83.818	-50.524	37.831	-38.842	96.493	-22.958	101.798	-21.206	79.687	-18.775	48.332	-17.909	112.725
91001	-19.524	73.678	-21.185	83.957	-50.405	38.175	-38.593	96.476	-22.719	101.725	-21.017	79.860	-18.715	48.587	-17.726	112.548
91002	-19.377	73.891	-20.972	84.095	-50.286	38.516	-38.345	96.460	-22.479	101.652	-20.828	80.033	-18.654	48.841	-17.543	112.371
91003	-19.230	74.104	-20.759	84.232	-50.165	38.856	-38.097	96.444	-22.240	101.580	-20.638	80.206	-18.594	49.096	-17.360	112.195
91004	-19.084	74.317	-20.547	84.370	-50.043	39.194	-37.848	96.428	-22.000	101.508	-20.449	80.378	-18.533	49.350	-17.177	112.019
91005	-18.937	74.529	-20.334	84.507	-49.921	39.531	-37.600	96.412	-21.761	101.436	-20.259	80.549	-18.472	49.605	-16.993	111.843
91006	-18.789	74.741	-20.121	84.644	-49.798	39.866	-37.352	96.397	-21.521	101.365	-20.070	80.721	-18.411	49.859	-16.809	111.668
91007	-18.642	74.952	-19.908	84.780	-49.674	40.199	-37.103	96.382	-21.281	101.294	-19.880	80.892	-18.350	50.113	-16.625	111.494
91008	-18.495	75.163	-19.695	84.916	-49.549	40.531	-36.855	96.367	-21.041	101.224	-19.690	81.062	-18.288	50.366	-16.441	111.319
91009	-18.347	75.374	-19.482	85.053	-49.423	40.861	-36.607	96.352	-20.801	101.154	-19.500	81.233	-18.226	50.620	-16.257	111.146
91010	-18.199	75.585	-19.268	85.188	-49.296	41.190	-36.358	96.338	-20.562	101.084	-19.310	81.403	-18.164	50.874	-16.072	110.972
91011	-18.052	75.795	-19.055	85.324	-49.169	41.517	-36.110	96.324	-20.322	101.015	-19.120	81.573	-18.102	51.127	-15.887	110.799
91012	-17.904	76.006	-18.842	85.459	-49.040	41.842	-35.861	96.310	-20.081	100.946	-18.930	81.742	-18.039	51.380	-15.702	110.627
91013	-17.755	76.215	-18.629	85.594	-48.911	42.166	-35.613	96.296	-19.841	100.877	-18.740	81.911	-17.977	51.633	-15.517	110.454
91014	-17.607	76.425	-18.416	85.729	-48.781	42.488	-35.364	96.282	-19.601	100.808	-18.549	82.080	-17.914	51.886	-15.331	110.283
91015	-17.459	76.634	-18.202	85.864	-48.650	42.808	-35.116	96.269	-19.361	100.740	-18.359	82.249	-17.850	52.139	-15.146	110.111
91016	-17.310	76.843	-17.989	85.998	-48.519	43.127	-34.868	96.256	-19.121	100.672	-18.169	82.417	-17.787	52.391	-14.960	109.940
91017	-17.162	77.052	-17.775	86.132	-48.387	43.445	-34.619	96.243	-18.880	100.605	-17.978	82.585	-17.723	52.644	-14.773	109.770
91018	-17.013	77.260	-17.562	86.266	-48.253	43.761	-34.371	96.230	-18.640	100.538	-17.787	82.753	-17.660	52.896	-14.587	109.599
91019	-16.864	77.468	-17.349	86.400	-48.120	44.075	-34.122	96.218	-18.400	100.471	-17.597	82.921	-17.596	53.148	-14.401	109.430
91020	-16.715	77.676	-17.135	86.533	-47.985	44.388	-33.874	96.206	-18.159	100.404	-17.406	83.088	-17.531	53.400	-14.214	109.260
91021	-16.566	77.884	-16.921	86.666	-47.850	44.699	-33.625	96.193	-17.918	100.338	-17.215	83.255	-17.467	53.652	-14.027	109.091
91022	-16.417	78.092	-16.708	86.800	-47.713	45.009	-33.377	96.182	-17.678	100.272	-17.024	83.422	-17.402	53.903	-13.840	108.922
91023	-16.267	78.299	-16.494	86.932	-47.577	45.317	-33.128	96.170	-17.437	100.206	-16.833	83.588	-17.337	54.155	-13.653	108.754
91024	-16.118	78.506	-16.281	87.065	-47.439	45.624	-32.880	96.158	-17.197	100.141	-16.642	83.755	-17.272	54.406	-13.465	108.586
91025	-15.968	78.712	-16.067	87.198	-47.301	45.929	-32.631	96.147	-16.956	100.075	-16.451	83.921	-17.207	54.658	-13.277	108.418
91026	-15.818	78.919	-15.853	87.330	-47.162	46.232	-32.383	96.136	-16.715	100.010	-16.260	84.086	-17.142	54.909	-13.090	108.251
91027	-15.669	79.125	-15.640	87.462	-47.022	46.535	-32.134	96.125	-16.474	99.946	-16.069	84.252	-17.076	55.160	-12.902	108.084
91028	-15.519	79.331	-15.426	87.594	-46.882	46.835	-31.886	96.115	-16.233	99.882	-15.878	84.417	-17.010	55.410	-12.713	107.917
91029	-15.369	79.537	-15.212	87.726	-46.740	47.134	-31.637	96.104	-15.992	99.817	-15.686	84.582	-16.944	55.661	-12.525	107.751
91030	-15.219	79.742	-14.999	87.857	-46.599	47.432	-31.389	96.094	-15.751	99.754	-15.495	84.747	-16.878	55.912	-12.336	107.585
91031	-15.068	79.948	-14.785	87.989	-46.456	47.728	-31.140	96.084	-15.510	99.690	-15.304	84.912	-16.811	56.162	-12.148	107.419
91032	-14.918	80.153	-14.571	88.120	-46.313	48.023	-30.892	96.074	-15.269	99.627	-15.112	85.076	-16.744	56.412	-11.959	107.253
91033	-14.768	80.358	-14.357	88.251	-46.169	48.316	-30.643	96.064	-15.028	99.564	-14.921	85.241	-16.678	56.662	-11.770	107.088
91034	-14.617	80.562	-14.143	88.382	-46.025	48.608	-30.395	96.054	-14.787	99.501	-14.729	85.405	-16.611	56.912	-11.581	106.924
91035	-14.467	80.767	-13.930	88.513	-45.880	48.899	-30.146	96.045	-14.546	99.439	-14.538	85.569	-16.543	57.162	-11.391	106.759
91036	-14.316	80.971	-13.716	88.644	-45.734	49.188	-29.898	96.036	-14.305	99.376	-14.346	85.732	-16.476	57.412	-11.202	106.595
91037	-14.165	81.175	-13.502	88.774	-45.588	49.475	-29.649	96.027	-14.063	99.314	-14.154	85.896	-16.408	57.661	-11.012	106.431
91038	-14.014	81.379	-13.288	88.905	-45.441	49.762	-29.401	96.018	-13.822	99.253	-13.963	86.059	-16.340	57.910	-10.822	106.268
91039	-13.863	81.582	-13.074	89.035	-45.293	50.046	-29.152	96.009	-13.581	99.191	-13.771	86.222	-16.272	58.160	-10.632	106.105
91040	-13.712	81.786	-12.860	89.165	-45.145	50.330	-28.904	96.001	-13.339	99.130	-13.579	86.385	-16.204	58.409	-10.442	105.942
91041	-13.561	81.989	-12.646	89.295	-44.996	50.612	-28.655	95.992	-13.098	99.069	-13.387	86.548	-16.136	58.658	-10.251	105.779
91042	-13.410	82.192	-12.432	89.425	-44.846	50.893	-28.406	95.984	-12.856	99.008	-13.195	86.710	-16.067	58.906	-10.061	105.617
91043	-13.259	82.395	-12.219	89.555	-44.696	51.172	-28.158	95.976	-12.615	98.947	-13.004	86.873	-15.999	59.155	-9.870	105.455
91044	-13.108	82.598	-12.005	89.685	-44.546	51.450	-27.909	95.968	-12.373	98.887	-12.812	87.035	-15.930	59.404	-9.679	105.293
91045	-12.956	82.800	-11.791	89.814	-44.394	51.727	-27.661	95.961	-12.131	98.827	-12.620	87.197	-15.861	59.652	-9.488	105.131
91046	-12.805	83.003	-11.577	89.944	-44.243	52.002	-27.412	95.953	-11.890	98.767	-12.428	87.359	-15.791	59.900	-9.297	104.970
91047	-12.653	83.205	-11.363	90.073	-44.090	52.276	-27.164	95.946	-11.648	98.707	-12.236	87.521	-15.722	60.148	-9.106	104.809
91048	-12.502	83.407	-11.149	90.203	-43.937	52.548	-26.915	95.938	-11.406	98.648	-12.044	87.682	-15.652	60.396	-8.915	104.648
91049	-12.350	83.609	-10.935	90.332	-43.784	52.820	-26.666	95.931	-11.165	98.588	-11.852	87.844	-15.583	60.644	-8.723	104.488
91050	-12.199	83.810	-10.721	90.461	-43.630	53.090	-26.418	95.924	-10.923	98.529	-11.660	88.005	-15.513	60.892	-8.532	104.327
91051	-12.047	84.012	-10.507	90.590	-43.475	53.359	-26.169	95.918	-10.681	98.470	-11.468	88.166	-15.442	61.139	-8.340	104.167
91052	-11.895	84.213	-10.293	90.719	-43.320	53.626	-25.921	95.911	-10.439	98.412	-11.275	88.327	-15.372	61.387	-8.148	104.008
91053	-11.743	84.414	-10.080	90.848	-43.164	53.892	-25.672	95.905	-10.197	98.353	-11.083	88.488	-15.302	61.634	-7.956	103.848
91054	-11.591	84.615	-9.866	90.977	-43.008	54.157	-25.423	95.898	-9.955	98.295	-10.891	88.649	-15.231	61.881	-7.764	103.689
91055	-11.439	84.816	-9.652	91.105	-42.852	54.421	-25.175	95.892	-9.713	98.237	-10.699	88.810	-15.160	62.128	-7.571	103.530
91056	-11.287	85.017	-9.438	91.234	-42.694	54.683	-24.926	95.886	-9.471	98.179	-10.507	88.970	-15.089	62.375	-7.379	103.371
91057	-11.135	85.218	-9.224	91.363	-42.537	54.945	-24.678	95.880	-9.229	98.121	-10.315	89.131	-15.018	62.622	-7.186	103.212
91058	-10.983	85.418	-9.010	91.491	-42.378	55.205	-24.429	95.874	-8.987	98.064	-10.123	89.291	-14.947	62.869	-6.993	103.054
91059	-10.831	85.618	-8.796	91.620	-42.220	55.464	-24.180	95.869	-8.745	98.006	-9.930	89.452	-14.876	63.115	-6.801	102.896
91060	-10.679	85.819	-8.583	91.748	-42.060	55.721	-23.932	95.863	-8.503	97.949	-9.738	89.612	-14.804	63.361	-6.608	102.738
91061	-10.527	86.019	-8.369	91.876	-41.901	55.978	-23.683	95.858	-8.260	97.892	-9.546	89.772	-14.732	63.608	-6.415	102.580
91062	-10.375	86.219	-8.155	92.005	-41.741	56.233	-23.434	95.853	-8.018	97.836	-9.354	89.932	-14.661	63.854	-6.221	102.423
91063	-10.222	86.418	-7.941	92.133	-41.580	56.487	-23.186	95.848	-7.776	97.779	-9.162	90.092	-14.588	64.100	-6.028	102.265
91064	-10.070	86.618	-7.727	92.261	-41.419	56.740	-22.937	95.843	-7.534	97.723	-8.970	90.251	-14.516	64.346	-5.835	102.108
91065	-9.918	86.818	-7.514	92.390	-41.257	56.991	-22.689	95.838	-7.291	97.666	-8.777	90.411	-14.444	64.591	-5.641	101.951
91066	-9.765	87.017	-7.300	92.518	-41.095	57.242	-22.440	95.834	-7.049	97.610	-8.585	90.571	-14.372	64.837	-5.448	101.795
