Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
90900	-32.902	50.389	-41.798	67.759	-56.445	357.261	-63.191	100.504	-46.022	111.883	-38.954	60.038	-23.350	22.536	-34.247	133.145
90901	-32.784	50.650	-41.600	67.960	-56.453	357.711	-62.945	100.421	-45.795	111.738	-38.787	60.275	-23.319	22.805	-34.102	132.901
90902	-32.666	50.910	-41.402	68.161	-56.460	358.161	-62.699	100.339	-45.568	111.593	-38.620	60.511	-23.288	23.073	-33.957	132.657
90903	-32.548	51.169	-41.203	68.360	-56.466	358.611	-62.453	100.259	-45.340	111.450	-38.452	60.746	-23.256	23.342	-33.811	132.415
90904	-32.428	51.428	-41.004	68.558	-56.470	359.061	-62.207	100.180	-45.112	111.308	-38.285	60.980	-23.224	23.610	-33.665	132.173
90905	-32.309	51.686	-40.805	68.754	-56.472	359.511	-61.961	100.103	-44.884	111.168	-38.116	61.213	-23.192	23.878	-33.518	131.932
90906	-32.189	51.944	-40.606	68.950	-56.473	359.961	-61.715	100.028	-44.656	111.028	-37.948	61.445	-23.159	24.146	-33.370	131.692
90907	-32.069	52.201	-40.406	69.145	-56.472	0.411	-61.469	99.953	-44.428	110.890	-37.779	61.676	-23.126	24.414	-33.222	131.453
90908	-31.948	52.457	-40.206	69.339	-56.470	0.861	-61.223	99.881	-44.199	110.753	-37.609	61.906	-23.093	24.682	-33.074	131.215
90909	-31.827	52.713	-40.005	69.531	-56.467	1.312	-60.977	99.809	-43.971	110.618	-37.440	62.136	-23.059	24.950	-32.924	130.978
90910	-31.705	52.968	-39.805	69.723	-56.461	1.762	-60.730	99.739	-43.742	110.483	-37.270	62.364	-23.025	25.218	-32.775	130.741
90911	-31.583	53.222	-39.604	69.914	-56.455	2.211	-60.484	99.670	-43.512	110.350	-37.099	62.591	-22.991	25.485	-32.625	130.506
90912	-31.461	53.476	-39.403	70.103	-56.447	2.661	-60.238	99.603	-43.283	110.218	-36.928	62.817	-22.956	25.753	-32.474	130.271
90913	-31.338	53.729	-39.202	70.292	-56.437	3.111	-59.991	99.536	-43.053	110.087	-36.757	63.043	-22.921	26.020	-32.323	130.037
90914	-31.215	53.982	-39.000	70.480	-56.426	3.560	-59.745	99.471	-42.824	109.957	-36.586	63.267	-22.886	26.287	-32.171	129.805
90915	-31.091	54.234	-38.799	70.667	-56.413	4.009	-59.498	99.407	-42.594	109.828	-36.414	63.491	-22.850	26.554	-32.019	129.573
90916	-30.967	54.486	-38.597	70.852	-56.399	4.457	-59.251	99.345	-42.364	109.701	-36.242	63.714	-22.814	26.821	-31.866	129.341
90917	-30.842	54.737	-38.395	71.037	-56.383	4.906	-59.005	99.283	-42.133	109.574	-36.069	63.936	-22.778	27.088	-31.712	129.111
90918	-30.718	54.987	-38.192	71.221	-56.366	5.354	-58.758	99.222	-41.903	109.448	-35.897	64.156	-22.741	27.355	-31.559	128.882
90919	-30.593	55.237	-37.989	71.404	-56.347	5.801	-58.511	99.163	-41.672	109.324	-35.723	64.377	-22.704	27.622	-31.404	128.653
90920	-30.467	55.486	-37.787	71.587	-56.327	6.248	-58.265	99.104	-41.441	109.200	-35.550	64.596	-22.667	27.888	-31.250	128.425
90921	-30.341	55.735	-37.584	71.768	-56.305	6.695	-58.018	99.047	-41.210	109.078	-35.376	64.814	-22.629	28.154	-31.094	128.198
90922	-30.215	55.983	-37.380	71.949	-56.282	7.141	-57.771	98.990	-40.979	108.956	-35.202	65.032	-22.591	28.420	-30.939	127.972
90923	-30.088	56.230	-37.177	72.128	-56.257	7.587	-57.524	98.935	-40.748	108.836	-35.028	65.248	-22.553	28.687	-30.782	127.747
90924	-29.961	56.477	-36.973	72.307	-56.231	8.032	-57.277	98.880	-40.516	108.716	-34.853	65.464	-22.514	28.952	-30.626	127.522
90925	-29.834	56.723	-36.769	72.485	-56.203	8.476	-57.030	98.827	-40.285	108.598	-34.678	65.679	-22.475	29.218	-30.468	127.298
90926	-29.706	56.969	-36.565	72.662	-56.174	8.920	-56.783	98.774	-40.053	108.480	-34.503	65.894	-22.436	29.484	-30.311	127.075
90927	-29.578	57.214	-36.361	72.838	-56.143	9.363	-56.536	98.722	-39.821	108.364	-34.327	66.107	-22.396	29.750	-30.153	126.853
90928	-29.449	57.459	-36.156	73.014	-56.111	9.805	-56.289	98.671	-39.588	108.248	-34.151	66.320	-22.357	30.015	-29.994	126.632
90929	-29.321	57.703	-35.952	73.188	-56.077	10.247	-56.042	98.621	-39.356	108.133	-33.975	66.532	-22.316	30.280	-29.835	126.411
90930	-29.191	57.946	-35.747	73.362	-56.042	10.688	-55.795	98.572	-39.124	108.019	-33.799	66.743	-22.276	30.545	-29.676	126.192
90931	-29.062	58.189	-35.542	73.535	-56.006	11.128	-55.548	98.524	-38.891	107.906	-33.622	66.953	-22.235	30.810	-29.516	125.973
90932	-28.932	58.432	-35.337	73.708	-55.968	11.567	-55.301	98.476	-38.658	107.794	-33.445	67.163	-22.194	31.075	-29.355	125.754
90933	-28.802	58.674	-35.131	73.879	-55.928	12.006	-55.053	98.429	-38.425	107.682	-33.268	67.371	-22.152	31.340	-29.194	125.537
90934	-28.671	58.915	-34.926	74.050	-55.888	12.443	-54.806	98.383	-38.192	107.572	-33.090	67.579	-22.110	31.605	-29.033	125.320
90935	-28.540	59.156	-34.720	74.220	-55.845	12.880	-54.559	98.338	-37.959	107.462	-32.913	67.787	-22.068	31.869	-28.872	125.104
90936	-28.409	59.396	-34.514	74.389	-55.801	13.316	-54.312	98.293	-37.726	107.353	-32.735	67.993	-22.026	32.133	-28.709	124.889
90937	-28.278	59.636	-34.308	74.558	-55.756	13.751	-54.064	98.249	-37.492	107.245	-32.556	68.199	-21.983	32.398	-28.547	124.675
90938	-28.146	59.875	-34.101	74.726	-55.710	14.184	-53.817	98.206	-37.259	107.138	-32.378	68.404	-21.940	32.662	-28.384	124.461
90939	-28.014	60.114	-33.895	74.893	-55.662	14.617	-53.570	98.164	-37.025	107.032	-32.199	68.608	-21.896	32.926	-28.221	124.248
90940	-27.881	60.352	-33.688	75.060	-55.612	15.049	-53.322	98.122	-36.791	106.926	-32.020	68.812	-21.853	33.189	-28.057	124.036
90941	-27.749	60.590	-33.482	75.225	-55.562	15.480	-53.075	98.081	-36.557	106.821	-31.841	69.015	-21.809	33.453	-27.893	123.825
90942	-27.616	60.827	-33.275	75.391	-55.509	15.909	-52.827	98.040	-36.323	106.717	-31.661	69.217	-21.764	33.716	-27.728	123.614
90943	-27.482	61.064	-33.068	75.555	-55.456	16.338	-52.580	98.001	-36.089	106.614	-31.481	69.419	-21.720	33.980	-27.563	123.404
90944	-27.348	61.300	-32.860	75.719	-55.401	16.765	-52.332	97.961	-35.854	106.511	-31.301	69.620	-21.675	34.243	-27.398	123.195
90945	-27.214	61.536	-32.653	75.882	-55.344	17.191	-52.085	97.923	-35.620	106.410	-31.121	69.820	-21.629	34.506	-27.232	122.986
90946	-27.080	61.771	-32.446	76.044	-55.287	17.616	-51.837	97.885	-35.385	106.309	-30.940	70.020	-21.584	34.769	-27.066	122.778
90947	-26.946	62.006	-32.238	76.206	-55.228	18.040	-51.590	97.848	-35.150	106.208	-30.760	70.219	-21.538	35.032	-26.899	122.571
90948	-26.811	62.240	-32.030	76.368	-55.167	18.463	-51.342	97.811	-34.916	106.108	-30.579	70.417	-21.492	35.294	-26.732	122.365
90949	-26.675	62.474	-31.822	76.528	-55.105	18.884	-51.094	97.775	-34.681	106.009	-30.398	70.615	-21.445	35.557	-26.565	122.159
90950	-26.540	62.707	-31.614	76.688	-55.042	19.304	-50.847	97.739	-34.445	105.911	-30.216	70.812	-21.399	35.819	-26.397	121.954
90951	-26.404	62.940	-31.406	76.848	-54.978	19.723	-50.599	97.704	-34.210	105.814	-30.034	71.008	-21.351	36.081	-26.229	121.749
90952	-26.268	63.172	-31.197	77.006	-54.912	20.140	-50.351	97.669	-33.975	105.717	-29.853	71.204	-21.304	36.343	-26.061	121.546
90953	-26.132	63.404	-30.989	77.165	-54.845	20.557	-50.104	97.635	-33.739	105.620	-29.671	71.399	-21.256	36.605	-25.892	121.343
90954	-25.995	63.635	-30.780	77.322	-54.776	20.971	-49.856	97.602	-33.504	105.525	-29.488	71.593	-21.209	36.867	-25.723	121.140
90955	-25.858	63.866	-30.572	77.479	-54.707	21.385	-49.608	97.569	-33.268	105.430	-29.306	71.787	-21.160	37.129	-25.553	120.938
90956	-25.721	64.096	-30.363	77.636	-54.636	21.797	-49.360	97.536	-33.032	105.335	-29.123	71.981	-21.112	37.390	-25.383	120.737
90957	-25.584	64.326	-30.154	77.792	-54.563	22.208	-49.113	97.504	-32.797	105.242	-28.940	72.173	-21.063	37.652	-25.213	120.537
90958	-25.446	64.555	-29.945	77.947	-54.490	22.617	-48.865	97.473	-32.561	105.149	-28.757	72.365	-21.014	37.913	-25.042	120.337
90959	-25.308	64.784	-29.735	78.102	-54.415	23.025	-48.617	97.442	-32.324	105.056	-28.574	72.557	-20.964	38.174	-24.871	120.138
90960	-25.170	65.013	-29.526	78.256	-54.339	23.431	-48.369	97.411	-32.088	104.964	-28.391	72.748	-20.915	38.435	-24.700	119.939
90961	-25.032	65.241	-29.316	78.410	-54.261	23.836	-48.121	97.381	-31.852	104.873	-28.207	72.938	-20.865	38.695	-24.528	119.741
90962	-24.893	65.469	-29.107	78.564	-54.183	24.240	-47.874	97.352	-31.616	104.782	-28.023	73.128	-20.815	38.956	-24.356	119.544
90963	-24.754	65.696	-28.897	78.716	-54.103	24.642	-47.626	97.323	-31.379	104.692	-27.839	73.318	-20.764	39.216	-24.184	119.348
90964	-24.615	65.923	-28.687	78.869	-54.022	25.042	-47.378	97.294	-31.142	104.603	-27.655	73.506	-20.713	39.477	-24.011	119.152
90965	-24.475	66.149	-28.477	79.020	-53.940	25.441	-47.130	97.266	-30.906	104.514	-27.471	73.695	-20.662	39.737	-23.838	118.956
90966	-24.336	66.375	-28.267	79.171	-53.856	25.839	-46.882	97.238	-30.669	104.425	-27.286	73.882	-20.611	39.997	-23.665	118.761
90967	-24.196	66.600	-28.057	79.322	-53.771	26.235	-46.634	97.210	-30.432	104.337	-27.101	74.069	-20.559	40.257	-23.491	118.567
90968	-24.056	66.825	-27.847	79.473	-53.686	26.629	-46.386	97.183	-30.195	104.250	-26.917	74.256	-20.507	40.516	-23.317	118.373
90969	-23.915	67.050	-27.637	79.622	-53.598	27.022	-46.138	97.157	-29.958	104.163	-26.731	74.442	-20.455	40.776	-23.143	118.180
90970	-23.775	67.274	-27.426	79.772	-53.510	27.413	-45.890	97.130	-29.721	104.077	-26.546	74.628	-20.402	41.035	-22.969	117.988
90971	-23.634	67.498	-27.216	79.921	-53.421	27.803	-45.642	97.105	-29.484	103.992	-26.361	74.813	-20.350	41.294	-22.794	117.796
90972	-23.493	67.721	-27.005	80.069	-53.330	28.191	-45.394	97.079	-29.246	103.906	-26.175	74.997	-20.297	41.553	-22.618	117.605
90973	-23.351	67.944	-26.794	80.217	-53.238	28.578	-45.146	97.054	-29.009	103.822	-25.990	75.182	-20.243	41.812	-22.443	117.414
90974	-23.210	68.167	-26.583	80.364	-53.145	28.963	-44.898	97.029	-28.771	103.738	-25.804	75.365	-20.190	42.071	-22.267	117.224
90975	-23.068	68.389	-26.372	80.512	-53.051	29.346	-44.650	97.005	-28.534	103.654	-25.618	75.548	-20.136	42.330	-22.091	117.035
90976	-22.926	68.611	-26.161	80.658	-52.956	29.728	-44.402	96.981	-28.296	103.571	-25.432	75.731	-20.082	42.588	-21.915	116.846
90977	-22.784	68.832	-25.950	80.804	-52.860	30.108	-44.154	96.958	-28.058	103.488	-25.245	75.913	-20.027	42.846	-21.738	116.657
90978	-22.642	69.053	-25.739	80.950	-52.763	30.487	-43.906	96.934	-27.821	103.406	-25.059	76.095	-19.973	43.105	-21.561	116.469
90979	-22.499	69.274	-25.528	81.096	-52.664	30.864	-43.658	96.911	-27.583	103.325	-24.872	76.276	-19.918	43.363	-21.384	116.282
90980	-22.356	69.494	-25.316	81.241	-52.565	31.239	-43.409	96.889	-27.345	103.243	-24.685	76.457	-19.863	43.620	-21.206	116.095
90981	-22.213	69.714	-25.105	81.385	-52.464	31.613	-43.161	96.867	-27.107	103.163	-24.498	76.637	-19.807	43.878	-21.028	115.909
90982	-22.070	69.933	-24.893	81.530	-52.362	31.985	-42.913	96.845	-26.869	103.082	-24.311	76.817	-19.752	44.136	-20.850	115.723
90983	-21.926	70.152	-24.682	81.673	-52.260	32.355	-42.665	96.823	-26.630	103.003	-24.124	76.997	-19.696	44.393	-20.672	115.538
90984	-21.783	70.371	-24.470	81.817	-52.156	32.724	-42.417	96.802	-26.392	102.923	-23.937	77.176	-19.640	44.650	-20.493	115.353
90985	-21.639	70.589	-24.258	81.960	-52.051	33.091	-42.169	96.781	-26.154	102.844	-23.749	77.354	-19.583	44.907	-20.314	115.169
90986	-21.495	70.807	-24.046	82.103	-51.945	33.456	-41.920	96.760	-25.915	102.766	-23.562	77.532	-19.526	45.164	-20.135	114.985
90987	-21.351	71.025	-23.835	82.245	-51.838	33.820	-41.672	96.740	-25.677	102.688	-23.374	77.710	-19.469	45.421	-19.955	114.802
90988	-21.206	71.242	-23.623	82.387	-51.730	34.182	-41.424	96.720	-25.438	102.610	-23.186	77.888	-19.412	45.678	-19.775	114.619
90989	-21.062	71.459	-23.410	82.528	-51.621	34.542	-41.176	96.701	-25.199	102.533	-22.998	78.065	-19.355	45.934	-19.595	114.437
90990	-20.917	71.676	-23.198	82.670	-51.511	34.901	-40.928	96.681	-24.961	102.456	-22.810	78.241	-19.297	46.190	-19.415	114.255
90991	-20.772	71.892	-22.986	82.811	-51.401	35.258	-40.679	96.662	-24.722	102.380	-22.622	78.417	-19.239	46.446	-19.235	114.074
90992	-20.627	72.108	-22.774	82.951	-51.289	35.614	-40.431	96.643	-24.483	102.304	-22.434	78.593	-19.181	46.702	-19.054	113.894
90993	-20.482	72.323	-22.562	83.091	-51.176	35.968	-40.183	96.625	-24.244	102.229	-22.245	78.768	-19.122	46.958	-18.873	113.713
90994	-20.336	72.538	-22.349	83.231	-51.062	36.320	-39.935	96.606	-24.005	102.154	-22.057	78.943	-19.064	47.214	-18.691	113.534
90995	-20.190	72.753	-22.137	83.371	-50.947	36.671	-39.686	96.589	-23.766	102.079	-21.868	79.118	-19.005	47.470	-18.510	113.354
90996	-20.045	72.968	-21.924	83.510	-50.831	37.019	-39.438	96.571	-23.527	102.005	-21.679	79.292	-18.945	47.725	-18.328	113.176
90997	-19.899	73.182	-21.712	83.649	-50.715	37.367	-39.190	96.553	-23.287	101.931	-21.490	79.466	-18.886	47.980	-18.146	112.997
90998	-19.753	73.396	-21.499	83.788	-50.597	37.712	-38.941	96.536	-23.048	101.857	-21.301	79.640	-18.826	48.235	-17.964	112.819
90999	-19.606	73.609	-21.286	83.926	-50.479	38.056	-38.693	96.519	-22.809	101.784	-21.112	79.813	-18.766	48.490	-17.781	112.642
91000	-19.460	73.822	-21.074	84.064	-50.359	38.398	-38.445	96.503	-22.569	101.711	-20.923	79.986	-18.706	48.745	-17.599	112.465
91001	-19.313	74.035	-20.861	84.202	-50.239	38.739	-38.197	96.486	-22.330	101.639	-20.734	80.158	-18.646	49.000	-17.416	112.288
91002	-19.166	74.248	-20.648	84.340	-50.118	39.078	-37.948	96.470	-22.090	101.567	-20.544	80.331	-18.585	49.254	-17.232	112.112
91003	-19.019	74.460	-20.435	84.477	-49.996	39.416	-37.700	96.454	-21.851	101.495	-20.355	80.502	-18.525	49.508	-17.049	111.937
91004	-18.872	74.672	-20.222	84.614	-49.873	39.751	-37.451	96.439	-21.611	101.424	-20.165	80.674	-18.463	49.763	-16.865	111.761
91005	-18.725	74.884	-20.009	84.750	-49.749	40.085	-37.203	96.423	-21.371	101.353	-19.976	80.845	-18.402	50.017	-16.681	111.587
91006	-18.578	75.095	-19.796	84.887	-49.624	40.418	-36.955	96.408	-21.132	101.282	-19.786	81.016	-18.341	50.270	-16.497	111.412
91007	-18.430	75.306	-19.583	85.023	-49.499	40.749	-36.706	96.393	-20.892	101.212	-19.596	81.186	-18.279	50.524	-16.313	111.238
91008	-18.282	75.517	-19.370	85.159	-49.372	41.078	-36.458	96.379	-20.652	101.142	-19.406	81.357	-18.217	50.778	-16.128	111.065
91009	-18.135	75.728	-19.157	85.294	-49.245	41.406	-36.210	96.364	-20.412	101.072	-19.216	81.527	-18.155	51.031	-15.944	110.892
91010	-17.987	75.938	-18.944	85.430	-49.117	41.732	-35.961	96.350	-20.172	101.003	-19.026	81.696	-18.092	51.284	-15.759	110.719
91011	-17.839	76.148	-18.730	85.565	-48.988	42.056	-35.713	96.336	-19.932	100.934	-18.836	81.865	-18.030	51.537	-15.573	110.546
91012	-17.690	76.357	-18.517	85.700	-48.858	42.379	-35.464	96.322	-19.692	100.865	-18.645	82.035	-17.967	51.790	-15.388	110.374
91013	-17.542	76.567	-18.304	85.834	-48.728	42.701	-35.216	96.309	-19.452	100.797	-18.455	82.203	-17.904	52.043	-15.202	110.203
91014	-17.394	76.776	-18.090	85.969	-48.597	43.020	-34.968	96.296	-19.211	100.729	-18.264	82.372	-17.840	52.296	-15.017	110.032
91015	-17.245	76.985	-17.877	86.103	-48.464	43.338	-34.719	96.283	-18.971	100.661	-18.074	82.540	-17.777	52.548	-14.831	109.861
91016	-17.096	77.193	-17.663	86.237	-48.332	43.655	-34.471	96.270	-18.731	100.594	-17.883	82.708	-17.713	52.801	-14.644	109.691
91017	-16.947	77.401	-17.450	86.371	-48.198	43.970	-34.222	96.257	-18.490	100.527	-17.693	82.875	-17.649	53.053	-14.458	109.521
91018	-16.798	77.609	-17.237	86.504	-48.064	44.284	-33.974	96.245	-18.250	100.460	-17.502	83.043	-17.585	53.305	-14.271	109.351
91019	-16.649	77.817	-17.023	86.638	-47.929	44.596	-33.725	96.232	-18.009	100.394	-17.311	83.210	-17.521	53.557	-14.084	109.182
91020	-16.500	78.025	-16.809	86.771	-47.793	44.906	-33.477	96.220	-17.769	100.327	-17.120	83.377	-17.456	53.809	-13.897	109.013
91021	-16.351	78.232	-16.596	86.904	-47.656	45.215	-33.229	96.209	-17.528	100.261	-16.929	83.543	-17.391	54.060	-13.710	108.844
91022	-16.201	78.439	-16.382	87.036	-47.519	45.522	-32.980	96.197	-17.288	100.196	-16.738	83.710	-17.326	54.312	-13.523	108.676
91023	-16.052	78.646	-16.169	87.169	-47.381	45.828	-32.732	96.185	-17.047	100.131	-16.547	83.876	-17.261	54.563	-13.335	108.508
91024	-15.902	78.852	-15.955	87.301	-47.242	46.132	-32.483	96.174	-16.806	100.066	-16.356	84.042	-17.196	54.814	-13.148	108.341
91025	-15.752	79.059	-15.741	87.434	-47.102	46.435	-32.235	96.163	-16.565	100.001	-16.165	84.207	-17.130	55.065	-12.960	108.174
91026	-15.602	79.265	-15.528	87.566	-46.962	46.736	-31.986	96.152	-16.324	99.936	-15.974	84.373	-17.064	55.316	-12.772	108.007
91027	-15.452	79.471	-15.314	87.697	-46.821	47.036	-31.738	96.142	-16.084	99.872	-15.782	84.538	-16.998	55.567	-12.583	107.840
91028	-15.302	79.676	-15.100	87.829	-46.680	47.335	-31.489	96.131	-15.843	99.808	-15.591	84.703	-16.932	55.817	-12.395	107.674
91029	-15.152	79.882	-14.886	87.961	-46.538	47.631	-31.241	96.121	-15.602	99.745	-15.400	84.868	-16.866	56.068	-12.206	107.508
91030	-15.002	80.087	-14.673	88.092	-46.395	47.927	-30.992	96.111	-15.361	99.681	-15.208	85.032	-16.799	56.318	-12.017	107.343
91031	-14.852	80.292	-14.459	88.223	-46.251	48.221	-30.744	96.101	-15.120	99.618	-15.017	85.196	-16.732	56.568	-11.828	107.178
91032	-14.701	80.497	-14.245	88.354	-46.107	48.513	-30.495	96.091	-14.878	99.555	-14.825	85.360	-16.665	56.818	-11.639	107.013
91033	-14.551	80.701	-14.031	88.485	-45.962	48.804	-30.247	96.082	-14.637	99.492	-14.634	85.524	-16.598	57.068	-11.450	106.848
91034	-14.400	80.905	-13.817	88.616	-45.816	49.094	-29.998	96.072	-14.396	99.430	-14.442	85.688	-16.531	57.318	-11.261	106.684
91035	-14.249	81.110	-13.603	88.746	-45.670	49.382	-29.750	96.063	-14.155	99.368	-14.250	85.852	-16.463	57.567	-11.071	106.520
91036	-14.098	81.313	-13.390	88.877	-45.523	49.669	-29.501	96.054	-13.913	99.306	-14.059	86.015	-16.395	57.817	-10.881	106.356
91037	-13.947	81.517	-13.176	89.007	-45.376	49.955	-29.252	96.045	-13.672	99.244	-13.867	86.178	-16.327	58.066	-10.691	106.193
91038	-13.797	81.721	-12.962	89.137	-45.228	50.239	-29.004	96.036	-13.431	99.183	-13.675	86.341	-16.259	58.315	-10.501	106.030
91039	-13.645	81.924	-12.748	89.267	-45.079	50.521	-28.755	96.028	-13.189	99.122	-13.483	86.504	-16.191	58.564	-10.311	105.867
91040	-13.494	82.127	-12.534	89.397	-44.930	50.803	-28.507	96.020	-12.948	99.061	-13.292	86.666	-16.122	58.813	-10.120	105.705
91041	-13.343	82.330	-12.320	89.527	-44.780	51.082	-28.258	96.011	-12.706	99.000	-13.100	86.829	-16.054	59.062	-9.930	105.543
91042	-13.192	82.533	-12.106	89.657	-44.630	51.361	-28.010	96.003	-12.465	98.940	-12.908	86.991	-15.985	59.311	-9.739	105.381
91043	-13.041	82.735	-11.892	89.787	-44.479	51.638	-27.761	95.996	-12.223	98.879	-12.716	87.153	-15.916	59.559	-9.548	105.219
91044	-12.889	82.938	-11.678	89.916	-44.327	51.914	-27.513	95.988	-11.982	98.819	-12.524	87.315	-15.847	59.807	-9.357	105.058
91045	-12.738	83.140	-11.465	90.045	-44.175	52.189	-27.264	95.980	-11.740	98.759	-12.332	87.477	-15.777	60.056	-9.166	104.896
91046	-12.586	83.342	-11.251	90.175	-44.022	52.462	-27.015	95.973	-11.498	98.700	-12.140	87.639	-15.708	60.304	-8.975	104.736
91047	-12.435	83.544	-11.037	90.304	-43.869	52.734	-26.767	95.966	-11.256	98.640	-11.948	87.800	-15.638	60.551	-8.783	104.575
91048	-12.283	83.746	-10.823	90.433	-43.715	53.004	-26.518	95.959	-11.015	98.581	-11.756	87.962	-15.568	60.799	-8.592	104.415
91049	-12.131	83.947	-10.609	90.562	-43.560	53.274	-26.270	95.952	-10.773	98.522	-11.564	88.123	-15.498	61.047	-8.400	104.255
91050	-11.979	84.149	-10.395	90.691	-43.406	53.542	-26.021	95.945	-10.531	98.464	-11.372	88.284	-15.428	61.294	-8.208	104.095
91051	-11.828	84.350	-10.181	90.820	-43.250	53.808	-25.773	95.939	-10.289	98.405	-11.180	88.445	-15.358	61.542	-8.016	103.935
91052	-11.676	84.551	-9.967	90.949	-43.094	54.074	-25.524	95.932	-10.047	98.347	-10.987	88.606	-15.287	61.789	-7.824	103.776
91053	-11.524	84.752	-9.753	91.078	-42.938	54.338	-25.275	95.926	-9.805	98.288	-10.795	88.767	-15.216	62.036	-7.632	103.617
91054	-11.372	84.953	-9.539	91.206	-42.780	54.601	-25.027	95.920	-9.563	98.230	-10.603	88.927	-15.145	62.283	-7.439	103.458
91055	-11.220	85.154	-9.326	91.335	-42.623	54.863	-24.778	95.914	-9.321	98.173	-10.411	89.088	-15.074	62.530	-7.247	103.299
91056	-11.068	85.354	-9.112	91.463	-42.465	55.123	-24.530	95.908	-9.079	98.115	-10.219	89.248	-15.003	62.777	-7.054	103.141
91057	-10.916	85.554	-8.898	91.592	-42.306	55.383	-24.281	95.902	-8.837	98.058	-10.027	89.408	-14.932	63.023	-6.861	102.982
91058	-10.763	85.755	-8.684	91.720	-42.147	55.641	-24.032	95.897	-8.595	98.000	-9.835	89.569	-14.860	63.270	-6.668	102.824
91059	-10.611	85.955	-8.470	91.849	-41.988	55.898	-23.784	95.891	-8.353	97.943	-9.642	89.729	-14.789	63.516	-6.475	102.667
91060	-10.459	86.155	-8.257	91.977	-41.828	56.153	-23.535	95.886	-8.110	97.887	-9.450	89.889	-14.717	63.762	-6.282	102.509
91061	-10.307	86.355	-8.043	92.105	-41.667	56.408	-23.287	95.881	-7.868	97.830	-9.258	90.049	-14.645	64.008	-6.089	102.352
91062	-10.154	86.554	-7.829	92.234	-41.506	56.661	-23.038	95.876	-7.626	97.773	-9.066	90.209	-14.573	64.254	-5.896	102.194
91063	-10.002	86.754	-7.615	92.362	-41.345	56.913	-22.789	95.871	-7.384	97.717	-8.874	90.368	-14.501	64.500	-5.702	102.037
91064	-9.850	86.953	-7.402	92.490	-41.183	57.165	-22.541	95.866	-7.141	97.661	-8.681	90.528	-14.428	64.745	-5.509	101.881
91065	-9.697	87.153	-7.188	92.618	-41.020	57.414	-22.292	95.862	-6.899	97.605	-8.489	90.687	-14.356	64.991	-5.315	101.724
91066	-9.545	87.352	-6.974	92.746	-40.857	57.663	-22.043	95.857	-6.657	97.549	-8.297	90.847	-14.283	65.236	-5.121	101.568
