Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
299095	27.01	266.62	23.41	278.94	58.33	238.23	32.24	291.86	14.28	293.56	25.46	274.36	30.22	237.44	5.25	299.12
299096	26.86	266.82	23.2	279.05	58.17	238.55	32.01	291.81	14.05	293.49	25.26	274.51	30.15	237.7	5.08	298.96
299097	26.71	267.02	22.99	279.17	58.01	238.87	31.77	291.76	13.83	293.41	25.07	274.67	30.09	237.96	4.9	298.8
299098	26.55	267.22	22.78	279.28	57.84	239.19	31.54	291.71	13.6	293.33	24.88	274.82	30.02	238.22	4.73	298.64
299099	26.4	267.42	22.57	279.4	57.67	239.5	31.31	291.66	13.38	293.26	24.69	274.97	29.95	238.48	4.56	298.48
299100	26.25	267.62	22.36	279.51	57.51	239.81	31.08	291.61	13.16	293.18	24.5	275.12	29.88	238.74	4.38	298.32
299101	26.1	267.83	22.14	279.63	57.34	240.12	30.85	291.56	12.93	293.11	24.31	275.27	29.81	239.01	4.21	298.16
299102	25.94	268.03	21.93	279.74	57.17	240.43	30.61	291.51	12.71	293.04	24.11	275.43	29.74	239.27	4.03	298
299103	25.79	268.23	21.72	279.86	57	240.74	30.38	291.46	12.48	292.96	23.92	275.58	29.67	239.53	3.86	297.84
299104	25.64	268.43	21.51	279.97	56.84	241.04	30.15	291.41	12.26	292.89	23.73	275.73	29.6	239.79	3.69	297.68
299105	25.49	268.63	21.3	280.09	56.67	241.34	29.91	291.37	12.03	292.82	23.54	275.88	29.53	240.04	3.51	297.52
299106	25.33	268.83	21.09	280.2	56.5	241.64	29.68	291.32	11.81	292.74	23.35	276.03	29.46	240.3	3.33	297.36
299107	25.18	269.03	20.88	280.32	56.33	241.93	29.45	291.28	11.58	292.67	23.16	276.18	29.39	240.56	3.16	297.2
299108	25.03	269.22	20.67	280.43	56.16	242.23	29.22	291.23	11.35	292.6	22.97	276.33	29.32	240.82	2.98	297.05
299109	24.88	269.42	20.46	280.55	55.98	242.52	28.98	291.19	11.13	292.53	22.78	276.48	29.25	241.08	2.81	296.89
299110	24.72	269.62	20.25	280.66	55.81	242.81	28.75	291.14	10.9	292.46	22.58	276.63	29.18	241.34	2.63	296.73
299111	24.57	269.82	20.04	280.77	55.64	243.1	28.52	291.1	10.68	292.39	22.39	276.78	29.11	241.6	2.45	296.57
299112	24.42	270.02	19.83	280.89	55.47	243.38	28.28	291.06	10.45	292.32	22.2	276.93	29.04	241.86	2.28	296.42
299113	24.26	270.22	19.62	281	55.3	243.67	28.05	291.01	10.22	292.25	22.01	277.08	28.97	242.11	2.1	296.26
299114	24.11	270.41	19.41	281.12	55.12	243.95	27.82	290.97	10	292.18	21.82	277.24	28.9	242.37	1.92	296.11
299115	23.96	270.61	19.2	281.23	54.95	244.23	27.58	290.93	9.77	292.11	21.63	277.39	28.83	242.63	1.74	295.95
299116	23.81	270.81	18.99	281.35	54.77	244.5	27.35	290.89	9.54	292.05	21.44	277.53	28.76	242.88	1.57	295.79
299117	23.65	271	18.78	281.46	54.6	244.78	27.12	290.85	9.32	291.98	21.25	277.68	28.69	243.14	1.39	295.64
299118	23.5	271.2	18.57	281.58	54.43	245.05	26.88	290.81	9.09	291.91	21.06	277.83	28.61	243.4	1.21	295.48
299119	23.35	271.4	18.36	281.69	54.25	245.32	26.65	290.77	8.86	291.85	20.87	277.98	28.54	243.65	1.03	295.33
299120	23.2	271.59	18.15	281.81	54.07	245.59	26.42	290.73	8.64	291.78	20.68	278.13	28.47	243.91	0.85	295.18
299121	23.04	271.79	17.94	281.92	53.9	245.86	26.18	290.7	8.41	291.71	20.49	278.28	28.4	244.17	0.67	295.02
299122	22.89	271.99	17.73	282.04	53.72	246.13	25.95	290.66	8.18	291.65	20.3	278.43	28.33	244.42	0.49	294.87
299123	22.74	272.18	17.52	282.15	53.54	246.39	25.71	290.62	7.96	291.58	20.11	278.58	28.25	244.68	0.31	294.71
299124	22.59	272.38	17.31	282.27	53.37	246.65	25.48	290.58	7.73	291.52	19.92	278.73	28.18	244.93	0.13	294.56
299125	22.43	272.57	17.1	282.38	53.19	246.91	25.25	290.55	7.5	291.46	19.73	278.88	28.11	245.19	-0.05	294.41
299126	22.28	272.77	16.89	282.5	53.01	247.17	25.01	290.51	7.27	291.39	19.54	279.03	28.04	245.44	-0.23	294.26
299127	22.13	272.96	16.69	282.61	52.83	247.43	24.78	290.48	7.05	291.33	19.35	279.18	27.96	245.69	-0.41	294.1
299128	21.98	273.16	16.48	282.73	52.66	247.69	24.54	290.44	6.82	291.27	19.16	279.33	27.89	245.95	-0.59	293.95
299129	21.82	273.35	16.27	282.84	52.48	247.94	24.31	290.41	6.59	291.2	18.97	279.48	27.82	246.2	-0.77	293.8
299130	21.67	273.54	16.06	282.96	52.3	248.19	24.08	290.38	6.36	291.14	18.78	279.62	27.74	246.46	-0.95	293.65
299131	21.52	273.74	15.85	283.07	52.12	248.44	23.84	290.34	6.13	291.08	18.59	279.77	27.67	246.71	-1.13	293.5
299132	21.37	273.93	15.64	283.19	51.94	248.69	23.61	290.31	5.91	291.02	18.4	279.92	27.59	246.96	-1.31	293.34
299133	21.21	274.13	15.43	283.31	51.76	248.94	23.37	290.28	5.68	290.96	18.21	280.07	27.52	247.22	-1.49	293.19
299134	21.06	274.32	15.23	283.42	51.58	249.19	23.14	290.25	5.45	290.9	18.02	280.22	27.45	247.47	-1.68	293.04
299135	20.91	274.51	15.02	283.54	51.4	249.43	22.9	290.22	5.22	290.84	17.83	280.37	27.37	247.72	-1.86	292.89
299136	20.76	274.71	14.81	283.65	51.22	249.67	22.67	290.19	4.99	290.78	17.64	280.52	27.3	247.97	-2.04	292.74
299137	20.6	274.9	14.6	283.77	51.04	249.91	22.43	290.16	4.76	290.72	17.45	280.67	27.22	248.23	-2.22	292.59
299138	20.45	275.09	14.39	283.88	50.85	250.15	22.2	290.13	4.53	290.66	17.26	280.81	27.15	248.48	-2.41	292.44
299139	20.3	275.29	14.19	284	50.67	250.39	21.97	290.1	4.31	290.6	17.08	280.96	27.07	248.73	-2.59	292.29
299140	20.15	275.48	13.98	284.12	50.49	250.63	21.73	290.07	4.08	290.54	16.89	281.11	27	248.98	-2.77	292.14
299141	20	275.67	13.77	284.23	50.31	250.87	21.5	290.04	3.85	290.48	16.7	281.26	26.92	249.23	-2.95	291.99
299142	19.84	275.86	13.56	284.35	50.13	251.1	21.26	290.01	3.62	290.42	16.51	281.41	26.85	249.48	-3.14	291.84
299143	19.69	276.06	13.36	284.47	49.94	251.33	21.03	289.99	3.39	290.37	16.32	281.56	26.77	249.73	-3.32	291.7
299144	19.54	276.25	13.15	284.58	49.76	251.56	20.79	289.96	3.16	290.31	16.13	281.71	26.7	249.99	-3.51	291.55
299145	19.39	276.44	12.94	284.7	49.58	251.79	20.56	289.93	2.93	290.25	15.94	281.85	26.62	250.24	-3.69	291.4
299146	19.24	276.63	12.74	284.82	49.39	252.02	20.32	289.91	2.7	290.2	15.76	282	26.55	250.49	-3.87	291.25
299147	19.08	276.82	12.53	284.93	49.21	252.25	20.09	289.88	2.47	290.14	15.57	282.15	26.47	250.74	-4.06	291.1
299148	18.93	277.01	12.32	285.05	49.02	252.48	19.85	289.86	2.24	290.09	15.38	282.3	26.39	250.99	-4.24	290.95
299149	18.78	277.21	12.12	285.17	48.84	252.7	19.62	289.83	2.01	290.03	15.19	282.45	26.32	251.24	-4.43	290.81
299150	18.63	277.4	11.91	285.28	48.66	252.93	19.38	289.81	1.78	289.97	15	282.6	26.24	251.48	-4.61	290.66
299151	18.48	277.59	11.7	285.4	48.47	253.15	19.15	289.78	1.55	289.92	14.82	282.74	26.17	251.73	-4.8	290.51
299152	18.33	277.78	11.5	285.52	48.29	253.37	18.91	289.76	1.32	289.87	14.63	282.89	26.09	251.98	-4.98	290.37
299153	18.18	277.97	11.29	285.64	48.1	253.59	18.68	289.74	1.09	289.81	14.44	283.04	26.01	252.23	-5.17	290.22
299154	18.03	278.16	11.08	285.76	47.92	253.81	18.44	289.72	0.86	289.76	14.25	283.19	25.94	252.48	-5.35	290.07
299155	17.87	278.35	10.88	285.87	47.73	254.03	18.21	289.69	0.63	289.71	14.07	283.34	25.86	252.73	-5.54	289.93
299156	17.72	278.54	10.67	285.99	47.54	254.24	17.97	289.67	0.4	289.65	13.88	283.49	25.78	252.98	-5.73	289.78
299157	17.57	278.73	10.47	286.11	47.36	254.46	17.73	289.65	0.17	289.6	13.69	283.64	25.71	253.22	-5.91	289.63
299158	17.42	278.92	10.26	286.23	47.17	254.67	17.5	289.63	-0.06	289.55	13.51	283.79	25.63	253.47	-6.1	289.49
299159	17.27	279.11	10.06	286.35	46.99	254.89	17.26	289.61	-0.29	289.5	13.32	283.93	25.55	253.72	-6.29	289.34
299160	17.12	279.3	9.85	286.47	46.8	255.1	17.03	289.59	-0.52	289.44	13.13	284.08	25.48	253.97	-6.47	289.2
299161	16.97	279.5	9.65	286.58	46.61	255.31	16.79	289.57	-0.75	289.39	12.95	284.23	25.4	254.21	-6.66	289.05
299162	16.82	279.69	9.44	286.7	46.43	255.52	16.56	289.55	-0.98	289.34	12.76	284.38	25.32	254.46	-6.85	288.91
299163	16.67	279.88	9.24	286.82	46.24	255.73	16.32	289.53	-1.21	289.29	12.57	284.53	25.24	254.71	-7.03	288.76
299164	16.52	280.07	9.03	286.94	46.05	255.94	16.09	289.51	-1.44	289.24	12.39	284.68	25.17	254.96	-7.22	288.62
299165	16.37	280.26	8.83	287.06	45.86	256.14	15.85	289.49	-1.67	289.19	12.2	284.83	25.09	255.2	-7.41	288.47
299166	16.22	280.45	8.62	287.18	45.68	256.35	15.62	289.48	-1.9	289.14	12.02	284.98	25.01	255.45	-7.6	288.33
299167	16.07	280.64	8.42	287.3	45.49	256.55	15.38	289.46	-2.13	289.09	11.83	285.13	24.93	255.69	-7.78	288.18
299168	15.92	280.83	8.21	287.42	45.3	256.76	15.14	289.44	-2.37	289.04	11.65	285.28	24.86	255.94	-7.97	288.04
299169	15.77	281.01	8.01	287.54	45.11	256.96	14.91	289.43	-2.6	288.99	11.46	285.42	24.78	256.19	-8.16	287.89
299170	15.62	281.2	7.8	287.66	44.93	257.16	14.67	289.41	-2.83	288.95	11.27	285.57	24.7	256.43	-8.35	287.75
299171	15.47	281.39	7.6	287.78	44.74	257.36	14.44	289.39	-3.06	288.9	11.09	285.72	24.62	256.68	-8.54	287.6
299172	15.32	281.58	7.4	287.9	44.55	257.56	14.2	289.38	-3.29	288.85	10.9	285.87	24.54	256.92	-8.72	287.46
299173	15.17	281.77	7.19	288.02	44.36	257.76	13.97	289.36	-3.52	288.8	10.72	286.02	24.46	257.17	-8.91	287.32
299174	15.02	281.96	6.99	288.14	44.17	257.96	13.73	289.35	-3.75	288.76	10.54	286.17	24.39	257.41	-9.1	287.17
299175	14.87	282.15	6.79	288.26	43.98	258.16	13.49	289.34	-3.99	288.71	10.35	286.32	24.31	257.66	-9.29	287.03
299176	14.72	282.34	6.58	288.39	43.79	258.35	13.26	289.32	-4.22	288.66	10.17	286.47	24.23	257.9	-9.48	286.89
299177	14.57	282.53	6.38	288.51	43.6	258.55	13.02	289.31	-4.45	288.62	9.98	286.62	24.15	258.14	-9.67	286.74
299178	14.42	282.72	6.18	288.63	43.41	258.75	12.79	289.3	-4.68	288.57	9.8	286.77	24.07	258.39	-9.86	286.6
299179	14.27	282.91	5.98	288.75	43.22	258.94	12.55	289.28	-4.91	288.52	9.61	286.92	23.99	258.63	-10.05	286.46
299180	14.12	283.1	5.77	288.87	43.04	259.13	12.31	289.27	-5.14	288.48	9.43	287.07	23.91	258.88	-10.24	286.31
299181	13.97	283.29	5.57	289	42.85	259.32	12.08	289.26	-5.38	288.43	9.25	287.22	23.84	259.12	-10.43	286.17
299182	13.83	283.48	5.37	289.12	42.66	259.52	11.84	289.25	-5.61	288.39	9.06	287.37	23.76	259.36	-10.62	286.03
299183	13.68	283.67	5.17	289.24	42.47	259.71	11.61	289.23	-5.84	288.35	8.88	287.53	23.68	259.61	-10.81	285.89
299184	13.53	283.86	4.96	289.36	42.28	259.9	11.37	289.22	-6.07	288.3	8.7	287.68	23.6	259.85	-11	285.74
299185	13.38	284.04	4.76	289.49	42.09	260.09	11.13	289.21	-6.3	288.26	8.51	287.83	23.52	260.09	-11.19	285.6
299186	13.23	284.23	4.56	289.61	41.9	260.27	10.9	289.2	-6.54	288.21	8.33	287.98	23.44	260.33	-11.38	285.46
299187	13.09	284.42	4.36	289.73	41.71	260.46	10.66	289.19	-6.77	288.17	8.15	288.13	23.36	260.58	-11.57	285.32
299188	12.94	284.61	4.16	289.86	41.51	260.65	10.43	289.18	-7	288.13	7.96	288.28	23.28	260.82	-11.76	285.17
299189	12.79	284.8	3.96	289.98	41.32	260.83	10.19	289.17	-7.23	288.09	7.78	288.43	23.2	261.06	-11.95	285.03
299190	12.64	284.99	3.76	290.11	41.13	261.02	9.95	289.17	-7.47	288.04	7.6	288.58	23.12	261.3	-12.14	284.89
299191	12.49	285.18	3.55	290.23	40.94	261.21	9.72	289.16	-7.7	288	7.42	288.73	23.04	261.55	-12.34	284.75
299192	12.35	285.37	3.35	290.36	40.75	261.39	9.48	289.15	-7.93	287.96	7.23	288.89	22.96	261.79	-12.53	284.61
299193	12.2	285.56	3.15	290.48	40.56	261.57	9.25	289.14	-8.16	287.92	7.05	289.04	22.89	262.03	-12.72	284.46
299194	12.05	285.75	2.95	290.61	40.37	261.75	9.01	289.13	-8.4	287.88	6.87	289.19	22.81	262.27	-12.91	284.32
299195	11.91	285.94	2.75	290.73	40.18	261.94	8.77	289.13	-8.63	287.84	6.69	289.34	22.73	262.51	-13.1	284.18
299196	11.76	286.12	2.55	290.86	39.99	262.12	8.54	289.12	-8.86	287.79	6.51	289.5	22.65	262.75	-13.29	284.04
299197	11.61	286.31	2.35	290.98	39.8	262.3	8.3	289.11	-9.09	287.75	6.33	289.65	22.57	262.99	-13.48	283.9
299198	11.47	286.5	2.15	291.11	39.6	262.48	8.07	289.11	-9.33	287.71	6.15	289.8	22.49	263.23	-13.68	283.76
299199	11.32	286.69	1.95	291.24	39.41	262.66	7.83	289.1	-9.56	287.67	5.97	289.95	22.41	263.47	-13.87	283.61
299200	11.17	286.88	1.75	291.36	39.22	262.84	7.59	289.1	-9.79	287.63	5.78	290.11	22.33	263.71	-14.06	283.47
299201	11.03	287.07	1.55	291.49	39.03	263.01	7.36	289.09	-10.03	287.6	5.6	290.26	22.25	263.96	-14.25	283.33
299202	10.88	287.26	1.36	291.62	38.84	263.19	7.12	289.09	-10.26	287.56	5.42	290.41	22.17	264.2	-14.45	283.19
299203	10.74	287.45	1.16	291.74	38.65	263.37	6.88	289.08	-10.49	287.52	5.24	290.57	22.09	264.44	-14.64	283.05
299204	10.59	287.64	0.96	291.87	38.45	263.55	6.65	289.08	-10.73	287.48	5.06	290.72	22.01	264.67	-14.83	282.91
299205	10.44	287.83	0.76	292	38.26	263.72	6.41	289.08	-10.96	287.44	4.88	290.87	21.93	264.91	-15.02	282.77
299206	10.3	288.02	0.56	292.13	38.07	263.9	6.18	289.07	-11.19	287.4	4.7	291.03	21.85	265.15	-15.22	282.63
299207	10.15	288.21	0.36	292.26	37.88	264.07	5.94	289.07	-11.43	287.37	4.53	291.18	21.77	265.39	-15.41	282.48
299208	10.01	288.4	0.17	292.39	37.69	264.24	5.7	289.07	-11.66	287.33	4.35	291.34	21.69	265.63	-15.6	282.34
299209	9.86	288.58	-0.03	292.52	37.49	264.42	5.47	289.07	-11.89	287.29	4.17	291.49	21.61	265.87	-15.8	282.2
299210	9.72	288.77	-0.23	292.64	37.3	264.59	5.23	289.06	-12.13	287.26	3.99	291.65	21.53	266.11	-15.99	282.06
299211	9.58	288.96	-0.43	292.77	37.11	264.76	4.99	289.06	-12.36	287.22	3.81	291.8	21.45	266.35	-16.18	281.92
299212	9.43	289.15	-0.62	292.9	36.92	264.94	4.76	289.06	-12.59	287.18	3.63	291.96	21.37	266.59	-16.38	281.78
299213	9.29	289.34	-0.82	293.03	36.73	265.11	4.52	289.06	-12.83	287.15	3.45	292.11	21.29	266.83	-16.57	281.64
299214	9.14	289.53	-1.02	293.17	36.53	265.28	4.29	289.06	-13.06	287.11	3.27	292.27	21.21	267.07	-16.76	281.5
299215	9	289.72	-1.22	293.3	36.34	265.45	4.05	289.06	-13.29	287.08	3.1	292.42	21.13	267.3	-16.96	281.36
299216	8.85	289.91	-1.41	293.43	36.15	265.62	3.81	289.06	-13.53	287.04	2.92	292.58	21.05	267.54	-17.15	281.22
299217	8.71	290.1	-1.61	293.56	35.96	265.79	3.58	289.06	-13.76	287.01	2.74	292.73	20.97	267.78	-17.35	281.07
299218	8.57	290.29	-1.8	293.69	35.76	265.96	3.34	289.06	-14	286.97	2.56	292.89	20.89	268.02	-17.54	280.93
299219	8.42	290.48	-2	293.82	35.57	266.12	3.11	289.06	-14.23	286.94	2.39	293.05	20.81	268.26	-17.74	280.79
299220	8.28	290.67	-2.2	293.96	35.38	266.29	2.87	289.06	-14.46	286.9	2.21	293.2	20.73	268.49	-17.93	280.65
299221	8.14	290.86	-2.39	294.09	35.19	266.46	2.63	289.07	-14.7	286.87	2.03	293.36	20.65	268.73	-18.12	280.51
299222	8	291.05	-2.59	294.22	34.99	266.63	2.4	289.07	-14.93	286.84	1.86	293.52	20.57	268.97	-18.32	280.37
299223	7.85	291.24	-2.78	294.35	34.8	266.79	2.16	289.07	-15.17	286.8	1.68	293.68	20.48	269.21	-18.51	280.23
299224	7.71	291.43	-2.98	294.49	34.61	266.96	1.92	289.07	-15.4	286.77	1.51	293.83	20.4	269.44	-18.71	280.09
299225	7.57	291.62	-3.17	294.62	34.41	267.12	1.69	289.08	-15.63	286.74	1.33	293.99	20.32	269.68	-18.9	279.95
299226	7.43	291.81	-3.37	294.76	34.22	267.29	1.45	289.08	-15.87	286.71	1.15	294.15	20.24	269.92	-19.1	279.8
299227	7.29	292	-3.56	294.89	34.03	267.45	1.22	289.08	-16.1	286.67	0.98	294.31	20.16	270.15	-19.29	279.66
299228	7.14	292.19	-3.75	295.03	33.84	267.62	0.98	289.09	-16.34	286.64	0.8	294.47	20.08	270.39	-19.49	279.52
299229	7	292.39	-3.95	295.16	33.64	267.78	0.74	289.09	-16.57	286.61	0.63	294.62	20	270.63	-19.68	279.38
299230	6.86	292.58	-4.14	295.3	33.45	267.95	0.51	289.1	-16.81	286.58	0.45	294.78	19.92	270.86	-19.88	279.24
299231	6.72	292.77	-4.33	295.43	33.26	268.11	0.27	289.1	-17.04	286.55	0.28	294.94	19.84	271.1	-20.07	279.1
299232	6.58	292.96	-4.53	295.57	33.06	268.27	0.03	289.11	-17.27	286.52	0.1	295.1	19.76	271.33	-20.27	278.96
299233	6.44	293.15	-4.72	295.71	32.87	268.43	-0.2	289.12	-17.51	286.49	-0.07	295.26	19.68	271.57	-20.46	278.81
299234	6.3	293.34	-4.91	295.84	32.68	268.6	-0.44	289.12	-17.74	286.46	-0.24	295.42	19.6	271.81	-20.66	278.67
299235	6.16	293.53	-5.11	295.98	32.48	268.76	-0.67	289.13	-17.98	286.43	-0.42	295.58	19.52	272.04	-20.85	278.53
299236	6.02	293.72	-5.3	296.12	32.29	268.92	-0.91	289.14	-18.21	286.4	-0.59	295.74	19.44	272.28	-21.05	278.39
299237	5.88	293.92	-5.49	296.26	32.1	269.08	-1.15	289.14	-18.45	286.37	-0.76	295.9	19.36	272.51	-21.25	278.25
299238	5.74	294.11	-5.68	296.4	31.91	269.24	-1.38	289.15	-18.68	286.34	-0.94	296.06	19.28	272.75	-21.44	278.11
299239	5.6	294.3	-5.87	296.53	31.71	269.4	-1.62	289.16	-18.92	286.31	-1.11	296.23	19.2	272.98	-21.64	277.96
299240	5.46	294.49	-6.06	296.67	31.52	269.56	-1.85	289.17	-19.15	286.28	-1.28	296.39	19.12	273.22	-21.83	277.82
299241	5.32	294.68	-6.26	296.81	31.33	269.72	-2.09	289.17	-19.39	286.25	-1.45	296.55	19.04	273.45	-22.03	277.68
299242	5.18	294.87	-6.45	296.95	31.13	269.88	-2.33	289.18	-19.62	286.23	-1.63	296.71	18.96	273.69	-22.23	277.54
299243	5.05	295.07	-6.64	297.09	30.94	270.04	-2.56	289.19	-19.85	286.2	-1.8	296.87	18.88	273.92	-22.42	277.39
299244	4.91	295.26	-6.83	297.23	30.75	270.2	-2.8	289.2	-20.09	286.17	-1.97	297.04	18.8	274.16	-22.62	277.25
299245	4.77	295.45	-7.02	297.38	30.55	270.35	-3.03	289.21	-20.32	286.14	-2.14	297.2	18.72	274.39	-22.81	277.11
299246	4.63	295.64	-7.21	297.52	30.36	270.51	-3.27	289.22	-20.56	286.12	-2.31	297.36	18.64	274.63	-23.01	276.97
299247	4.49	295.84	-7.4	297.66	30.17	270.67	-3.51	289.23	-20.79	286.09	-2.48	297.53	18.56	274.86	-23.21	276.82
299248	4.36	296.03	-7.59	297.8	29.97	270.83	-3.74	289.24	-21.03	286.06	-2.65	297.69	18.48	275.1	-23.4	276.68
299249	4.22	296.22	-7.78	297.94	29.78	270.98	-3.98	289.26	-21.26	286.04	-2.82	297.85	18.4	275.33	-23.6	276.54
299250	4.08	296.41	-7.97	298.09	29.59	271.14	-4.21	289.27	-21.5	286.01	-2.99	298.02	18.32	275.57	-23.8	276.39
299251	3.95	296.61	-8.15	298.23	29.4	271.3	-4.45	289.28	-21.73	285.99	-3.16	298.18	18.24	275.8	-23.99	276.25
299252	3.81	296.8	-8.34	298.38	29.2	271.45	-4.69	289.29	-21.97	285.96	-3.33	298.35	18.16	276.03	-24.19	276.11
299253	3.67	296.99	-8.53	298.52	29.01	271.61	-4.92	289.31	-22.2	285.94	-3.5	298.51	18.08	276.27	-24.39	275.96
299254	3.54	297.19	-8.72	298.66	28.82	271.77	-5.16	289.32	-22.44	285.91	-3.67	298.68	18	276.5	-24.58	275.82
299255	3.4	297.38	-8.91	298.81	28.62	271.92	-5.39	289.33	-22.67	285.89	-3.84	298.84	17.92	276.74	-24.78	275.68
299256	3.27	297.58	-9.09	298.96	28.43	272.08	-5.63	289.35	-22.91	285.86	-4.01	299.01	17.84	276.97	-24.98	275.53
299257	3.13	297.77	-9.28	299.1	28.24	272.23	-5.87	289.36	-23.15	285.84	-4.17	299.18	17.76	277.2	-25.17	275.39
299258	3	297.96	-9.47	299.25	28.04	272.39	-6.1	289.37	-23.38	285.82	-4.34	299.34	17.68	277.44	-25.37	275.24
299259	2.86	298.16	-9.65	299.39	27.85	272.54	-6.34	289.39	-23.62	285.79	-4.51	299.51	17.6	277.67	-25.57	275.1
299260	2.73	298.35	-9.84	299.54	27.66	272.69	-6.57	289.4	-23.85	285.77	-4.68	299.68	17.52	277.9	-25.76	274.96
299261	2.59	298.55	-10.03	299.69	27.47	272.85	-6.81	289.42	-24.09	285.75	-4.84	299.85	17.44	278.14	-25.96	274.81
299262	2.46	298.74	-10.21	299.84	27.27	273	-7.04	289.44	-24.32	285.73	-5.01	300.01	17.36	278.37	-26.16	274.67
299263	2.32	298.94	-10.4	299.99	27.08	273.15	-7.28	289.45	-24.56	285.7	-5.18	300.18	17.28	278.6	-26.36	274.52
299264	2.19	299.13	-10.58	300.14	26.89	273.31	-7.52	289.47	-24.79	285.68	-5.34	300.35	17.2	278.84	-26.55	274.38
299265	2.06	299.33	-10.77	300.29	26.69	273.46	-7.75	289.49	-25.03	285.66	-5.51	300.52	17.12	279.07	-26.75	274.23
299266	1.92	299.52	-10.95	300.44	26.5	273.61	-7.99	289.5	-25.26	285.64	-5.67	300.69	17.05	279.3	-26.95	274.08
299267	1.79	299.72	-11.14	300.59	26.31	273.77	-8.22	289.52	-25.5	285.62	-5.84	300.86	16.97	279.53	-27.15	273.94
299268	1.66	299.91	-11.32	300.74	26.12	273.92	-8.46	289.54	-25.73	285.6	-6	301.03	16.89	279.77	-27.34	273.79
299269	1.53	300.11	-11.51	300.89	25.92	274.07	-8.69	289.56	-25.97	285.58	-6.17	301.2	16.81	280	-27.54	273.65
299270	1.39	300.31	-11.69	301.04	25.73	274.22	-8.93	289.58	-26.21	285.56	-6.33	301.37	16.73	280.23	-27.74	273.5
299271	1.26	300.5	-11.87	301.19	25.54	274.37	-9.16	289.6	-26.44	285.54	-6.5	301.54	16.65	280.46	-27.93	273.35
299272	1.13	300.7	-12.06	301.35	25.35	274.53	-9.4	289.61	-26.68	285.52	-6.66	301.71	16.57	280.7	-28.13	273.21
299273	1	300.89	-12.24	301.5	25.15	274.68	-9.64	289.63	-26.91	285.5	-6.82	301.88	16.49	280.93	-28.33	273.06
299274	0.87	301.09	-12.42	301.65	24.96	274.83	-9.87	289.65	-27.15	285.48	-6.99	302.06	16.41	281.16	-28.53	272.91
299275	0.74	301.29	-12.6	301.81	24.77	274.98	-10.11	289.68	-27.38	285.46	-7.15	302.23	16.33	281.39	-28.72	272.76
299276	0.61	301.48	-12.78	301.96	24.58	275.13	-10.34	289.7	-27.62	285.44	-7.31	302.4	16.26	281.63	-28.92	272.62
299277	0.48	301.68	-12.97	302.12	24.38	275.28	-10.58	289.72	-27.85	285.43	-7.47	302.57	16.18	281.86	-29.12	272.47
299278	0.35	301.88	-13.15	302.27	24.19	275.43	-10.81	289.74	-28.09	285.41	-7.64	302.75	16.1	282.09	-29.32	272.32
299279	0.22	302.08	-13.33	302.43	24	275.58	-11.05	289.76	-28.33	285.39	-7.8	302.92	16.02	282.32	-29.52	272.17
299280	0.09	302.27	-13.51	302.58	23.81	275.73	-11.28	289.78	-28.56	285.37	-7.96	303.1	15.94	282.55	-29.71	272.02
299281	-0.04	302.47	-13.69	302.74	23.62	275.88	-11.52	289.81	-28.8	285.36	-8.12	303.27	15.86	282.78	-29.91	271.87
299282	-0.17	302.67	-13.87	302.9	23.42	276.03	-11.75	289.83	-29.03	285.34	-8.28	303.45	15.78	283.02	-30.11	271.72
299283	-0.3	302.87	-14.05	303.06	23.23	276.18	-11.99	289.85	-29.27	285.32	-8.44	303.62	15.71	283.25	-30.31	271.57
299284	-0.43	303.07	-14.23	303.22	23.04	276.33	-12.22	289.88	-29.51	285.31	-8.6	303.8	15.63	283.48	-30.5	271.42
299285	-0.55	303.27	-14.41	303.38	22.85	276.48	-12.46	289.9	-29.74	285.29	-8.76	303.97	15.55	283.71	-30.7	271.27
299286	-0.68	303.46	-14.58	303.54	22.66	276.63	-12.69	289.93	-29.98	285.28	-8.92	304.15	15.47	283.94	-30.9	271.12
299287	-0.81	303.66	-14.76	303.7	22.46	276.78	-12.93	289.95	-30.21	285.26	-9.08	304.33	15.39	284.17	-31.1	270.97
299288	-0.93	303.86	-14.94	303.86	22.27	276.93	-13.16	289.98	-30.45	285.25	-9.24	304.5	15.32	284.41	-31.29	270.82
299289	-1.06	304.06	-15.12	304.02	22.08	277.08	-13.4	290	-30.68	285.23	-9.4	304.68	15.24	284.64	-31.49	270.67
299290	-1.19	304.26	-15.29	304.18	21.89	277.23	-13.63	290.03	-30.92	285.22	-9.55	304.86	15.16	284.87	-31.69	270.52
299291	-1.31	304.46	-15.47	304.34	21.7	277.38	-13.87	290.06	-31.16	285.21	-9.71	305.04	15.08	285.1	-31.89	270.37
299292	-1.44	304.66	-15.65	304.51	21.51	277.53	-14.1	290.08	-31.39	285.19	-9.87	305.22	15.01	285.33	-32.09	270.21
