Zeit [min]	Barrow Azimuth [Deg]	Barrow Altitude [Deg]	Denver Azimuth [Deg]	Denver Altitude [Deg]	Kaxgar Azimuth [Deg]	Kaxgar Altitude [Deg]	Lima Azimuth [Deg]	Lima Altitude [Deg]	Melbourne Azimuth [Deg]	Melbourne Altitude [Deg]	Potsdam Azimuth [Deg]	Potsdam Altitude [Deg]	Shanghai Azimuth [Deg]	Shanghai Altitude [Deg]	Singapur Azimuth [Deg]	Singapur Altitude [Deg]
381376	90	0	90	0	265.178	6.827	90	0	90	0	90	0	90	0	90	0
381377	90	0	90	0	265.339	6.635	90	0	90	0	90	0	90	0	90	0
381378	90	0	90	0	265.499	6.442	90	0	90	0	90	0	90	0	90	0
381379	90	0	90	0	265.66	6.25	90	0	90	0	90	0	90	0	90	0
381380	90	0	90	0	265.82	6.057	90	0	90	0	90	0	90	0	90	0
381381	90	0	90	0	265.981	5.865	90	0	90	0	90	0	90	0	90	0
381382	90	0	90	0	266.141	5.672	90	0	90	0	90	0	90	0	90	0
381383	90	0	90	0	266.301	5.48	90	0	90	0	90	0	90	0	90	0
381384	90	0	90	0	266.461	5.287	90	0	90	0	90	0	90	0	90	0
381385	90	0	90	0	266.621	5.095	90	0	90	0	90	0	90	0	90	0
381386	90	0	90	0	266.781	4.902	90	0	90	0	90	0	90	0	90	0
381387	90	0	90	0	266.941	4.709	90	0	90	0	90	0	90	0	90	0
381388	90	0	90	0	267.101	4.516	90	0	90	0	90	0	90	0	90	0
381389	90	0	90	0	267.26	4.324	90	0	90	0	90	0	90	0	90	0
381390	90	0	90	0	267.42	4.131	90	0	90	0	90	0	90	0	90	0
381391	90	0	90	0	267.579	3.938	90	0	90	0	90	0	90	0	90	0
381392	90	0	90	0	267.739	3.745	90	0	90	0	90	0	90	0	90	0
381393	90	0	90	0	267.898	3.552	90	0	90	0	90	0	90	0	90	0
381394	90	0	90	0	268.057	3.36	90	0	90	0	90	0	90	0	90	0
381395	90	0	90	0	268.217	3.167	90	0	90	0	90	0	90	0	90	0
381396	90	0	90	0	268.376	2.974	90	0	90	0	90	0	90	0	90	0
381397	90	0	90	0	268.535	2.781	90	0	90	0	90	0	90	0	90	0
381398	90	0	90	0	268.694	2.588	90	0	90	0	90	0	90	0	90	0
381399	90	0	90	0	268.853	2.395	90	0	90	0	90	0	90	0	90	0
381400	90	0	90	0	269.012	2.202	90	0	90	0	90	0	90	0	90	0
381401	90	0	90	0	269.171	2.009	90	0	90	0	90	0	90	0	90	0
381402	90	0	90	0	269.33	1.816	90	0	90	0	90	0	90	0	90	0
381403	90	0	90	0	269.489	1.623	90	0	90	0	90	0	90	0	90	0
381404	90	0	90	0	269.648	1.43	90	0	90	0	90	0	90	0	90	0
381405	90	0	90	0	269.807	1.237	90	0	90	0	90	0	90	0	90	0
381406	90	0	90	0	269.966	1.044	90	0	90	0	90	0	90	0	90	0
381407	90	0	90	0	270.125	0.851	90	0	90	0	90	0	90	0	90	0
381408	90	0	90	0	270.284	0.658	90	0	90	0	90	0	90	0	90	0
381409	90	0	90	0	270.443	0.465	90	0	90	0	90	0	90	0	90	0
381410	90	0	90	0	270.602	0.272	90	0	90	0	90	0	90	0	90	0
381411	90	0	90	0	270.754	0.088	90	0	90	0	90	0	90	0	90	0
381412	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381413	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381414	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381415	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381416	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381417	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381418	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381419	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381420	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381421	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381422	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381423	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381424	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381425	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381426	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381427	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381428	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381429	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381430	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381431	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381432	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381433	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381434	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381435	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381436	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381437	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381438	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381439	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381440	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381441	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381442	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381443	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381444	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381445	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381446	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381447	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381448	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381449	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381450	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381451	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381452	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381453	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381454	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381455	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381456	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381457	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381458	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381459	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381460	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381461	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381462	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381463	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381464	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381465	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381466	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381467	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381468	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381469	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381470	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381471	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381472	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381473	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381474	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381475	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381476	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381477	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381478	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381479	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381480	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381481	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381482	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381483	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381484	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381485	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381486	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381487	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381488	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381489	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381490	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381491	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381492	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381493	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381494	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381495	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381496	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381497	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381498	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381499	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381500	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381501	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381502	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381503	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381504	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381505	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381506	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381507	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381508	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381509	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381510	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381511	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381512	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381513	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381514	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381515	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381516	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381517	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381518	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381519	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381520	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381521	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381522	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381523	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381524	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381525	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381526	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381527	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381528	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381529	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381530	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381531	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381532	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381533	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381534	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381535	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381536	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381537	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381538	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381539	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381540	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381541	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381542	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381543	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381544	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381545	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381546	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381547	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381548	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381549	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381550	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381551	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381552	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381553	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381554	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381555	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381556	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381557	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381558	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381559	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381560	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381561	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381562	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381563	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381564	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381565	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381566	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381567	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381568	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381569	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381570	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381571	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381572	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381573	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381574	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381575	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381576	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381577	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381578	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381579	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381580	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381581	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381582	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381583	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381584	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381585	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381586	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381587	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381588	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381589	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381590	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381591	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381592	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381593	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381594	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381595	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381596	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381597	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381598	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381599	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
381600	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426241	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426242	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426243	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426244	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426245	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426246	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426247	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426248	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426249	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426250	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426251	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426252	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426253	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426254	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426255	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426256	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426257	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426258	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426259	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426260	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426261	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426262	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426263	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426264	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426265	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426266	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426267	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426268	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426269	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426270	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426271	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426272	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426273	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426274	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426275	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426276	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426277	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426278	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426279	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426280	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426281	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426282	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426283	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426284	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426285	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426286	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426287	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426288	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426289	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426290	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426291	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426292	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426293	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426294	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426295	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426296	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426297	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426298	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426299	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426300	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426301	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426302	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426303	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426304	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426305	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426306	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426307	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426308	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426309	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426310	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426311	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426312	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426313	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426314	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426315	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426316	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426317	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426318	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426319	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426320	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426321	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426322	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426323	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426324	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426325	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426326	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426327	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426328	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426329	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426330	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426331	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426332	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426333	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426334	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426335	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426336	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426337	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426338	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426339	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426340	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426341	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426342	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426343	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426344	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426345	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426346	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426347	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426348	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426349	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426350	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426351	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426352	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426353	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426354	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426355	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426356	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426357	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426358	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426359	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426360	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426361	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426362	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426363	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426364	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426365	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426366	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426367	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426368	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426369	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426370	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426371	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426372	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426373	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426374	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426375	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426376	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426377	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426378	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426379	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426380	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426381	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426382	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426383	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426384	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426385	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426386	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426387	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426388	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426389	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426390	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426391	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426392	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426393	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426394	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426395	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426396	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426397	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426398	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426399	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426400	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426401	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426402	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
426403	90	0	90	0	90	0	90	0	90	0	90	0	90	0	90	0
