Zeit [min]	Potsdam Altitude [Deg]	Potsdam Azimuth [Deg]	Shanghai Altitude [Deg]	Shanghai Azimuth [Deg]	Kaxgar Altitude [Deg]	Kaxgar Azimuth [Deg]	Singapur Altitude [Deg]	Singapur Azimuth [Deg]	Lima Altitude [Deg]	Lima Azimuth [Deg]	Denver Altitude [Deg]	Denver Azimuth [Deg]	Barrow Altitude [Deg]	Barrow Azimuth [Deg]	Melbourne Altitude [Deg]	Melbourne Azimuth [Deg]
298513	24.11522997	89.19815172	24.97184529	81.54923191	0.0	0.0	0.0	0.0	9.351477873	67.82422446	24.86482285	84.95981054	16.57564489	78.80244928	0.0	0.0	
298514	24.26769585	89.39544782	25.18339535	81.66416767	0.0	0.0	0.0	0.0	9.577917049	67.75698806	25.05619426	85.11210364	16.65415675	79.03471043	0.0	0.0	
298515	24.42016729	89.59297592	25.39500772	81.7791636	0.0	0.0	0.0	0.0	9.804247505	67.68933058	25.24760925	85.26456841	16.73273044	79.26704431	0.0	0.0	
298516	24.57264247	89.79073968	25.60668157	81.89422318	0.0	0.0	0.0	0.0	10.03046824	67.62124924	25.43906653	85.41720912	16.81136468	79.49945195	0.0	0.0	
298517	24.72511957	89.98874277	25.81841609	82.00934991	0.0	0.0	0.0	0.0	10.25657825	67.55274126	25.63056478	85.57003007	16.89005819	79.73193437	0.0	0.0	
298518	24.87759677	90.18698888	26.03021046	82.12454733	0.0	0.0	2.203303986	70.61556636	10.48257652	67.4838038	25.82210268	85.72303558	16.9688097	79.9644926	0.0	0.0	
298519	25.03007225	90.38548173	26.24206386	82.239819	0.0	0.0	2.439065218	70.61833507	10.70846201	67.41443401	26.01367891	85.87623002	17.04761792	80.19712766	0.0	0.0	
298520	25.18254416	90.58422504	26.45397546	82.35516851	0.0	0.0	2.674830434	70.62076236	10.93423368	67.34462898	26.20529215	86.02961777	17.12648157	80.42984061	0.0	0.0	
298521	25.33501067	90.78322256	26.66594445	82.47059947	0.0	0.0	2.91059914	70.62284811	11.15989048	67.2743858	26.39694107	86.18320329	17.20539937	80.66263246	0.0	0.0	
298522	25.48746992	90.98247808	26.87797	82.58611554	0.0	0.0	3.146370842	70.62459219	11.38543136	67.20370148	26.58862433	86.33699102	17.28437002	80.89550426	0.0	0.0	
298523	25.63992006	91.18199539	27.0900513	82.70172039	0.0	0.0	3.382145044	70.62599443	11.61085523	67.13257304	26.7803406	86.49098548	17.36339224	81.12845706	0.0	0.0	
298524	25.79235922	91.3817783	27.30218752	82.81741772	0.0	0.0	3.617921251	70.62705464	11.83616102	67.06099742	26.97208854	86.64519121	17.44246474	81.36149189	0.0	0.0	
298525	25.94478554	91.58183065	27.51437784	82.93321128	0.0	0.0	3.853698969	70.6277726	12.06134762	66.98897157	27.16386679	86.79961278	17.52158622	81.5946098	0.0	0.0	
298526	26.09719712	91.78215631	27.72662144	83.04910483	0.0	0.0	4.089477701	70.62814806	12.28641394	66.91649236	27.355674	86.95425481	17.60075539	81.82781185	0.0	0.0	
298527	26.24959209	91.98275914	27.9389175	83.16510217	0.0	0.0	4.325256953	70.62818073	12.51135884	66.84355665	27.54750882	87.10912195	17.67997095	82.06109909	0.0	0.0	
298528	26.40196856	92.18364306	28.15126519	83.28120715	0.0	0.0	4.561036228	70.6278703	12.7361812	66.77016126	27.73936988	87.2642189	17.7592316	82.29447257	0.0	0.0	
298529	26.5543246	92.384812	28.36366368	83.39742361	0.0	0.0	4.796815029	70.62721645	12.96087988	66.69630297	27.93125581	87.4195504	17.83853605	82.52793334	0.0	0.0	
298530	26.70665833	92.58626988	28.57611216	83.51375548	0.0	0.0	5.03259286	70.62621879	13.18545371	66.62197851	28.12316524	87.5751212	17.91788298	82.76148248	0.0	0.0	
298531	26.85896781	92.7880207	28.78860979	83.63020668	0.0	0.0	5.268369223	70.62487695	13.40990154	66.54718459	28.31509678	87.73093614	17.99727109	82.99512104	0.0	0.0	
298532	27.01125112	92.99006843	29.00115574	83.74678118	0.0	0.0	5.504143619	70.62319049	13.63422218	66.47191787	28.50704905	87.88700006	18.07669908	83.22885008	0.0	0.0	
298533	27.16350632	93.19241709	29.21374919	83.863483	0.0	0.0	5.739915549	70.62115896	13.85841444	66.39617498	28.69902065	88.04331786	18.15616564	83.46267068	0.0	0.0	
298534	27.31573147	93.39507072	29.4263893	83.98031618	0.0	0.0	5.975684513	70.61878189	14.08247711	66.3199525	28.89101018	88.19989449	18.23566945	83.69658391	0.0	0.0	
298535	27.46792461	93.59803338	29.63907525	84.0972848	0.0	0.0	6.21145001	70.61605875	14.30640897	66.24324698	29.08301624	88.35673493	18.3152092	83.93059083	0.0	0.0	
298536	27.62008378	93.80130916	29.85180619	84.21439299	0.0	0.0	6.447211539	70.61298901	14.53020879	66.16605492	29.27503741	88.51384422	18.39478358	84.16469252	0.0	0.0	
298537	27.77220701	94.00490215	30.06458129	84.33164492	0.0	0.0	6.682968597	70.60957209	14.75387532	66.08837279	29.46707227	88.67122742	18.47439126	84.39889006	0.0	0.0	
298538	27.92429232	94.20881649	30.27739971	84.44904478	0.0	0.0	6.91872068	70.6058074	14.97740731	66.01019702	29.6591194	88.82888966	18.55403094	84.63318452	0.0	0.0	
298539	28.07633771	94.41305633	30.49026062	84.56659681	0.0	0.0	7.154467282	70.60169431	15.20080347	65.93152398	29.85117735	88.98683611	18.63370128	84.86757699	0.0	0.0	
298540	28.22834119	94.61762585	30.70316316	84.68430531	0.0	0.0	7.390207899	70.59723215	15.42406253	65.85235001	30.04324468	89.14507199	18.71340097	85.10206855	0.0	0.0	
298541	28.38030075	94.82252925	30.9161065	84.80217461	0.0	0.0	7.625942021	70.59242024	15.64718318	65.77267142	30.23531995	89.30360255	18.79312868	85.33666028	0.0	0.0	
298542	28.53221436	95.02777076	31.12908979	84.92020908	0.0	0.0	7.861669141	70.58725786	15.87016411	65.69248446	30.42740169	89.46243312	18.87288308	85.57135327	2.064827563	63.35509791	
298543	28.68408	95.23335462	31.34211218	85.03841313	0.0	0.0	8.097388747	70.58174426	16.09300398	65.61178535	30.61948844	89.62156905	18.95266283	85.80614861	2.241679062	63.19908893	
298544	28.83589562	95.43928511	31.55517282	85.15679123	0.0	0.0	8.333100329	70.57587865	16.31570144	65.53057025	30.81157871	89.78101576	19.03246662	86.04104739	2.418287564	63.04278532	
298545	28.98765919	95.64556652	31.76827085	85.27534789	0.0	0.0	8.568803372	70.56966022	16.53825515	65.44883529	31.00367104	89.94077871	19.11229311	86.2760507	2.594651295	62.88618441	
298546	29.13936862	95.85220318	31.98140541	85.39408767	0.0	0.0	8.804497361	70.56308813	16.76066372	65.36657655	31.19576392	90.10086342	19.19214096	86.51115964	2.77076847	62.72928354	
298547	29.29102187	96.05919944	32.19457565	85.51301518	0.0	0.0	9.040181781	70.55616152	16.98292575	65.28379007	31.38785585	90.26127545	19.27200882	86.74637529	2.946637294	62.57208002	
298548	29.44261683	96.26655967	32.4077807	85.63213507	0.0	0.0	9.275856111	70.54887946	17.20503986	65.20047184	31.57994531	90.42202045	19.35189537	86.98169877	3.122255962	62.4145712	
298549	29.59415143	96.47428826	32.62101969	85.75145205	0.0	0.0	9.511519832	70.54124103	17.4270046	65.11661781	31.7720308	90.58310407	19.43179927	87.21713116	3.29762266	62.2567544	
298550	29.74562355	96.68238964	32.83429176	85.87097089	0.0	0.0	9.747172422	70.53324525	17.64881855	65.03222387	31.96411078	90.74453207	19.51171915	87.45267357	3.472735562	62.09862696	
298551	29.89703108	96.89086826	33.04759603	85.99069638	0.0	0.0	9.982813355	70.52489113	17.87048024	64.94728589	32.15618371	90.90631022	19.59165369	87.6883271	3.647592834	61.9401862	
298552	30.04837189	97.09972858	33.26093162	86.1106334	0.0	0.0	10.21844211	70.51617764	18.09198821	64.86179966	32.34824803	91.06844437	19.67160153	87.92409286	3.82219263	61.78142946	
298553	30.19964385	97.30897512	33.47429765	86.23078687	0.0	0.0	10.45405814	70.50710371	18.31334097	64.77576094	32.54030219	91.23094044	19.75156131	88.15997194	3.996533093	61.62235407	
298554	30.3508448	97.51861239	33.68769324	86.35116176	0.0	0.0	10.68966094	70.49766824	18.53453701	64.68916545	32.73234462	91.39380439	19.8315317	88.39596547	4.170612359	61.46295736	
298555	30.50197259	97.72864495	33.90111749	86.47176311	0.0	0.0	10.92524996	70.4878701	18.75557481	64.60200885	32.92437372	91.55704225	19.91151133	88.63207453	4.344428549	61.30323668	
298556	30.65302504	97.93907736	34.11456952	86.59259602	0.0	0.0	11.16082467	70.47770814	18.97645283	64.51428675	33.11638792	91.72066009	19.99149885	88.86830025	4.517979777	61.14318935	
298557	30.80399996	98.14991425	34.32804842	86.71366563	0.0	0.0	11.39638453	70.46718115	19.19716952	64.42599471	33.3083856	91.88466408	20.07149289	89.10464373	4.691264145	60.98281271	
298558	30.95489515	98.36116023	34.5415533	86.83497715	0.0	0.0	11.631929	70.4562879	19.4177233	64.33712826	33.50036516	92.04906043	20.15149211	89.34110609	4.864279744	60.8221041	
298559	31.1057084	98.57281996	34.75508324	86.95653587	0.0	0.0	11.86745754	70.44502714	19.63811256	64.24768284	33.69232495	92.2138554	20.23149512	89.57768844	5.037024655	60.66106086	
298560	31.2564375	98.78489812	34.96863733	87.07834712	0.0	0.0	12.10296959	70.43339757	19.85833572	64.15765388	33.88426334	92.37905535	20.31150058	89.81439188	5.209496946	60.49968032	
298561	31.40708019	98.99739943	35.18221466	87.20041631	0.0	0.0	12.33846462	70.42139784	20.07839112	64.06703674	34.07617867	92.54466668	20.3915071	90.05121755	5.381694678	60.33795982	
298562	31.55763424	99.21032861	35.3958143	87.3227489	0.0	0.0	12.57394206	70.40902661	20.29827712	63.97582672	34.26806929	92.71069587	20.47151333	90.28816655	5.553615898	60.17589671	
298563	31.70809737	99.42369044	35.60943533	87.44535043	0.0	0.0	12.80940137	70.39628246	20.51799206	63.88401907	34.45993351	92.87714946	20.55151789	90.52523999	5.725258642	60.01348833	
298564	31.85846732	99.6374897	35.82307681	87.56822651	0.0	0.0	13.04484199	70.38316396	20.73753425	63.79160902	34.65176965	93.04403406	20.6315194	90.76243901	5.896620936	59.85073202	
298565	32.00874178	99.85173121	36.03673781	87.69138282	0.0	0.0	13.28026335	70.36966963	20.95690197	63.69859169	34.84357599	93.21135636	20.71151649	90.99976471	6.067700795	59.68762512	
298566	32.15891846	100.0664198	36.25041737	87.8148251	0.0	0.0	13.51566489	70.35579798	21.1760935	63.6049622	35.03535081	93.37912311	20.79150778	91.23721822	6.238496221	59.52416498	
298567	32.30899504	100.2815604	36.46411455	87.93855918	2.086761038	66.3703536	13.75104605	70.34154746	21.39510709	63.51071557	35.22709239	93.54734115	20.8714919	91.47480065	6.409005207	59.36034895	
298568	32.45896919	100.4971578	36.67782838	88.06259095	2.263572968	66.52645886	13.98640624	70.32691648	21.61394097	63.4158468	35.41879898	93.71601736	20.95146746	91.71251312	6.579225734	59.19617437	
298569	32.60883855	100.713217	36.89155792	88.18692639	2.44059435	66.68234559	14.22174491	70.31190343	21.83259335	63.32035081	35.61046881	93.88515874	21.03143307	91.95035677	6.749155769	59.0316386	
298570	32.75860076	100.929743	37.10530217	88.31157155	2.61782358	66.83801643	14.45706146	70.29650665	22.05106243	63.22422249	35.80210011	94.05477233	21.11138734	92.1883327	6.91879327	58.86673898	
298571	32.90825346	101.1467407	37.31906018	88.43653255	2.795259063	66.99347402	14.69235532	70.28072446	22.26934636	63.12745663	35.99369109	94.22486526	21.1913289	92.42644204	7.088136184	58.70147288	
298572	33.05779424	101.3642151	37.53283095	88.56181561	2.972899213	67.148721	14.9276259	70.26455512	22.4874433	63.03004801	36.18523993	94.39544475	21.27125635	92.66468591	7.257182445	58.53583765	
298573	33.20722071	101.5821714	37.74661348	88.68742703	3.150742448	67.30376002	15.16287262	70.24799687	22.70535137	62.93199132	36.37674482	94.56651808	21.35116828	92.90306545	7.425929975	58.36983063	
298574	33.35653044	101.8006144	37.96040679	88.81337319	3.328787195	67.45859373	15.39809487	70.23104789	22.92306867	62.83328121	36.56820391	94.73809262	21.43106332	93.14158176	7.594376684	58.2034492	
298575	33.50572099	102.0195494	38.17420986	88.93966054	3.507031889	67.61322478	15.63329206	70.21370635	23.14059328	62.73391225	36.75961534	94.91017583	21.51094006	93.38023597	7.762520473	58.03669072	
298576	33.6547899	102.2389815	38.38802168	89.06629566	3.685474971	67.76765585	15.86846359	70.19597036	23.35792325	62.63387898	36.95097726	95.08277524	21.59079711	93.61902921	7.930359228	57.86955254	
298577	33.80373472	102.4589157	38.60184122	89.19328517	3.864114888	67.92188957	16.10360885	70.17783799	23.57505661	62.53317586	37.14228775	95.25589848	21.67063305	93.8579626	8.097890824	57.70203204	
298578	33.95255296	102.6793574	38.81566746	89.32063583	4.042950096	68.07592862	16.33872724	70.15930728	23.79199139	62.43179727	37.33354492	95.42955325	21.75044649	94.09703726	8.265113124	57.53412659	
298579	34.1012421	102.9003116	39.02949935	89.44835446	4.221979057	68.22977567	16.57381813	70.14037622	24.00872555	62.32973758	37.52474683	95.60374736	21.83023602	94.33625432	8.432023979	57.36583354	
298580	34.24979965	103.1217837	39.24333584	89.57644799	4.401200238	68.38343339	16.8088809	70.12104277	24.22525707	62.22699105	37.71589154	95.77848867	21.91000023	94.57561489	8.598621228	57.19715029	
298581	34.39822305	103.3437788	39.45717587	89.70492345	4.580612117	68.53690445	17.04391494	70.10130483	24.44158387	62.1235519	37.9069771	95.95378519	21.98973771	94.81512012	8.764902698	57.0280742	
298582	34.54650976	103.5663024	39.67101839	89.83378797	4.760213174	68.69019153	17.27891961	70.08116028	24.65770387	62.01941428	38.09800151	96.12964496	22.06944705	95.05477111	8.930866203	56.85860267	
298583	34.69465721	103.7893596	39.8848623	89.96304876	4.940001899	68.84329731	17.51389429	70.06060695	24.87361495	61.91457228	38.28896277	96.30607615	22.14912683	95.29456899	9.096509546	56.68873306	
298584	34.84266282	104.0129559	40.09870652	90.09271318	5.119976786	68.99622448	17.74883832	70.0396426	25.08931497	61.80901993	38.47985886	96.48308703	22.22877563	95.53451488	9.261830516	56.51846277	
298585	34.99052398	104.2370967	40.31254995	90.22278865	5.300136338	69.14897573	17.98375106	70.018265	25.30480178	61.70275117	38.67068773	96.66068593	22.30839205	95.7746099	9.42682689	56.34778918	
298586	35.13823806	104.4617872	40.52639149	90.35328273	5.480479062	69.30155374	18.21863188	69.99647183	25.52007316	61.59575991	38.86144733	96.83888132	22.38797464	96.01485519	9.591496433	56.1767097	
298587	35.28580243	104.6870331	40.74023002	90.48420308	5.661003472	69.45396123	18.4534801	69.97426075	25.73512691	61.48803996	39.05213557	97.01768174	22.467522	96.25525185	9.755836898	56.00522172	
298588	35.43321444	104.9128396	40.9540644	90.61555748	5.841708089	69.60620089	18.68829508	69.95162935	25.94996077	61.37958509	39.24275034	97.19709585	22.54703269	96.495801	9.919846025	55.83332263	
298589	35.5804714	105.1392124	41.16789349	90.74735382	6.022591439	69.75827543	18.92307613	69.92857521	26.16457248	61.27038898	39.43328951	97.3771324	22.62650529	96.73650378	10.08352154	55.66100986	
298590	35.72757062	105.3661569	41.38171615	90.87960012	6.203652056	69.91018756	19.15782261	69.90509584	26.37895973	61.16044527	39.62375094	97.55780025	22.70593837	96.97736129	10.24686116	55.4882808	
298591	35.87450938	105.5936788	41.5955312	91.01230449	6.384888477	70.06193999	19.39253381	69.88118871	26.59312018	61.04974749	39.81413245	97.73910836	22.78533049	97.21837465	10.40986258	55.31513288	
298592	36.02128497	105.8217834	41.80933747	91.14547521	6.566299248	70.21353544	19.62720907	69.85685123	26.80705149	60.93828914	40.00443184	97.92106581	22.86468021	97.45954498	10.5725235	55.14156351	
298593	36.16789461	106.0504766	42.02313376	91.27912066	6.747882918	70.36497665	19.86184769	69.83208078	27.02075126	60.82606363	40.19464689	98.10368178	22.94398611	97.7008734	10.73484159	54.96757011	
298594	36.31433554	106.2797638	42.23691888	91.41324935	6.929638044	70.51626633	20.09644898	69.80687469	27.23421707	60.71306431	40.38477535	98.28696555	23.02324675	97.94236103	10.89681451	54.79315012	
298595	36.46060498	106.5096508	42.45069161	91.54786994	7.111563189	70.66740722	20.33101222	69.78123023	27.44744647	60.59928443	40.57481496	98.47092654	23.10246067	98.18400897	11.05843992	54.61830097	
298596	36.6067001	106.7401432	42.66445072	91.6829912	7.293656919	70.81840206	20.56553673	69.75514462	27.66043699	60.4847172	40.76476342	98.65557426	23.18162644	98.42581833	11.21971544	54.44302011	
298597	36.75261808	106.9712468	42.87819496	91.81862205	7.475917807	70.9692536	20.80002177	69.72861505	27.87318611	60.36935576	40.95461842	98.84091835	23.26074261	98.66779024	11.38063872	54.26730497	
298598	36.89835607	107.2029673	43.09192308	91.95477157	7.658344433	71.11996458	21.03446663	69.70163864	28.0856913	60.25319314	41.14437759	99.02696857	23.33980774	98.9099258	11.54120735	54.09115301	
298599	37.04391119	107.4353105	43.3056338	92.09144896	7.84093538	71.27053777	21.26887057	69.67421246	28.29794998	60.13622232	41.33403857	99.21373478	23.41882037	99.15222612	11.70141893	53.9145617	
298600	37.18928055	107.6682821	43.51932583	92.22866357	8.023689237	71.42097591	21.50323287	69.64633353	28.50995955	60.01843622	41.52359896	99.40122698	23.49777905	99.3946923	11.86127106	53.73752848	
298601	37.33446125	107.9018881	43.73299787	92.36642493	8.2066046	71.57128178	21.73755277	69.61799882	28.72171736	59.89982765	41.71305632	99.58945529	23.57668233	99.63732545	12.0207613	53.56005084	
298602	37.47945033	108.1361341	43.94664861	92.50474268	8.389680068	71.72145814	21.97182953	69.58920525	28.93322076	59.78038938	41.9024082	99.77842995	23.65552875	99.88012668	12.17988722	53.38212625	
298603	37.62424485	108.3710263	44.16027669	92.64362665	8.572914245	71.87150778	22.20606239	69.55994967	29.14446703	59.66011407	42.09165211	99.96816134	23.73431685	100.1230971	12.33864635	53.20375221	
298604	37.76884183	108.6065703	44.37388077	92.78308683	8.756305742	72.02143348	22.44025058	69.53022888	29.35545343	59.53899432	42.28078554	100.15866	23.81304517	100.3662378	12.49703623	53.02492619	
298605	37.91323826	108.8427722	44.58745949	92.92313337	8.939853173	72.17123803	22.67439332	69.50003965	29.5661772	59.41702265	42.46980594	100.3499364	23.89171225	100.6095498	12.65505438	52.8456457	
298606	38.05743113	109.079638	44.80101144	93.06377658	9.123555159	72.32092422	22.90848985	69.46937865	29.77663552	59.29419151	42.65871072	100.5420015	23.97031662	100.8530343	12.81269831	52.66590826	
298607	38.20141739	109.3171735	45.01453523	93.20502696	9.307410324	72.47049486	23.14253936	69.43824253	29.98682555	59.17049326	42.84749729	100.7348661	24.04885681	101.0966924	12.9699655	52.48571137	
298608	38.34519397	109.5553849	45.22802943	93.34689518	9.491417296	72.61995275	23.37654105	69.40662786	30.19674442	59.04592018	43.036163	100.9285413	24.12733136	101.3405252	13.12685344	52.30505256	
298609	38.48875778	109.7942782	45.44149259	93.48939209	9.675574711	72.76930072	23.61049413	69.37453115	30.4063892	58.92046446	43.22470518	101.1230382	24.20573879	101.5845337	13.2833596	52.12392937	
298610	38.63210571	110.0338594	45.65492326	93.63252873	9.859881206	72.91854158	23.84439777	69.34194887	30.61575695	58.79411824	43.41312111	101.3183682	24.28407763	101.828719	13.43948142	51.94233933	
298611	38.77523463	110.2741346	45.86831994	93.77631632	10.04433543	73.06767816	24.07825116	69.30887742	30.82484466	58.66687355	43.60140807	101.5145427	24.3623464	102.0730823	13.59521634	51.76028001	
298612	38.91814137	110.5151099	46.08168113	93.92076628	10.22893602	73.21671331	24.31205345	69.27531311	31.03364933	58.53872235	43.78956327	101.7115733	24.44054363	102.3176245	13.75056179	51.57774895	
298613	39.06082274	110.7567915	46.29500531	94.06589024	10.41368163	73.36564986	24.5458038	69.24125224	31.24216786	58.40965651	43.97758391	101.9094718	24.51866782	102.5623469	13.90551519	51.39474374	
298614	39.20327554	110.9991855	46.50829093	94.21170001	10.59857092	73.51449067	24.77950137	69.20669101	31.45039717	58.27966782	44.16546713	102.1082501	24.59671751	102.8072503	14.06007392	51.21126195	
298615	39.34549655	111.2422981	46.72153641	94.35820763	10.78360255	73.66323859	25.0131453	69.17162555	31.65833411	58.14874799	44.35321006	102.3079203	24.67469121	103.0523361	14.21423538	51.02730117	
298616	39.48748249	111.4861355	46.93474017	94.50542534	10.96877518	73.8118965	25.2467347	69.13605196	31.86597548	58.01688864	44.54080977	102.5084945	24.75258742	103.2976051	14.36799694	50.84285901	
298617	39.62923009	111.730704	47.14790059	94.6533656	11.15408749	73.96046727	25.4802687	69.09996625	32.07331806	57.8840813	44.72826331	102.7099852	24.83040466	103.5430585	14.52135595	50.65793309	
298618	39.77073604	111.9760098	47.36101602	94.8020411	11.33953814	74.10895377	25.71374641	69.06336435	32.28035858	57.75031744	44.91556768	102.9124049	24.90814144	103.7886973	14.67430976	50.47252102	
298619	39.91199702	112.2220592	47.5740848	94.95146475	11.52512581	74.25735891	25.94716693	69.02624216	32.48709373	57.6155884	45.10271984	103.1157662	24.98579627	104.0345227	14.8268557	50.28662044	
298620	40.05300966	112.4688584	47.78710525	95.1016497	11.71084918	74.40568559	26.18052935	68.98859547	32.69352016	57.47988548	45.28971671	103.320082	25.06336764	104.2805356	14.97899109	50.10022901	
298621	40.19377058	112.7164139	48.00007563	95.25260932	11.89670694	74.5539367	26.41383273	68.95042002	32.89963448	57.34319986	45.47655518	103.5253654	25.14085407	104.5267371	15.13071323	49.91334438	
298622	40.33427638	112.9647319	48.21299421	95.40435726	12.08269776	74.70211518	26.64707616	68.91171149	33.10543323	57.20552264	45.66323208	103.7316295	25.21825405	104.7731282	15.28201941	49.72596423	
298623	40.47452362	113.2138188	48.42585922	95.5569074	12.26882035	74.85022394	26.88025868	68.87246547	33.31091294	57.06684483	45.84974421	103.9388878	25.29556608	105.0197101	15.4329069	49.53808625	
298624	40.61450883	113.463681	48.63866885	95.71027386	12.4550734	74.99826593	27.11337933	68.83267747	33.51607008	56.92715737	46.03608833	104.1471537	25.37278866	105.2664838	15.58337298	49.34970814	
298625	40.75422854	113.7143248	48.85142127	95.86447107	12.6414556	75.14624408	27.34643716	68.79234295	33.72090107	56.78645109	46.22226114	104.3564409	25.44992027	105.5134502	15.73341488	49.16082761	
298626	40.89367922	113.9657568	49.06411463	96.01951367	12.82796566	75.29416136	27.57943117	68.75145727	33.92540229	56.64471673	46.40825931	104.5667634	25.52695943	105.7606105	15.88302985	48.9714424	
298627	41.03285734	114.2179833	49.27674704	96.17541663	13.01460227	75.44202073	27.81236039	68.71001573	34.12957008	56.50194496	46.59407944	104.7781352	25.6039046	106.0079657	16.03221511	48.78155024	
298628	41.17175933	114.4710108	49.48931657	96.33219516	13.20136416	75.58982516	28.04522379	68.66801355	34.33340071	56.35812632	46.77971812	104.9905707	25.68075429	106.2555167	16.18096787	48.5911489	
298629	41.31038159	114.7248458	49.70182126	96.4898648	13.38825002	75.73757764	28.27802038	68.62544585	34.53689042	56.21325131	46.96517187	105.2040841	25.75750697	106.5032647	16.32928532	48.40023615	
298630	41.44872049	114.9794947	49.91425915	96.64844135	13.57525857	75.88528116	28.51074911	68.58230769	34.74003541	56.0673103	47.15043715	105.4186903	25.83416114	106.7512107	16.47716465	48.20880979	
298631	41.5867724	115.234964	50.12662819	96.80794093	13.76238854	76.03293874	28.74340895	68.53859405	34.9428318	55.92029359	47.33551038	105.6344039	25.91071526	106.9993556	16.62460302	48.01686762	
298632	41.72453362	115.4912604	50.33892634	96.96837998	13.94963863	76.18055339	28.97599883	68.49429982	35.14527569	55.77219136	47.52038795	105.8512401	25.98716784	107.2477004	16.77159758	47.82440746	
298633	41.86200046	115.7483902	50.5511515	97.12977523	14.13700757	76.32812813	29.2085177	68.4494198	35.34736312	55.62299374	47.70506616	106.069214	26.06351733	107.4962463	16.91814549	47.63142715	
298634	41.99916917	116.0063601	50.76330154	97.29214378	14.32449408	76.47566602	29.44096446	68.4039487	35.54909006	55.47269073	47.88954129	106.2883411	26.13976222	107.7449942	17.06424386	47.43792456	
298635	42.13603599	116.2651765	50.9753743	97.45550302	14.5120969	76.62317009	29.67333801	68.35788117	35.75045245	55.32127225	48.07380955	106.508637	26.21590098	107.993945	17.20988982	47.24389756	
298636	42.27259713	116.5248462	51.18736757	97.61987071	14.69981475	76.77064341	29.90563726	68.31121175	35.95144617	55.16872814	48.2578671	106.7301175	26.29193209	108.2430998	17.35508047	47.04934405	
298637	42.40884876	116.7853755	51.39927911	97.78526496	14.88764636	76.91808906	30.13786106	68.26393488	36.15206705	55.01504812	48.44171003	106.9527986	26.367854	108.4924596	17.49981288	46.85426193	
298638	42.54478703	117.0467712	51.61110662	97.95170423	15.07559047	77.06551013	30.37000828	68.21604493	36.35231086	54.86022184	48.62533439	107.1766967	26.4436652	108.7420254	17.64408415	46.65864915	
298639	42.68040806	117.3090399	51.82284778	98.11920735	15.26364581	77.21290971	30.60207777	68.16753617	36.55217332	54.70423884	48.80873617	107.4018281	26.51936415	108.991798	17.78789133	46.46250366	
